Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,JRN_2011_EML,190.0,190.0,1.0,1.0
Resource Identifier,JRN_2011_EML,190.0,190.0,1.0,1.0
Resource Title,JRN_2011_EML,190.0,190.0,1.0,1.0
Author / Originator,JRN_2011_EML,191.0,190.0,1.01,1.0
Metadata Contact,JRN_2011_EML,80.0,80.0,0.42,0.42105263157894735
Contributor Name,JRN_2011_EML,0.0,0.0,0.0,0.0
Publisher,JRN_2011_EML,13.0,13.0,0.07,0.06842105263157895
Publication Date,JRN_2011_EML,67.0,67.0,0.35,0.3526315789473684
Resource Contact,JRN_2011_EML,190.0,190.0,1.0,1.0
Abstract,JRN_2011_EML,190.0,190.0,1.0,1.0
Keyword,JRN_2011_EML,613.0,68.0,3.23,0.3578947368421053
Resource Distribution,JRN_2011_EML,153.0,153.0,0.81,0.8052631578947368
Spatial Extent,JRN_2011_EML,123.0,123.0,0.65,0.6473684210526316
Taxonomic Extent,JRN_2011_EML,0.0,0.0,0.0,0.0
Temporal Extent,JRN_2011_EML,68.0,68.0,0.36,0.3578947368421053
Maintenance,JRN_2011_EML,68.0,68.0,0.36,0.3578947368421053
Resource Use Constraints,JRN_2011_EML,190.0,190.0,1.0,1.0
Process Step,JRN_2011_EML,69.0,69.0,0.36,0.3631578947368421
Project Description,JRN_2011_EML,190.0,190.0,1.0,1.0
Entity Type Definition,JRN_2011_EML,68.0,68.0,0.36,0.3578947368421053
Attribute Definition,JRN_2011_EML,828.0,68.0,4.36,0.3578947368421053
Resource Access Constraints,JRN_2011_EML,190.0,190.0,1.0,1.0
Resource Format,JRN_2011_EML,68.0,68.0,0.36,0.3578947368421053
Attribute List,JRN_2011_EML,68.0,68.0,0.36,0.3578947368421053
Attribute Constraints,JRN_2011_EML,0.0,0.0,0.0,0.0
Resource Quality Description,JRN_2011_EML,66.0,66.0,0.35,0.3473684210526316
