XPath,Collection,XPathCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2015_EML,74,74,1.00,100.00%
/eml:eml/@packageId,2015_EML,74,74,1.00,100.00%
/eml:eml/@system,2015_EML,74,74,1.00,100.00%
/eml:eml/@xsi:schemaLocation,2015_EML,74,74,1.00,100.00%
/eml:eml/access,2015_EML,370,74,5.00,100.00%
/eml:eml/access/@authSystem,2015_EML,74,74,1.00,100.00%
/eml:eml/access/@order,2015_EML,74,74,1.00,100.00%
/eml:eml/access/@scope,2015_EML,74,74,1.00,100.00%
/eml:eml/access/@system,2015_EML,74,74,1.00,100.00%
/eml:eml/access/allow/permission,2015_EML,148,74,2.00,100.00%
/eml:eml/access/allow/principal,2015_EML,148,74,2.00,100.00%
/eml:eml/additionalMetadata/metadata/stmml:unitList/@xsi:schemaLocation,2015_EML,49,49,0.66,66.22%
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@abbreviation,2015_EML,22,20,0.30,27.03%
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@constantToSI,2015_EML,10,10,0.14,13.51%
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@id,2015_EML,95,49,1.28,66.22%
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@multiplierToSI,2015_EML,11,10,0.15,13.51%
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@name,2015_EML,23,20,0.31,27.03%
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@parentSI,2015_EML,11,10,0.15,13.51%
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@unitType,2015_EML,23,20,0.31,27.03%
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/stmml:description,2015_EML,13,12,0.18,16.22%
/eml:eml/dataset/abstract,2015_EML,74,74,1.00,100.00%
/eml:eml/dataset/abstract/section/para/literalLayout,2015_EML,74,74,1.00,100.00%
/eml:eml/dataset/additionalInfo,2015_EML,70,70,0.95,94.59%
/eml:eml/dataset/additionalInfo/para/literalLayout,2015_EML,70,70,0.95,94.59%
/eml:eml/dataset/associatedParty,2015_EML,58,58,0.78,78.38%
/eml:eml/dataset/associatedParty/individualName/givenName,2015_EML,58,58,0.78,78.38%
/eml:eml/dataset/associatedParty/individualName/surName,2015_EML,58,58,0.78,78.38%
/eml:eml/dataset/associatedParty/onlineUrl,2015_EML,11,11,0.15,14.86%
/eml:eml/dataset/associatedParty/phone,2015_EML,7,7,0.09,9.46%
/eml:eml/dataset/associatedParty/phone/@phonetype,2015_EML,7,7,0.09,9.46%
/eml:eml/dataset/associatedParty/role,2015_EML,58,58,0.78,78.38%
/eml:eml/dataset/contact,2015_EML,148,74,2.00,100.00%
/eml:eml/dataset/contact/address/administrativeArea,2015_EML,74,74,1.00,100.00%
/eml:eml/dataset/contact/address/city,2015_EML,74,74,1.00,100.00%
/eml:eml/dataset/contact/address/country,2015_EML,74,74,1.00,100.00%
/eml:eml/dataset/contact/address/deliveryPoint,2015_EML,148,74,2.00,100.00%
/eml:eml/dataset/contact/address/postalCode,2015_EML,74,74,1.00,100.00%
/eml:eml/dataset/contact/electronicMailAddress,2015_EML,74,74,1.00,100.00%
/eml:eml/dataset/contact/individualName/givenName,2015_EML,74,74,1.00,100.00%
/eml:eml/dataset/contact/individualName/surName,2015_EML,74,74,1.00,100.00%
