Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,JRN_2018_EML,4.0,4.0,1.0,1.0
Resource Identifier,JRN_2018_EML,4.0,4.0,1.0,1.0
Resource Title,JRN_2018_EML,4.0,4.0,1.0,1.0
Author / Originator,JRN_2018_EML,4.0,4.0,1.0,1.0
Metadata Contact,JRN_2018_EML,4.0,4.0,1.0,1.0
Contributor Name,JRN_2018_EML,4.0,4.0,1.0,1.0
Publisher,JRN_2018_EML,4.0,4.0,1.0,1.0
Publication Date,JRN_2018_EML,4.0,4.0,1.0,1.0
Resource Contact,JRN_2018_EML,4.0,4.0,1.0,1.0
Abstract,JRN_2018_EML,4.0,4.0,1.0,1.0
Keyword,JRN_2018_EML,27.0,4.0,6.75,1.0
Resource Distribution,JRN_2018_EML,4.0,4.0,1.0,1.0
Spatial Extent,JRN_2018_EML,1.0,1.0,0.25,0.25
Taxonomic Extent,JRN_2018_EML,0.0,0.0,0.0,0.0
Temporal Extent,JRN_2018_EML,4.0,4.0,1.0,1.0
Maintenance,JRN_2018_EML,4.0,4.0,1.0,1.0
Resource Use Constraints,JRN_2018_EML,4.0,4.0,1.0,1.0
Process Step,JRN_2018_EML,4.0,4.0,1.0,1.0
Project Description,JRN_2018_EML,4.0,4.0,1.0,1.0
Entity Type Definition,JRN_2018_EML,3.0,3.0,0.75,0.75
Attribute Definition,JRN_2018_EML,19.0,3.0,4.75,0.75
Resource Access Constraints,JRN_2018_EML,4.0,4.0,1.0,1.0
Resource Format,JRN_2018_EML,3.0,3.0,0.75,0.75
Attribute List,JRN_2018_EML,3.0,3.0,0.75,0.75
Attribute Constraints,JRN_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,JRN_2018_EML,0.0,0.0,0.0,0.0
