Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,CAP_2018_EML,18.0,18.0,1.0,1.0
Resource Identifier,CAP_2018_EML,18.0,18.0,1.0,1.0
Resource Title,CAP_2018_EML,18.0,18.0,1.0,1.0
Author / Originator,CAP_2018_EML,72.0,18.0,4.0,1.0
Metadata Contact,CAP_2018_EML,30.0,7.0,1.67,0.3888888888888889
Contributor Name,CAP_2018_EML,0.0,0.0,0.0,0.0
Publisher,CAP_2018_EML,0.0,0.0,0.0,0.0
Publication Date,CAP_2018_EML,18.0,18.0,1.0,1.0
Resource Contact,CAP_2018_EML,18.0,18.0,1.0,1.0
Abstract,CAP_2018_EML,18.0,18.0,1.0,1.0
Keyword,CAP_2018_EML,552.0,17.0,30.67,0.9444444444444444
Resource Distribution,CAP_2018_EML,18.0,18.0,1.0,1.0
Spatial Extent,CAP_2018_EML,19.0,18.0,1.06,1.0
Taxonomic Extent,CAP_2018_EML,4.0,4.0,0.22,0.2222222222222222
Temporal Extent,CAP_2018_EML,18.0,18.0,1.0,1.0
Maintenance,CAP_2018_EML,1.0,1.0,0.06,0.05555555555555555
Resource Use Constraints,CAP_2018_EML,18.0,18.0,1.0,1.0
Process Step,CAP_2018_EML,18.0,18.0,1.0,1.0
Project Description,CAP_2018_EML,0.0,0.0,0.0,0.0
Entity Type Definition,CAP_2018_EML,104.0,18.0,5.78,1.0
Attribute Definition,CAP_2018_EML,1469.0,18.0,81.61,1.0
Resource Access Constraints,CAP_2018_EML,18.0,18.0,1.0,1.0
Resource Format,CAP_2018_EML,105.0,18.0,5.83,1.0
Attribute List,CAP_2018_EML,105.0,18.0,5.83,1.0
Attribute Constraints,CAP_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,CAP_2018_EML,0.0,0.0,0.0,0.0
