XPath,CAP_2011_EML,CAP_2012_EML,CAP_2013_EML,CAP_2014_EML,CAP_2015_EML,CAP_2016_EML,CAP_2017_EML,CAP_2018_EML
/eml:eml/dataset/creator/organizationName,1.68,1.0,2.67,0.0,1.91,3.24,4.37,3.56
/eml:eml/dataset/creator/phone,1.05,1.33,0.36,0.0,1.43,0.28,0.26,0.28
/eml:eml/dataset/creator/phone/@phonetype,1.05,1.33,0.36,0.0,1.43,0.28,0.26,0.28
/eml:eml/dataset/creator/positionName,0.44,0.67,1.49,0.0,0.49,0.16,0.19,0.22
/eml:eml/dataset/creator/userId,0.03,0.0,0.0,0.0,0.06,0.36,0.85,0.33
/eml:eml/dataset/creator/userId/@directory,0.03,0.0,0.0,0.0,0.06,0.36,0.85,0.33
/eml:eml/dataset/dataTable/@id,1.33,1.42,1.1,0.0,1.83,1.36,2.41,5.83
/eml:eml/dataset/dataTable/@scope,0.07,0.42,0.0,0.0,0.0,0.04,0.0,0.0
/eml:eml/dataset/dataTable/@system,0.0,0.42,0.0,0.0,0.0,0.04,0.04,0.17
/eml:eml/dataset/dataTable/additionalInfo,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo/para,0.0,0.0,0.0,0.0,0.0,0.8,1.33,0.0
/eml:eml/dataset/dataTable/additionalInfo/section/para/itemizedlist/listitem/para,0.0,0.0,0.0,1.52,0.15,3.68,0.74,0.0
/eml:eml/dataset/dataTable/additionalInfo/section/title,0.0,0.0,0.0,0.38,0.07,1.68,0.22,0.0
/eml:eml/dataset/dataTable/alternateIdentifier,0.0,0.0,0.0,0.14,0.0,0.04,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/@id,1.32,1.0,0.1,0.0,1.69,0.04,0.04,2.28
/eml:eml/dataset/dataTable/attributeList/attribute/@id,18.61,32.83,25.33,0.0,33.71,74.32,68.81,25.44
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,18.62,32.83,26.31,7.14,35.0,130.16,126.33,81.61
/eml:eml/dataset/dataTable/attributeList/attribute/attributeLabel,0.27,18.25,2.41,7.14,1.34,1.36,0.0,0.44
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,18.62,32.83,26.31,7.14,35.0,130.16,126.33,81.61
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,0.73,0.42,0.0,0.0,0.85,0.0,0.15,2.17
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,0.75,0.42,0.0,0.0,0.88,0.0,0.15,2.17
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,0.73,0.42,0.0,0.0,0.85,0.0,0.15,2.17
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,0.75,0.42,0.0,0.0,0.88,0.0,0.15,2.17
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,0.75,0.42,0.92,0.0,1.04,0.04,0.04,1.72
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,0.79,0.42,0.92,0.0,1.15,3.32,2.93,5.72
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.28,0.0,0.87,0.0,0.68,1.68,2.07,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,0.28,0.0,0.87,0.0,0.68,1.68,2.07,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.28,0.0,0.87,0.0,0.68,1.68,2.07,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,3.66,11.5,17.1,0.0,8.74,153.92,123.26,51.17
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,3.66,11.5,17.1,0.0,8.74,153.92,123.26,51.17
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetURL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,8.91,22.42,9.92,3.76,11.39,24.88,20.44,20.06
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.0,4.72,0.0,61.87,297.52,275.48,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.0,4.72,0.0,61.87,297.52,275.48,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,0.0,0.0,1.54,0.0,0.26,0.04,0.11,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.05,0.0,0.0,3.38,0.06,0.68,10.19,22.06
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.05,0.0,0.0,3.38,0.06,0.68,10.19,22.06
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.05,0.0,0.0,3.38,0.06,0.68,10.19,22.06
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.05,0.0,0.0,3.38,0.06,0.68,10.19,22.06
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,7.58,6.75,5.62,3.38,12.31,36.72,44.37,34.94
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,7.58,6.75,5.62,0.0,11.7,5.12,4.96,12.89
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.42,0.0,0.46,0.71,0.73,2.12,4.63,1.11
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,7.16,6.75,5.15,2.67,11.58,34.6,39.74,33.83
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,0.3,4.25,9.36,0.0,1.6,0.0,14.3,40.83
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,0.3,4.25,9.36,0.0,1.6,0.0,14.3,40.83
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,18.62,32.83,26.31,7.14,33.87,88.76,110.85,81.61
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,18.62,32.83,26.31,7.14,33.87,75.68,69.7,25.44
/eml:eml/dataset/dataTable/caseSensitive,0.0,1.42,0.64,0.38,0.14,2.52,0.52,0.0
/eml:eml/dataset/dataTable/constraint/@id,0.08,0.0,0.0,0.0,0.16,0.12,0.11,0.0
/eml:eml/dataset/dataTable/constraint/@scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/foreignKey/constraintName,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/foreignKey/entityReference,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/foreignKey/key/attributeReference,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/notNullConstraint/constraintName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/notNullConstraint/key/attributeReference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/constraint/primaryKey/constraintName,0.05,0.0,0.0,0.0,0.12,0.12,0.11,0.0
/eml:eml/dataset/dataTable/constraint/primaryKey/key/attributeReference,0.05,0.0,0.0,0.0,0.12,0.12,0.11,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/geographicDescription,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/@id,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.09,1.0,0.05,0.0,0.22,0.0,0.37,3.44
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.09,1.0,0.05,0.0,0.22,0.0,0.37,3.44
/eml:eml/dataset/dataTable/entityDescription,1.27,1.42,1.1,0.38,1.84,3.44,2.7,5.78
/eml:eml/dataset/dataTable/entityName,1.33,1.42,1.1,0.38,1.9,3.44,2.7,5.83
/eml:eml/dataset/dataTable/numberOfRecords,0.01,1.42,1.1,0.38,0.25,2.52,2.11,3.56
/eml:eml/dataset/dataTable/physical/@scope,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,1.59,3.56
/eml:eml/dataset/dataTable/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,1.59,3.56
/eml:eml/dataset/dataTable/physical/characterEncoding,0.0,0.0,0.44,0.0,0.07,2.44,0.44,0.0
/eml:eml/dataset/dataTable/physical/compressionMethod,0.0,0.0,0.0,0.38,0.0,0.08,0.07,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,1.33,1.42,1.1,0.38,1.9,3.44,2.7,5.83
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,0.0,0.0,0.0,0.0,0.07,2.44,0.44,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,1.33,1.42,1.1,0.38,1.9,2.88,2.7,5.83
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,1.33,1.42,1.1,0.38,1.9,3.44,2.7,5.83
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/collapseDelimiters,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,1.33,1.42,1.1,0.38,1.9,3.44,2.7,5.83
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.35,0.42,0.95,0.19,0.5,0.4,2.22,3.89
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/onlineDescription,0.0,0.0,0.05,0.38,0.08,0.44,0.07,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,1.33,1.42,1.1,0.38,1.9,3.44,2.7,5.83
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/objectName,1.33,1.42,1.1,0.38,1.9,3.44,2.7,5.83
/eml:eml/dataset/dataTable/physical/size,1.27,1.42,1.05,0.38,1.76,3.32,2.59,5.83
/eml:eml/dataset/dataTable/physical/size/@unit,1.28,1.42,1.1,0.38,1.78,3.32,2.59,5.83
/eml:eml/dataset/distribution/@id,0.0,0.25,0.15,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/distribution/@scope,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/@id,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/@scope,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/description/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/description/section/para,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/parameterDefinition/defaultValue,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/parameterDefinition/definition,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/parameterDefinition/name,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/schemeName,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/schemeName/@system,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/onlineDescription,0.0,0.25,0.69,1.0,0.07,0.8,0.93,0.39
/eml:eml/dataset/distribution/online/url,0.99,1.0,1.0,1.0,1.0,0.92,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/intellectualRights,0.0,0.0,0.0,0.0,0.02,0.88,1.0,0.39
/eml:eml/dataset/intellectualRights/section/para,0.94,1.0,1.0,1.0,0.9,0.12,0.0,0.61
/eml:eml/dataset/intellectualRights/section/para/itemizedlist/listitem/para,6.93,7.0,7.0,7.0,6.74,0.84,0.0,4.28
/eml:eml/dataset/keywordSet/keyword,20.91,22.75,19.97,14.86,26.66,24.28,20.52,30.67
/eml:eml/dataset/keywordSet/keyword/@keywordType,20.74,22.75,19.97,14.86,26.66,23.56,19.67,30.67
/eml:eml/dataset/keywordSet/keywordThesaurus,1.58,2.08,2.77,2.43,3.38,3.68,3.78,3.22
/eml:eml/dataset/language,0.84,1.0,1.0,1.0,0.77,0.72,0.19,0.06
/eml:eml/dataset/maintenance/description,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/maintenance/description/para,0.29,0.5,0.74,1.0,0.63,0.2,0.15,0.06
/eml:eml/dataset/maintenance/description/para/literalLayout,0.49,0.17,0.0,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/maintenance/maintenanceUpdateFrequency,0.23,0.25,0.77,1.0,0.53,0.16,0.11,0.0
/eml:eml/dataset/metadataProvider/@id,0.0,0.67,1.13,0.0,0.07,0.04,1.37,1.67
/eml:eml/dataset/metadataProvider/@scope,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/@system,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,0.0,0.67,0.15,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/city,0.0,0.67,0.15,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/country,0.0,0.67,0.15,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,0.0,0.67,0.15,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/postalCode,0.0,0.67,0.15,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/electronicMailAddress,0.0,0.67,0.15,0.0,0.03,0.24,1.52,1.56
/eml:eml/dataset/metadataProvider/individualName/givenName,0.0,0.67,1.18,1.0,0.09,1.52,1.63,1.67
/eml:eml/dataset/metadataProvider/individualName/salutation,0.0,0.67,0.21,0.0,0.04,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/individualName/surName,0.0,0.67,1.13,1.0,0.08,1.52,1.59,1.67
/eml:eml/dataset/metadataProvider/onlineUrl,0.0,1.17,0.15,0.0,0.05,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/organizationName,0.0,0.67,1.13,0.0,0.07,1.44,1.56,1.67
/eml:eml/dataset/metadataProvider/phone,0.0,0.67,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/phone/@phonetype,0.0,0.67,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/positionName,0.0,0.67,0.21,0.0,0.04,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/references,0.0,0.0,0.0,0.0,0.02,0.16,0.0,0.0
/eml:eml/dataset/metadataProvider/userId,0.0,0.0,0.0,0.0,0.0,0.12,0.63,0.33
/eml:eml/dataset/metadataProvider/userId/@directory,0.0,0.0,0.0,0.0,0.0,0.12,0.63,0.33
/eml:eml/dataset/methods/methodStep/citation/@id,0.03,0.0,0.03,0.0,0.1,0.08,0.33,0.0
/eml:eml/dataset/methods/methodStep/citation/@scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/@system,0.03,0.0,0.03,0.0,0.06,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/additionalInfo/para,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/alternateIdentifier,0.0,0.0,0.0,0.0,0.03,0.04,0.33,0.0
/eml:eml/dataset/methods/methodStep/citation/article/ISSN,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/article/issue,0.0,0.0,0.05,0.0,0.03,0.04,0.26,0.0
/eml:eml/dataset/methods/methodStep/citation/article/journal,0.0,0.0,0.05,0.0,0.03,0.04,0.33,0.0
/eml:eml/dataset/methods/methodStep/citation/article/pageRange,0.0,0.0,0.05,0.0,0.03,0.04,0.3,0.0
/eml:eml/dataset/methods/methodStep/citation/article/publicationPlace,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/article/publisher/electronicMailAddress,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/article/publisher/onlineUrl,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/article/publisher/organizationName,0.0,0.0,0.05,0.0,0.03,0.0,0.22,0.0
/eml:eml/dataset/methods/methodStep/citation/article/publisher/phone,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/article/publisher/phone/@phonetype,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/article/volume,0.0,0.0,0.05,0.0,0.03,0.04,0.3,0.0
/eml:eml/dataset/methods/methodStep/citation/book/edition,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/book/publicationPlace,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/book/publisher/organizationName,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/bookTitle,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/editor/individualName/givenName,0.0,0.0,0.31,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/editor/individualName/surName,0.0,0.0,0.15,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/pageRange,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/publisher/address/administrativeArea,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/publisher/address/city,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/publisher/organizationName,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/volume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/@id,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/address/administrativeArea,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/address/city,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/address/country,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/address/deliveryPoint,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/address/postalCode,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/electronicMailAddress,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/organizationName,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/phone,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/phone/@phonetype,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/contact/positionName,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/@id,0.0,0.0,0.46,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/@scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/address/administrativeArea,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/address/city,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/address/country,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/address/deliveryPoint,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/address/postalCode,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/electronicMailAddress,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/individualName/givenName,0.03,0.0,0.72,0.0,0.25,0.16,2.04,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/individualName/salutation,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/individualName/surName,0.03,0.0,0.49,0.0,0.24,0.16,1.44,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/onlineUrl,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/organizationName,0.0,0.0,0.1,0.0,0.02,0.04,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/phone,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/phone/@phonetype,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/positionName,0.0,0.0,0.1,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/distribution/@scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/distribution/online/onlineDescription,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/distribution/online/url,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/generic/publisher/organizationName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/map/scale,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/pubDate,0.03,0.0,0.18,0.0,0.1,0.08,0.33,0.0
/eml:eml/dataset/methods/methodStep/citation/thesis/degree,0.02,0.0,0.03,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/thesis/institution/organizationName,0.02,0.0,0.03,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/title,0.03,0.0,0.23,0.0,0.1,0.08,0.33,0.0
/eml:eml/dataset/methods/methodStep/dataSource/@id,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/@scope,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/@system,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/abstract/para,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/alternateIdentifier,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/alternateIdentifier/@system,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/@scope,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/address/@scope,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/address/administrativeArea,0.16,0.0,0.0,0.0,0.06,0.04,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/address/city,0.44,0.0,0.0,0.0,0.2,0.04,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/address/country,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.0
