Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCM_2014_EML,10.0,10.0,1.0,1.0
Resource Identifier,MCM_2014_EML,10.0,10.0,1.0,1.0
Resource Title,MCM_2014_EML,10.0,10.0,1.0,1.0
Author / Originator,MCM_2014_EML,22.0,10.0,2.2,1.0
Metadata Contact,MCM_2014_EML,9.0,9.0,0.9,0.9
Contributor Name,MCM_2014_EML,66.0,9.0,6.6,0.9
Publisher,MCM_2014_EML,9.0,9.0,0.9,0.9
Publication Date,MCM_2014_EML,6.0,6.0,0.6,0.6
Resource Contact,MCM_2014_EML,10.0,10.0,1.0,1.0
Abstract,MCM_2014_EML,10.0,10.0,1.0,1.0
Keyword,MCM_2014_EML,92.0,9.0,9.2,0.9
Resource Distribution,MCM_2014_EML,5.0,5.0,0.5,0.5
Spatial Extent,MCM_2014_EML,33.0,10.0,3.3,1.0
Taxonomic Extent,MCM_2014_EML,0.0,0.0,0.0,0.0
Temporal Extent,MCM_2014_EML,9.0,9.0,0.9,0.9
Maintenance,MCM_2014_EML,8.0,8.0,0.8,0.8
Resource Use Constraints,MCM_2014_EML,10.0,10.0,1.0,1.0
Process Step,MCM_2014_EML,10.0,10.0,1.0,1.0
Project Description,MCM_2014_EML,0.0,0.0,0.0,0.0
Entity Type Definition,MCM_2014_EML,19.0,8.0,1.9,0.8
Attribute Definition,MCM_2014_EML,294.0,10.0,29.4,1.0
Resource Access Constraints,MCM_2014_EML,10.0,10.0,1.0,1.0
Resource Format,MCM_2014_EML,24.0,10.0,2.4,1.0
Attribute List,MCM_2014_EML,24.0,10.0,2.4,1.0
Attribute Constraints,MCM_2014_EML,0.0,0.0,0.0,0.0
Resource Quality Description,MCM_2014_EML,0.0,0.0,0.0,0.0
