Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCM_2007_EML,6.0,6.0,1.0,1.0
Resource Identifier,MCM_2007_EML,6.0,6.0,1.0,1.0
Resource Title,MCM_2007_EML,6.0,6.0,1.0,1.0
Author / Originator,MCM_2007_EML,8.0,6.0,1.33,1.0
Metadata Contact,MCM_2007_EML,6.0,6.0,1.0,1.0
Contributor Name,MCM_2007_EML,0.0,0.0,0.0,0.0
Publisher,MCM_2007_EML,6.0,6.0,1.0,1.0
Publication Date,MCM_2007_EML,3.0,3.0,0.5,0.5
Resource Contact,MCM_2007_EML,6.0,6.0,1.0,1.0
Abstract,MCM_2007_EML,6.0,6.0,1.0,1.0
Keyword,MCM_2007_EML,51.0,6.0,8.5,1.0
Resource Distribution,MCM_2007_EML,5.0,5.0,0.83,0.8333333333333334
Spatial Extent,MCM_2007_EML,6.0,6.0,1.0,1.0
Taxonomic Extent,MCM_2007_EML,0.0,0.0,0.0,0.0
Temporal Extent,MCM_2007_EML,6.0,6.0,1.0,1.0
Maintenance,MCM_2007_EML,6.0,6.0,1.0,1.0
Resource Use Constraints,MCM_2007_EML,6.0,6.0,1.0,1.0
Process Step,MCM_2007_EML,6.0,6.0,1.0,1.0
Project Description,MCM_2007_EML,0.0,0.0,0.0,0.0
Entity Type Definition,MCM_2007_EML,2.0,2.0,0.33,0.3333333333333333
Attribute Definition,MCM_2007_EML,150.0,6.0,25.0,1.0
Resource Access Constraints,MCM_2007_EML,4.0,4.0,0.67,0.6666666666666666
Resource Format,MCM_2007_EML,6.0,6.0,1.0,1.0
Attribute List,MCM_2007_EML,6.0,6.0,1.0,1.0
Attribute Constraints,MCM_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,MCM_2007_EML,0.0,0.0,0.0,0.0
