Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCM_2009_EML,8.0,8.0,1.0,1.0
Resource Identifier,MCM_2009_EML,8.0,8.0,1.0,1.0
Resource Title,MCM_2009_EML,8.0,8.0,1.0,1.0
Author / Originator,MCM_2009_EML,14.0,8.0,1.75,1.0
Metadata Contact,MCM_2009_EML,8.0,8.0,1.0,1.0
Contributor Name,MCM_2009_EML,0.0,0.0,0.0,0.0
Publisher,MCM_2009_EML,8.0,8.0,1.0,1.0
Publication Date,MCM_2009_EML,0.0,0.0,0.0,0.0
Resource Contact,MCM_2009_EML,8.0,8.0,1.0,1.0
Abstract,MCM_2009_EML,8.0,8.0,1.0,1.0
Keyword,MCM_2009_EML,59.0,8.0,7.38,1.0
Resource Distribution,MCM_2009_EML,7.0,7.0,0.88,0.875
Spatial Extent,MCM_2009_EML,8.0,8.0,1.0,1.0
Taxonomic Extent,MCM_2009_EML,0.0,0.0,0.0,0.0
Temporal Extent,MCM_2009_EML,6.0,6.0,0.75,0.75
Maintenance,MCM_2009_EML,6.0,6.0,0.75,0.75
Resource Use Constraints,MCM_2009_EML,8.0,8.0,1.0,1.0
Process Step,MCM_2009_EML,8.0,8.0,1.0,1.0
Project Description,MCM_2009_EML,0.0,0.0,0.0,0.0
Entity Type Definition,MCM_2009_EML,0.0,0.0,0.0,0.0
Attribute Definition,MCM_2009_EML,175.0,8.0,21.88,1.0
Resource Access Constraints,MCM_2009_EML,4.0,4.0,0.5,0.5
Resource Format,MCM_2009_EML,8.0,8.0,1.0,1.0
Attribute List,MCM_2009_EML,8.0,8.0,1.0,1.0
Attribute Constraints,MCM_2009_EML,0.0,0.0,0.0,0.0
Resource Quality Description,MCM_2009_EML,0.0,0.0,0.0,0.0
