XPath,MCM_2006_EML,MCM_2007_EML,MCM_2008_EML,MCM_2009_EML,MCM_2010_EML,MCM_2012_EML,MCM_2013_EML,MCM_2014_EML,MCM_2015_EML,MCM_2016_EML,MCM_2017_EML,MCM_2018_EML
/eml:eml/dataset/dataTable/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.56,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.57,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.56,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.57,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.56,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.57,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/sampling/studyExtent/coverage/geographicCoverage/geographicDescription,0.56,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.57,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/sampling/studyExtent/coverage/temporalCoverage/@scope,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.4,0.0,0.0,0.0,0.0,2.82,0.0,1.0,0.43,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.4,0.0,0.0,0.0,0.0,2.82,0.0,1.0,0.43,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/@scope,0.75,0.33,0.33,0.5,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,1.88,1.0,1.0,1.0,1.0,3.82,1.0,2.4,1.65,2.98,2.22,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,1.88,1.0,1.0,1.0,1.0,3.82,1.0,2.0,1.65,2.9,0.89,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,1.81,1.0,1.0,1.0,1.0,3.82,1.0,2.4,1.65,2.98,2.22,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,1.88,1.0,1.0,1.0,1.0,3.82,1.0,2.0,1.65,2.96,2.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,1.88,1.0,1.0,1.0,1.0,3.82,1.0,2.4,1.65,2.98,2.22,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,1.88,1.0,1.0,1.0,1.0,3.82,1.0,2.0,1.65,1.72,0.89,0.0
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.53,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,1.66,0.67,0.67,0.5,1.0,3.82,1.0,2.4,1.66,2.98,2.22,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,1.17,0.67,0.67,0.5,1.0,0.18,1.0,1.0,1.03,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/objectName,1.88,1.0,1.0,1.0,1.0,3.82,1.0,2.4,1.65,2.98,2.22,1.0
/eml:eml/dataset/dataTable/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.98,2.22,1.0
/eml:eml/dataset/distribution/@scope,0.36,0.33,0.33,0.38,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/@scope,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/description/para/itemizedlist/listitem/para/literalLayout,1.19,0.0,0.0,0.0,0.0,4.27,0.0,1.2,0.81,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/description/para/literalLayout,0.5,0.0,0.0,0.0,0.0,2.18,0.0,0.6,0.36,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/parameterDefinition/definition,0.79,0.0,0.0,0.0,0.0,3.64,0.0,1.0,0.56,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/parameterDefinition/name,0.79,0.0,0.0,0.0,0.0,3.64,0.0,1.0,0.56,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/connectionDefinition/schemeName,0.17,0.0,0.0,0.0,0.0,0.73,0.0,0.2,0.12,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,0.81,0.83,1.0,0.88,0.0,0.27,1.0,0.3,0.83,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,0.3,0.33,0.33,0.38,0.0,0.18,0.0,0.1,0.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/section/para/itemizedlist/listitem/para/literalLayout,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.6,4.0,0.0,0.0,0.0
/eml:eml/dataset/intellectualRights/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/section/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword,7.56,8.5,8.78,7.38,11.0,8.73,8.43,9.2,7.94,14.52,8.89,23.0
/eml:eml/dataset/keywordSet/keyword/@keywordType,7.56,8.5,8.78,7.38,11.0,8.73,8.43,9.2,7.94,0.0,0.0,0.0
/eml:eml/dataset/keywordSet/keywordThesaurus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,2.22,3.0
/eml:eml/dataset/language,0.19,0.0,0.11,0.0,0.0,0.18,0.29,0.3,0.01,1.0,1.0,1.0
/eml:eml/dataset/maintenance/description/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.33,0.0
/eml:eml/dataset/maintenance/description/section/para,0.7,0.0,0.11,0.0,0.0,0.0,0.57,0.8,0.05,0.0,0.0,0.0
/eml:eml/dataset/maintenance/description/section/para/literalLayout,1.03,1.0,0.89,0.75,1.0,1.0,0.14,0.6,1.03,0.0,0.0,0.0
/eml:eml/dataset/maintenance/description/section/para/orderedlist/listitem/para,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/maintenance/description/section/title,0.05,0.0,0.56,0.38,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/@scope,0.36,0.33,0.33,0.5,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/@scope,0.36,0.33,0.33,0.5,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7,3.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/phone,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8,2.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/phone/@phonetype,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8,2.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/@scope,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/abstract/para,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/article/journal,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/article/pageRange,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/article/volume,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/bookTitle,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/editor/@scope,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/editor/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/publisher/@scope,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/publisher/organizationName,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/@scope,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/individualName/givenName,0.03,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.04,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/individualName/surName,0.03,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/distribution/@scope,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/pubDate,0.01,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/title,0.01,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para,0.74,0.33,0.0,0.0,0.0,0.0,0.71,1.0,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para/emphasis,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para/literalLayout,0.85,2.5,2.11,1.75,1.0,0.82,0.29,0.2,0.93,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para/orderedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.6,0.04,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para,0.08,0.0,0.22,0.0,0.0,3.45,0.0,1.6,0.15,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/itemizedlist/listitem/itemizedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/itemizedlist/listitem/orderedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/itemizedlist/listitem/para,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/literalLayout,0.04,0.33,0.0,0.0,0.0,0.18,0.0,0.4,0.03,0.99,1.0,1.0
/eml:eml/dataset/methods/methodStep/description/section/para/orderedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/orderedlist/listitem/para/literalLayout,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/orderedlist/listitem/para/ulink,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/ulink,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/ulink/@url,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/ulink/citetitle,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/section/para,0.01,0.0,0.0,0.0,0.0,6.91,3.86,0.0,0.26,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/section/para/itemizedlist/listitem/para,0.01,0.0,0.0,0.0,0.0,0.0,20.57,0.0,0.4,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/section/para/itemizedlist/listitem/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/section/para/literalLayout,0.12,0.0,0.0,0.0,0.0,0.0,2.57,0.3,0.06,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/section/title,0.13,0.0,0.0,0.0,0.0,6.91,6.43,0.3,0.33,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/title,0.07,0.17,0.22,0.0,0.0,3.64,1.57,1.6,0.22,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/instrumentation,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.1,0.0,0.04,0.11,0.0
/eml:eml/dataset/methods/methodStep/software/abstract/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/additionalInfo/section/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.04,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/additionalInfo/section/para/itemizedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/additionalInfo/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.04,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/additionalInfo/section/title,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.04,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.04,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/programmingLanguage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/pubDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/title,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/version,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/qualityControl/description/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/para,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/para,0.23,0.0,0.0,0.0,0.0,1.45,0.0,0.4,0.18,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/title,0.23,0.0,0.0,0.0,0.0,1.45,0.0,0.4,0.18,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/@scope,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/@scope,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.13,0.0,0.0,0.0,0.0,0.73,0.0,0.2,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.13,0.0,0.0,0.0,0.0,0.73,0.0,0.2,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.13,0.0,0.0,0.0,0.0,0.73,0.0,0.2,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.13,0.0,0.0,0.0,0.0,0.73,0.0,0.2,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.13,0.0,0.0,0.0,0.0,0.73,0.0,0.2,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.13,0.0,0.0,0.0,0.0,0.73,0.0,0.2,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.13,0.0,0.0,0.0,0.0,0.73,0.0,0.2,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/geographicDescription,0.13,0.0,0.0,0.0,0.0,0.73,0.0,0.2,0.09,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.2,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.2,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/entityDescription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.41,0.0,0.0
/eml:eml/dataset/otherEntity/entityName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.42,0.0,0.0
/eml:eml/dataset/otherEntity/entityType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.42,0.0,0.0
/eml:eml/dataset/otherEntity/methods/methodStep/description,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.42,0.0,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/textFormat/attributeOrientation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.42,0.0,0.0
/eml:eml/dataset/otherEntity/physical/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/objectName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.42,0.0,0.0
/eml:eml/dataset/otherEntity/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0
/eml:eml/dataset/pubDate,0.21,0.5,0.11,0.0,1.0,0.36,0.71,0.6,0.11,1.0,1.0,1.0
/eml:eml/dataset/pubPlace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/@scope,0.36,0.33,0.33,0.5,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.36,0.33,0.33,0.5,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/deliveryPoint,3.17,3.33,3.33,3.12,3.0,3.0,3.0,2.7,3.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/electronicMailAddress,0.72,0.67,0.67,0.5,1.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone,1.72,1.67,1.67,1.5,2.0,2.0,2.0,1.8,2.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/phone/@phonetype,1.72,1.67,1.67,1.5,2.0,2.0,2.0,1.8,2.0,0.0,0.0,0.0
/eml:eml/dataset/purpose/para,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/purpose/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.0
/eml:eml/dataset/shortName,0.66,1.0,1.0,1.0,1.0,1.0,0.57,0.9,0.85,1.0,1.0,1.0
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,327.0,6.0,9.0,8.0,2.0,11.0,7.0,10.0,202.0,297.0,9.0,1.0
