Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCM_2016_EML,297.0,297.0,1.0,1.0
Resource Identifier,MCM_2016_EML,297.0,297.0,1.0,1.0
Resource Title,MCM_2016_EML,297.0,297.0,1.0,1.0
Author / Originator,MCM_2016_EML,495.0,297.0,1.67,1.0
Metadata Contact,MCM_2016_EML,297.0,297.0,1.0,1.0
Contributor Name,MCM_2016_EML,947.0,289.0,3.19,0.9730639730639732
Publisher,MCM_2016_EML,297.0,297.0,1.0,1.0
Publication Date,MCM_2016_EML,297.0,297.0,1.0,1.0
Resource Contact,MCM_2016_EML,590.0,297.0,1.99,1.0
Abstract,MCM_2016_EML,297.0,297.0,1.0,1.0
Keyword,MCM_2016_EML,4311.0,297.0,14.52,1.0
Resource Distribution,MCM_2016_EML,297.0,297.0,1.0,1.0
Spatial Extent,MCM_2016_EML,1169.0,294.0,3.94,0.98989898989899
Taxonomic Extent,MCM_2016_EML,2.0,1.0,0.01,0.0033670033670033673
Temporal Extent,MCM_2016_EML,296.0,296.0,1.0,0.9966329966329966
Maintenance,MCM_2016_EML,269.0,269.0,0.91,0.9057239057239056
Resource Use Constraints,MCM_2016_EML,297.0,297.0,1.0,1.0
Process Step,MCM_2016_EML,293.0,293.0,0.99,0.9865319865319864
Project Description,MCM_2016_EML,0.0,0.0,0.0,0.0
Entity Type Definition,MCM_2016_EML,830.0,234.0,2.79,0.7878787878787878
Attribute Definition,MCM_2016_EML,9833.0,284.0,33.11,0.9562289562289562
Resource Access Constraints,MCM_2016_EML,297.0,297.0,1.0,1.0
Resource Format,MCM_2016_EML,884.0,284.0,2.98,0.9562289562289562
Attribute List,MCM_2016_EML,884.0,284.0,2.98,0.9562289562289562
Attribute Constraints,MCM_2016_EML,0.0,0.0,0.0,0.0
Resource Quality Description,MCM_2016_EML,99.0,52.0,0.33,0.1750841750841751
