Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCM_2015_EML,202.0,202.0,1.0,1.0
Resource Identifier,MCM_2015_EML,202.0,202.0,1.0,1.0
Resource Title,MCM_2015_EML,202.0,202.0,1.0,1.0
Author / Originator,MCM_2015_EML,234.0,202.0,1.16,1.0
Metadata Contact,MCM_2015_EML,202.0,202.0,1.0,1.0
Contributor Name,MCM_2015_EML,122.0,46.0,0.6,0.2277227722772277
Publisher,MCM_2015_EML,202.0,202.0,1.0,1.0
Publication Date,MCM_2015_EML,22.0,22.0,0.11,0.10891089108910892
Resource Contact,MCM_2015_EML,404.0,202.0,2.0,1.0
Abstract,MCM_2015_EML,201.0,201.0,1.0,0.995049504950495
Keyword,MCM_2015_EML,1603.0,202.0,7.94,1.0
Resource Distribution,MCM_2015_EML,191.0,191.0,0.95,0.9455445544554456
Spatial Extent,MCM_2015_EML,248.0,202.0,1.23,1.0
Taxonomic Extent,MCM_2015_EML,0.0,0.0,0.0,0.0
Temporal Extent,MCM_2015_EML,197.0,197.0,0.98,0.9752475247524752
Maintenance,MCM_2015_EML,175.0,175.0,0.87,0.8663366336633663
Resource Use Constraints,MCM_2015_EML,202.0,202.0,1.0,1.0
Process Step,MCM_2015_EML,197.0,197.0,0.98,0.9752475247524752
Project Description,MCM_2015_EML,0.0,0.0,0.0,0.0
Entity Type Definition,MCM_2015_EML,9.0,7.0,0.04,0.034653465346534656
Attribute Definition,MCM_2015_EML,3612.0,202.0,17.88,1.0
Resource Access Constraints,MCM_2015_EML,202.0,202.0,1.0,1.0
Resource Format,MCM_2015_EML,334.0,202.0,1.65,1.0
Attribute List,MCM_2015_EML,334.0,202.0,1.65,1.0
Attribute Constraints,MCM_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,MCM_2015_EML,0.0,0.0,0.0,0.0
