Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2013_EML,8,8,1.00,100.00%
Abstract,2013_EML,7,7,0.88,87.50%
Attribute Definition,2013_EML,82,7,10.25,87.50%
Attribute List,2013_EML,7,7,0.88,87.50%
Author,2013_EML,7,7,0.88,87.50%
Author / Originator,2013_EML,7,7,0.88,87.50%
Author / Originator World Wide Web Address,2013_EML,7,7,0.88,87.50%
Bounding Box,2013_EML,7,7,0.88,87.50%
Contributor Name,2013_EML,19,4,2.38,50.00%
Contributor Role,2013_EML,9,4,1.12,50.00%
Distribution Format,2013_EML,7,7,0.88,87.50%
Easternmost Longitude,2013_EML,7,7,0.88,87.50%
End Time,2013_EML,7,7,0.88,87.50%
Entity Type Definition,2013_EML,2,2,0.25,25.00%
Entity and Attribute Information,2013_EML,2,2,0.25,25.00%
Instrument,2013_EML,2,2,0.25,25.00%
Keyword,2013_EML,59,7,7.38,87.50%
Keyword Type,2013_EML,14,7,1.75,87.50%
Maintenance,2013_EML,3,3,0.38,37.50%
Metadata Access Constraints,2013_EML,7,7,0.88,87.50%
Metadata Contact,2013_EML,7,7,0.88,87.50%
Metadata Use Constraints,2013_EML,7,7,0.88,87.50%
Northernmost Latitude,2013_EML,7,7,0.88,87.50%
Organization Name,2013_EML,22,7,2.75,87.50%
Place Keyword,2013_EML,10,7,1.25,87.50%
Process Step,2013_EML,6,6,0.75,75.00%
Project Name,2013_EML,7,7,0.88,87.50%
Publication Date,2013_EML,5,5,0.62,62.50%
Publisher,2013_EML,7,7,0.88,87.50%
Publisher E-Mail,2013_EML,7,7,0.88,87.50%
Publisher URL,2013_EML,7,7,0.88,87.50%
Purpose,2013_EML,3,3,0.38,37.50%
Resource Access Constraints,2013_EML,7,7,0.88,87.50%
Resource Contact,2013_EML,7,7,0.88,87.50%
Resource Creation/Revision Date,2013_EML,5,5,0.62,62.50%
Resource Distribution,2013_EML,7,7,0.88,87.50%
Resource Format,2013_EML,7,7,0.88,87.50%
Resource Identifier,2013_EML,7,7,0.88,87.50%
Resource Identifier Type,2013_EML,7,7,0.88,87.50%
Resource Language,2013_EML,2,2,0.25,25.00%
Resource Lineage,2013_EML,6,6,0.75,75.00%
Resource Long Name,2013_EML,7,7,0.88,87.50%
Resource Status,2013_EML,7,7,0.88,87.50%
Resource Title,2013_EML,7,7,0.88,87.50%
Resource Use Constraints,2013_EML,7,7,0.88,87.50%
Resource on-line Link,2013_EML,7,7,0.88,87.50%
Rights,2013_EML,7,7,0.88,87.50%
Security Constraints,2013_EML,7,7,0.88,87.50%
Southernmost Latitude,2013_EML,7,7,0.88,87.50%
Spatial Extent,2013_EML,7,7,0.88,87.50%
Start Time,2013_EML,7,7,0.88,87.50%
Supplemental Information,2013_EML,7,7,0.88,87.50%
Temporal Extent,2013_EML,7,7,0.88,87.50%
Unknown,2013_EML,1108,8,138.50,100.00%
Vertical Maximum,2013_EML,7,7,0.88,87.50%
Vertical Minimum,2013_EML,7,7,0.88,87.50%
Vertical Resolution,2013_EML,7,7,0.88,87.50%
Westernmost Longitude,2013_EML,7,7,0.88,87.50%
