Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCM_2013_EML,7.0,7.0,1.0,1.0
Resource Identifier,MCM_2013_EML,7.0,7.0,1.0,1.0
Resource Title,MCM_2013_EML,7.0,7.0,1.0,1.0
Author / Originator,MCM_2013_EML,7.0,7.0,1.0,1.0
Metadata Contact,MCM_2013_EML,7.0,7.0,1.0,1.0
Contributor Name,MCM_2013_EML,19.0,4.0,2.71,0.5714285714285714
Publisher,MCM_2013_EML,7.0,7.0,1.0,1.0
Publication Date,MCM_2013_EML,5.0,5.0,0.71,0.7142857142857143
Resource Contact,MCM_2013_EML,7.0,7.0,1.0,1.0
Abstract,MCM_2013_EML,7.0,7.0,1.0,1.0
Keyword,MCM_2013_EML,59.0,7.0,8.43,1.0
Resource Distribution,MCM_2013_EML,7.0,7.0,1.0,1.0
Spatial Extent,MCM_2013_EML,7.0,7.0,1.0,1.0
Taxonomic Extent,MCM_2013_EML,0.0,0.0,0.0,0.0
Temporal Extent,MCM_2013_EML,7.0,7.0,1.0,1.0
Maintenance,MCM_2013_EML,3.0,3.0,0.43,0.42857142857142855
Resource Use Constraints,MCM_2013_EML,7.0,7.0,1.0,1.0
Process Step,MCM_2013_EML,6.0,6.0,0.86,0.8571428571428571
Project Description,MCM_2013_EML,0.0,0.0,0.0,0.0
Entity Type Definition,MCM_2013_EML,2.0,2.0,0.29,0.2857142857142857
Attribute Definition,MCM_2013_EML,82.0,7.0,11.71,1.0
Resource Access Constraints,MCM_2013_EML,7.0,7.0,1.0,1.0
Resource Format,MCM_2013_EML,7.0,7.0,1.0,1.0
Attribute List,MCM_2013_EML,7.0,7.0,1.0,1.0
Attribute Constraints,MCM_2013_EML,0.0,0.0,0.0,0.0
Resource Quality Description,MCM_2013_EML,0.0,0.0,0.0,0.0
