Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2007_EML,6,6,1.00,100.00%
Abstract,2007_EML,4,4,0.67,66.67%
Attribute Definition,2007_EML,123,4,20.50,66.67%
Attribute List,2007_EML,4,4,0.67,66.67%
Author,2007_EML,6,4,1.00,66.67%
Author / Originator,2007_EML,6,4,1.00,66.67%
Author / Originator World Wide Web Address,2007_EML,6,4,1.00,66.67%
Bounding Box,2007_EML,4,4,0.67,66.67%
Distribution Format,2007_EML,4,4,0.67,66.67%
Easternmost Longitude,2007_EML,4,4,0.67,66.67%
End Time,2007_EML,4,4,0.67,66.67%
Entity Type Definition,2007_EML,2,2,0.33,33.33%
Entity and Attribute Information,2007_EML,2,2,0.33,33.33%
Keyword,2007_EML,39,4,6.50,66.67%
Keyword Type,2007_EML,8,4,1.33,66.67%
Maintenance,2007_EML,4,4,0.67,66.67%
Metadata Access Constraints,2007_EML,4,4,0.67,66.67%
Metadata Contact,2007_EML,4,4,0.67,66.67%
Metadata Use Constraints,2007_EML,4,4,0.67,66.67%
Northernmost Latitude,2007_EML,4,4,0.67,66.67%
Organization Name,2007_EML,12,4,2.00,66.67%
Place Keyword,2007_EML,4,4,0.67,66.67%
Process Step,2007_EML,4,4,0.67,66.67%
Project Name,2007_EML,6,4,1.00,66.67%
Publication Date,2007_EML,3,3,0.50,50.00%
Publisher,2007_EML,4,4,0.67,66.67%
Publisher E-Mail,2007_EML,4,4,0.67,66.67%
Publisher URL,2007_EML,4,4,0.67,66.67%
Resource Access Constraints,2007_EML,4,4,0.67,66.67%
Resource Contact,2007_EML,4,4,0.67,66.67%
Resource Creation/Revision Date,2007_EML,3,3,0.50,50.00%
Resource Distribution,2007_EML,3,3,0.50,50.00%
Resource Format,2007_EML,4,4,0.67,66.67%
Resource Identifier,2007_EML,4,4,0.67,66.67%
Resource Identifier Type,2007_EML,4,4,0.67,66.67%
Resource Lineage,2007_EML,4,4,0.67,66.67%
Resource Long Name,2007_EML,4,4,0.67,66.67%
Resource Status,2007_EML,4,4,0.67,66.67%
Resource Title,2007_EML,4,4,0.67,66.67%
Resource Use Constraints,2007_EML,4,4,0.67,66.67%
Resource on-line Link,2007_EML,3,3,0.50,50.00%
Rights,2007_EML,4,4,0.67,66.67%
Security Constraints,2007_EML,4,4,0.67,66.67%
Southernmost Latitude,2007_EML,4,4,0.67,66.67%
Spatial Extent,2007_EML,4,4,0.67,66.67%
Start Time,2007_EML,4,4,0.67,66.67%
Supplemental Information,2007_EML,4,4,0.67,66.67%
Temporal Extent,2007_EML,4,4,0.67,66.67%
Unknown,2007_EML,885,6,147.50,100.00%
Vertical Maximum,2007_EML,4,4,0.67,66.67%
Vertical Minimum,2007_EML,4,4,0.67,66.67%
Vertical Resolution,2007_EML,4,4,0.67,66.67%
Westernmost Longitude,2007_EML,4,4,0.67,66.67%
