Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2006_EML,10,11,1.00,110.00%
Abstract,2006_EML,9,9,0.90,90.00%
Attribute Definition,2006_EML,164,9,16.40,90.00%
Attribute List,2006_EML,16,8,1.60,80.00%
Author,2006_EML,10,9,1.00,90.00%
Author / Originator,2006_EML,10,9,1.00,90.00%
Author / Originator World Wide Web Address,2006_EML,10,9,1.00,90.00%
Bounding Box,2006_EML,9,9,0.90,90.00%
Contributor Name,2006_EML,8,3,0.80,30.00%
Contributor Role,2006_EML,5,3,0.50,30.00%
Distribution Format,2006_EML,9,9,0.90,90.00%
Easternmost Longitude,2006_EML,9,9,0.90,90.00%
End Time,2006_EML,8,8,0.80,80.00%
Entity Type Definition,2006_EML,2,2,0.20,20.00%
Entity and Attribute Information,2006_EML,2,2,0.20,20.00%
Keyword,2006_EML,70,8,7.00,80.00%
Keyword Type,2006_EML,18,9,1.80,90.00%
Maintenance,2006_EML,8,8,0.80,80.00%
Metadata Access Constraints,2006_EML,9,9,0.90,90.00%
Metadata Contact,2006_EML,9,9,0.90,90.00%
Metadata Use Constraints,2006_EML,9,9,0.90,90.00%
Northernmost Latitude,2006_EML,9,9,0.90,90.00%
Organization Name,2006_EML,27,9,2.70,90.00%
Place Keyword,2006_EML,13,9,1.30,90.00%
Process Step,2006_EML,9,9,0.90,90.00%
Project Name,2006_EML,9,8,0.90,80.00%
Publication Date,2006_EML,2,2,0.20,20.00%
Publisher,2006_EML,9,9,0.90,90.00%
Publisher E-Mail,2006_EML,9,9,0.90,90.00%
Publisher URL,2006_EML,9,9,0.90,90.00%
Resource Access Constraints,2006_EML,9,9,0.90,90.00%
Resource Contact,2006_EML,9,9,0.90,90.00%
Resource Creation/Revision Date,2006_EML,2,2,0.20,20.00%
Resource Distribution,2006_EML,8,8,0.80,80.00%
Resource Format,2006_EML,9,9,0.90,90.00%
Resource Identifier,2006_EML,9,9,0.90,90.00%
Resource Identifier Type,2006_EML,8,8,0.80,80.00%
Resource Language,2006_EML,2,2,0.20,20.00%
Resource Lineage,2006_EML,9,9,0.90,90.00%
Resource Long Name,2006_EML,8,8,0.80,80.00%
Resource Status,2006_EML,8,8,0.80,80.00%
Resource Title,2006_EML,9,9,0.90,90.00%
Resource Use Constraints,2006_EML,9,9,0.90,90.00%
Resource on-line Link,2006_EML,8,8,0.80,80.00%
Rights,2006_EML,9,9,0.90,90.00%
Security Constraints,2006_EML,9,9,0.90,90.00%
Southernmost Latitude,2006_EML,9,9,0.90,90.00%
Spatial Extent,2006_EML,8,8,0.80,80.00%
Start Time,2006_EML,8,8,0.80,80.00%
Supplemental Information,2006_EML,9,9,0.90,90.00%
Temporal Extent,2006_EML,9,9,0.90,90.00%
Unknown,2006_EML,1467,11,146.70,110.00%
Vertical Maximum,2006_EML,9,9,0.90,90.00%
Vertical Minimum,2006_EML,9,9,0.90,90.00%
Vertical Resolution,2006_EML,9,9,0.90,90.00%
Westernmost Longitude,2006_EML,9,9,0.90,90.00%
