Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2010_EML,2,2,1.00,100.00%
Abstract,2010_EML,2,2,1.00,100.00%
Attribute Definition,2010_EML,70,2,35.00,100.00%
Attribute List,2010_EML,2,2,1.00,100.00%
Author,2010_EML,4,2,2.00,100.00%
Author / Originator,2010_EML,4,2,2.00,100.00%
Author / Originator World Wide Web Address,2010_EML,4,2,2.00,100.00%
Bounding Box,2010_EML,2,2,1.00,100.00%
Distribution Format,2010_EML,2,2,1.00,100.00%
Easternmost Longitude,2010_EML,2,2,1.00,100.00%
End Time,2010_EML,2,2,1.00,100.00%
Keyword,2010_EML,22,2,11.00,100.00%
Keyword Type,2010_EML,4,2,2.00,100.00%
Maintenance,2010_EML,2,2,1.00,100.00%
Metadata Access Constraints,2010_EML,2,2,1.00,100.00%
Metadata Contact,2010_EML,2,2,1.00,100.00%
Metadata Use Constraints,2010_EML,2,2,1.00,100.00%
Northernmost Latitude,2010_EML,2,2,1.00,100.00%
Organization Name,2010_EML,6,2,3.00,100.00%
Place Keyword,2010_EML,2,2,1.00,100.00%
Process Step,2010_EML,2,2,1.00,100.00%
Project Name,2010_EML,4,2,2.00,100.00%
Publication Date,2010_EML,2,2,1.00,100.00%
Publisher,2010_EML,2,2,1.00,100.00%
Publisher E-Mail,2010_EML,2,2,1.00,100.00%
Publisher URL,2010_EML,2,2,1.00,100.00%
Resource Access Constraints,2010_EML,2,2,1.00,100.00%
Resource Contact,2010_EML,2,2,1.00,100.00%
Resource Creation/Revision Date,2010_EML,2,2,1.00,100.00%
Resource Format,2010_EML,2,2,1.00,100.00%
Resource Identifier,2010_EML,2,2,1.00,100.00%
Resource Identifier Type,2010_EML,2,2,1.00,100.00%
Resource Lineage,2010_EML,2,2,1.00,100.00%
Resource Long Name,2010_EML,2,2,1.00,100.00%
Resource Status,2010_EML,2,2,1.00,100.00%
Resource Title,2010_EML,2,2,1.00,100.00%
Resource Use Constraints,2010_EML,2,2,1.00,100.00%
Rights,2010_EML,2,2,1.00,100.00%
Security Constraints,2010_EML,2,2,1.00,100.00%
Southernmost Latitude,2010_EML,2,2,1.00,100.00%
Spatial Extent,2010_EML,2,2,1.00,100.00%
Start Time,2010_EML,2,2,1.00,100.00%
Supplemental Information,2010_EML,2,2,1.00,100.00%
Temporal Extent,2010_EML,2,2,1.00,100.00%
Unknown,2010_EML,320,2,160.00,100.00%
Vertical Maximum,2010_EML,2,2,1.00,100.00%
Vertical Minimum,2010_EML,2,2,1.00,100.00%
Vertical Resolution,2010_EML,2,2,1.00,100.00%
Westernmost Longitude,2010_EML,2,2,1.00,100.00%
