Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,MCM_2017_EML,9.0,9.0,1.0,1.0
Resource Identifier,MCM_2017_EML,9.0,9.0,1.0,1.0
Resource Title,MCM_2017_EML,9.0,9.0,1.0,1.0
Author / Originator,MCM_2017_EML,22.0,9.0,2.44,1.0
Metadata Contact,MCM_2017_EML,9.0,9.0,1.0,1.0
Contributor Name,MCM_2017_EML,52.0,9.0,5.78,1.0
Publisher,MCM_2017_EML,9.0,9.0,1.0,1.0
Publication Date,MCM_2017_EML,9.0,9.0,1.0,1.0
Resource Contact,MCM_2017_EML,9.0,9.0,1.0,1.0
Abstract,MCM_2017_EML,9.0,9.0,1.0,1.0
Keyword,MCM_2017_EML,80.0,9.0,8.89,1.0
Resource Distribution,MCM_2017_EML,9.0,9.0,1.0,1.0
Spatial Extent,MCM_2017_EML,25.0,9.0,2.78,1.0
Taxonomic Extent,MCM_2017_EML,0.0,0.0,0.0,0.0
Temporal Extent,MCM_2017_EML,9.0,9.0,1.0,1.0
Maintenance,MCM_2017_EML,3.0,3.0,0.33,0.3333333333333333
Resource Use Constraints,MCM_2017_EML,9.0,9.0,1.0,1.0
Process Step,MCM_2017_EML,9.0,9.0,1.0,1.0
Project Description,MCM_2017_EML,0.0,0.0,0.0,0.0
Entity Type Definition,MCM_2017_EML,19.0,8.0,2.11,0.8888888888888888
Attribute Definition,MCM_2017_EML,199.0,9.0,22.11,1.0
Resource Access Constraints,MCM_2017_EML,9.0,9.0,1.0,1.0
Resource Format,MCM_2017_EML,20.0,9.0,2.22,1.0
Attribute List,MCM_2017_EML,20.0,9.0,2.22,1.0
Attribute Constraints,MCM_2017_EML,0.0,0.0,0.0,0.0
Resource Quality Description,MCM_2017_EML,0.0,0.0,0.0,0.0
