XPath,Collection,XPathCount,RecordCount,AverageOccurancePerRecord,CollectionOccurance%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@constantToSI,2016_EML,141,103,0.56,41.20%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@id,2016_EML,642,159,2.57,63.60%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@multiplierToSI,2016_EML,269,124,1.08,49.60%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@name,2016_EML,561,145,2.24,58.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@parentSI,2016_EML,315,122,1.26,48.80%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@unitType,2016_EML,426,142,1.70,56.80%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/ns2:description,2016_EML,486,117,1.94,46.80%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unitType/@id,2016_EML,55,15,0.22,6.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unitType/@name,2016_EML,55,15,0.22,6.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unitType/ns2:dimension/@name,2016_EML,53,15,0.21,6.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unitType/ns2:dimension/@power,2016_EML,20,14,0.08,5.60%
/eml/additionalMetadata/metadata/unitList/ns2:unitList/ns2:unit/@abbreviation,2016_EML,3,2,0.01,0.80%
/eml/additionalMetadata/metadata/unitList/ns2:unitList/ns2:unit/@constantToSI,2016_EML,1,1,0.00,0.40%
/eml/additionalMetadata/metadata/unitList/ns2:unitList/ns2:unit/@id,2016_EML,3,2,0.01,0.80%
/eml/additionalMetadata/metadata/unitList/ns2:unitList/ns2:unit/@multiplierToSI,2016_EML,1,1,0.00,0.40%
/eml/additionalMetadata/metadata/unitList/ns2:unitList/ns2:unit/@name,2016_EML,3,2,0.01,0.80%
/eml/additionalMetadata/metadata/unitList/ns2:unitList/ns2:unit/@parentSI,2016_EML,1,1,0.00,0.40%
/eml/additionalMetadata/metadata/unitList/ns2:unitList/ns2:unit/@unitType,2016_EML,3,2,0.01,0.80%
/eml/additionalMetadata/metadata/unitList/ns2:unitList/ns2:unit/ns2:description,2016_EML,2,2,0.01,0.80%
/eml/additionalMetadata/metadata/unitList/unit/@abbreviation,2016_EML,8,2,0.03,0.80%
/eml/additionalMetadata/metadata/unitList/unit/@id,2016_EML,79,31,0.32,12.40%
/eml/additionalMetadata/metadata/unitList/unit/@multiplerToSI,2016_EML,7,3,0.03,1.20%
/eml/additionalMetadata/metadata/unitList/unit/@multiplierToSI,2016_EML,38,18,0.15,7.20%
/eml/additionalMetadata/metadata/unitList/unit/@name,2016_EML,60,21,0.24,8.40%
/eml/additionalMetadata/metadata/unitList/unit/@parentSI,2016_EML,41,21,0.16,8.40%
/eml/additionalMetadata/metadata/unitList/unit/@unitType,2016_EML,41,21,0.16,8.40%
/eml/additionalMetadata/metadata/unitList/unit/description,2016_EML,53,21,0.21,8.40%
/eml/additionalMetadata/metadata/unitList/unitType/@id,2016_EML,3,3,0.01,1.20%
/eml/additionalMetadata/metadata/unitList/unitType/@name,2016_EML,3,3,0.01,1.20%
/eml/additionalMetadata/metadata/unitList/unitType/dimension/@name,2016_EML,6,3,0.02,1.20%
/eml/additionalMetadata/metadata/unitList/unitType/dimension/@power,2016_EML,3,2,0.01,0.80%
/eml/dataset/@id,2016_EML,30,30,0.12,12.00%
/eml/dataset/@scope,2016_EML,36,36,0.14,14.40%
/eml/dataset/@system,2016_EML,5,5,0.02,2.00%
/eml/dataset/abstract,2016_EML,250,250,1.00,100.00%
/eml/dataset/abstract/para,2016_EML,428,89,1.71,35.60%
/eml/dataset/abstract/para/emphasis,2016_EML,1,1,0.00,0.40%
/eml/dataset/abstract/para/itemizedlist/listitem/para,2016_EML,3,1,0.01,0.40%
/eml/dataset/abstract/para/itemizedlist/listitem/para/emphasis,2016_EML,1,1,0.00,0.40%
/eml/dataset/abstract/para/itemizedlist/listitem/para/superscript,2016_EML,1,1,0.00,0.40%
/eml/dataset/abstract/para/superscript,2016_EML,1,1,0.00,0.40%
/eml/dataset/abstract/para/ulink,2016_EML,1,1,0.00,0.40%
/eml/dataset/abstract/para/ulink/@url,2016_EML,1,1,0.00,0.40%
/eml/dataset/abstract/section/para,2016_EML,43,29,0.17,11.60%
/eml/dataset/abstract/section/para/literalLayout,2016_EML,114,114,0.46,45.60%
/eml/dataset/abstract/section/para/ulink,2016_EML,3,3,0.01,1.20%
/eml/dataset/abstract/section/para/ulink/@url,2016_EML,3,3,0.01,1.20%
/eml/dataset/abstract/section/title,2016_EML,5,5,0.02,2.00%
/eml/dataset/additionalInfo,2016_EML,49,49,0.20,19.60%
/eml/dataset/additionalInfo/para,2016_EML,59,4,0.24,1.60%
/eml/dataset/additionalInfo/para/emphasis,2016_EML,5,3,0.02,1.20%
/eml/dataset/additionalInfo/para/literalLayout,2016_EML,37,37,0.15,14.80%
/eml/dataset/additionalInfo/section/para,2016_EML,8,3,0.03,1.20%
/eml/dataset/additionalInfo/section/para/orderedlist/listitem/para,2016_EML,2,2,0.01,0.80%
/eml/dataset/additionalInfo/section/title,2016_EML,5,4,0.02,1.60%
/eml/dataset/alternateIdentifier,2016_EML,102,97,0.41,38.80%
/eml/dataset/alternateIdentifier/@system,2016_EML,13,8,0.05,3.20%
/eml/dataset/associatedParty,2016_EML,468,150,1.87,60.00%
/eml/dataset/associatedParty/@id,2016_EML,10,5,0.04,2.00%
/eml/dataset/associatedParty/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/associatedParty/address/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/associatedParty/address/administrativeArea,2016_EML,161,108,0.64,43.20%
/eml/dataset/associatedParty/address/city,2016_EML,165,108,0.66,43.20%
/eml/dataset/associatedParty/address/country,2016_EML,118,112,0.47,44.80%
/eml/dataset/associatedParty/address/deliveryPoint,2016_EML,222,108,0.89,43.20%
/eml/dataset/associatedParty/address/postalCode,2016_EML,162,108,0.65,43.20%
/eml/dataset/associatedParty/electronicMailAddress,2016_EML,260,102,1.04,40.80%
/eml/dataset/associatedParty/individualName/givenName,2016_EML,495,150,1.98,60.00%
/eml/dataset/associatedParty/individualName/salutation,2016_EML,2,2,0.01,0.80%
/eml/dataset/associatedParty/individualName/surName,2016_EML,458,150,1.83,60.00%
/eml/dataset/associatedParty/onlineUrl,2016_EML,14,10,0.06,4.00%
/eml/dataset/associatedParty/organizationName,2016_EML,93,54,0.37,21.60%
/eml/dataset/associatedParty/phone,2016_EML,180,61,0.72,24.40%
/eml/dataset/associatedParty/phone/@phonetype,2016_EML,105,56,0.42,22.40%
/eml/dataset/associatedParty/positionName,2016_EML,29,12,0.12,4.80%
/eml/dataset/associatedParty/role,2016_EML,233,150,0.93,60.00%
/eml/dataset/contact,2016_EML,518,250,2.07,100.00%
/eml/dataset/contact/@id,2016_EML,27,27,0.11,10.80%
/eml/dataset/contact/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/contact/@system,2016_EML,14,14,0.06,5.60%
/eml/dataset/contact/address/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/contact/address/administrativeArea,2016_EML,432,250,1.73,100.00%
/eml/dataset/contact/address/city,2016_EML,434,250,1.74,100.00%
/eml/dataset/contact/address/country,2016_EML,334,250,1.34,100.00%
/eml/dataset/contact/address/deliveryPoint,2016_EML,810,250,3.24,100.00%
/eml/dataset/contact/address/postalCode,2016_EML,452,250,1.81,100.00%
/eml/dataset/contact/electronicMailAddress,2016_EML,485,250,1.94,100.00%
/eml/dataset/contact/individualName/givenName,2016_EML,116,105,0.46,42.00%
/eml/dataset/contact/individualName/salutation,2016_EML,4,4,0.02,1.60%
/eml/dataset/contact/individualName/surName,2016_EML,109,105,0.44,42.00%
/eml/dataset/contact/onlineUrl,2016_EML,363,250,1.45,100.00%
/eml/dataset/contact/organizationName,2016_EML,349,250,1.40,100.00%
/eml/dataset/contact/phone,2016_EML,711,250,2.84,100.00%
/eml/dataset/contact/phone/@phonetype,2016_EML,519,250,2.08,100.00%
/eml/dataset/contact/positionName,2016_EML,365,250,1.46,100.00%
/eml/dataset/contact/userId,2016_EML,7,5,0.03,2.00%
/eml/dataset/contact/userId/@directory,2016_EML,5,5,0.02,2.00%
/eml/dataset/coverage/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/coverage/geographicCoverage,2016_EML,669,229,2.68,91.60%
/eml/dataset/coverage/geographicCoverage/@id,2016_EML,109,34,0.44,13.60%
/eml/dataset/coverage/geographicCoverage/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates,2016_EML,667,229,2.67,91.60%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,2016_EML,260,121,1.04,48.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,2016_EML,262,121,1.05,48.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,2016_EML,121,121,0.48,48.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2016_EML,614,229,2.46,91.60%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2016_EML,655,229,2.62,91.60%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2016_EML,656,229,2.62,91.60%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2016_EML,614,229,2.46,91.60%
/eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRing,2016_EML,6,1,0.02,0.40%
/eml/dataset/coverage/geographicCoverage/geographicDescription,2016_EML,655,229,2.62,91.60%
/eml/dataset/coverage/taxonomicCoverage,2016_EML,19,19,0.08,7.60%
/eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage,2016_EML,6,6,0.02,2.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/commonName,2016_EML,16,2,0.06,0.80%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,2016_EML,21,18,0.08,7.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,2016_EML,67,18,0.27,7.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/commonName,2016_EML,32,6,0.13,2.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,2016_EML,15,15,0.06,6.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,2016_EML,59,15,0.24,6.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2016_EML,3,3,0.01,1.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2016_EML,4,3,0.02,1.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2016_EML,4,4,0.02,1.60%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2016_EML,5,4,0.02,1.60%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2016_EML,5,4,0.02,1.60%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2016_EML,5,4,0.02,1.60%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2016_EML,4,3,0.02,1.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2016_EML,5,3,0.02,1.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2016_EML,4,3,0.02,1.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2016_EML,11,3,0.04,1.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2016_EML,4,3,0.02,1.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2016_EML,17,3,0.07,1.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2016_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2016_EML,1,1,0.00,0.40%
/eml/dataset/coverage/temporalCoverage,2016_EML,228,228,0.91,91.20%
/eml/dataset/coverage/temporalCoverage/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2016_EML,224,224,0.90,89.60%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,2016_EML,224,224,0.90,89.60%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2016_EML,224,224,0.90,89.60%
/eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,2016_EML,4,4,0.02,1.60%
/eml/dataset/creator,2016_EML,924,250,3.70,100.00%
/eml/dataset/creator/@id,2016_EML,75,46,0.30,18.40%
/eml/dataset/creator/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/creator/address/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/creator/address/administrativeArea,2016_EML,315,224,1.26,89.60%
/eml/dataset/creator/address/city,2016_EML,313,223,1.25,89.20%
/eml/dataset/creator/address/country,2016_EML,237,217,0.95,86.80%
/eml/dataset/creator/address/deliveryPoint,2016_EML,532,222,2.13,88.80%
/eml/dataset/creator/address/postalCode,2016_EML,324,222,1.30,88.80%
/eml/dataset/creator/electronicMailAddress,2016_EML,542,176,2.17,70.40%
/eml/dataset/creator/individualName/givenName,2016_EML,423,241,1.69,96.40%
/eml/dataset/creator/individualName/salutation,2016_EML,13,11,0.05,4.40%
/eml/dataset/creator/individualName/surName,2016_EML,387,241,1.55,96.40%
/eml/dataset/creator/onlineUrl,2016_EML,91,57,0.36,22.80%
/eml/dataset/creator/organizationName,2016_EML,420,146,1.68,58.40%
/eml/dataset/creator/phone,2016_EML,180,87,0.72,34.80%
/eml/dataset/creator/phone/@phonetype,2016_EML,106,81,0.42,32.40%
/eml/dataset/creator/positionName,2016_EML,28,17,0.11,6.80%
/eml/dataset/creator/userId,2016_EML,13,8,0.05,3.20%
/eml/dataset/creator/userId/@directory,2016_EML,8,8,0.03,3.20%
/eml/dataset/dataTable/@id,2016_EML,119,48,0.48,19.20%
/eml/dataset/dataTable/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/additionalInfo,2016_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/additionalInfo/para,2016_EML,7,4,0.03,1.60%
/eml/dataset/dataTable/additionalInfo/section/para,2016_EML,18,12,0.07,4.80%
/eml/dataset/dataTable/additionalInfo/section/para/literalLayout,2016_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/additionalInfo/section/title,2016_EML,5,5,0.02,2.00%
/eml/dataset/dataTable/alternateIdentifier,2016_EML,35,18,0.14,7.20%
/eml/dataset/dataTable/attributeList,2016_EML,415,231,1.66,92.40%
/eml/dataset/dataTable/attributeList/attribute/@id,2016_EML,3412,76,13.65,30.40%
/eml/dataset/dataTable/attributeList/attribute/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/attributeList/attribute/attributeDefinition,2016_EML,5594,231,22.38,92.40%
/eml/dataset/dataTable/attributeList/attribute/attributeLabel,2016_EML,3779,154,15.12,61.60%
/eml/dataset/dataTable/attributeList/attribute/attributeName,2016_EML,6347,231,25.39,92.40%
/eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/references,2016_EML,16,2,0.06,0.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,2016_EML,21,13,0.08,5.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,2016_EML,20,20,0.08,8.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,2016_EML,26,20,0.10,8.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,2016_EML,27,27,0.11,10.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,2016_EML,50,43,0.20,17.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,2016_EML,324,180,1.30,72.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,2016_EML,68,19,0.27,7.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,2016_EML,19,19,0.08,7.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,2016_EML,57,21,0.23,8.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,2016_EML,21,21,0.08,8.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,2016_EML,99,67,0.40,26.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,2016_EML,68,36,0.27,14.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,2016_EML,53,33,0.21,13.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,2016_EML,81,45,0.32,18.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,2016_EML,8,7,0.03,2.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,2016_EML,2094,75,8.38,30.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,2016_EML,2229,75,8.92,30.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,2016_EML,895,195,3.58,78.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,2016_EML,32,5,0.13,2.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,2016_EML,81,5,0.32,2.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,2016_EML,8,3,0.03,1.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,2016_EML,259,49,1.04,19.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,2016_EML,49,49,0.20,19.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,2016_EML,167,54,0.67,21.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,2016_EML,54,54,0.22,21.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,2016_EML,234,210,0.94,84.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,2016_EML,235,94,0.94,37.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,2016_EML,592,168,2.37,67.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,2016_EML,241,101,0.96,40.40%
/eml/dataset/dataTable/attributeList/attribute/methods/methodStep/description/para,2016_EML,13,8,0.05,3.20%
/eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,2016_EML,248,178,0.99,71.20%
/eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,2016_EML,221,178,0.88,71.20%
/eml/dataset/dataTable/attributeList/attribute/storageType,2016_EML,490,179,1.96,71.60%
/eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,2016_EML,34,34,0.14,13.60%
/eml/dataset/dataTable/caseSensitive,2016_EML,3,3,0.01,1.20%
/eml/dataset/dataTable/constraint,2016_EML,42,8,0.17,3.20%
/eml/dataset/dataTable/constraint/@id,2016_EML,40,6,0.16,2.40%
/eml/dataset/dataTable/constraint/notNullConstraint/constraintName,2016_EML,6,6,0.02,2.40%
/eml/dataset/dataTable/constraint/notNullConstraint/key/attributeReference,2016_EML,193,6,0.77,2.40%
/eml/dataset/dataTable/constraint/primaryKey/constraintName,2016_EML,8,8,0.03,3.20%
/eml/dataset/dataTable/constraint/primaryKey/key/attributeReference,2016_EML,57,8,0.23,3.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,2016_EML,11,3,0.04,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,2016_EML,11,3,0.04,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,2016_EML,3,3,0.01,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2016_EML,15,3,0.06,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2016_EML,15,3,0.06,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2016_EML,15,3,0.06,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2016_EML,15,3,0.06,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/geographicDescription,2016_EML,15,3,0.06,1.20%
/eml/dataset/dataTable/coverage/temporalCoverage/@scope,2016_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2016_EML,39,30,0.16,12.00%
/eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2016_EML,41,30,0.16,12.00%
/eml/dataset/dataTable/coverage/temporalCoverage/singleDateTime/calendarDate,2016_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/entityDescription,2016_EML,816,224,3.26,89.60%
/eml/dataset/dataTable/entityName,2016_EML,443,231,1.77,92.40%
/eml/dataset/dataTable/methods/methodStep/description/para,2016_EML,7,7,0.03,2.80%
/eml/dataset/dataTable/methods/methodStep/description/section/para/literalLayout,2016_EML,56,14,0.22,5.60%
/eml/dataset/dataTable/methods/methodStep/instrumentation,2016_EML,64,14,0.26,5.60%
/eml/dataset/dataTable/methods/methodStep/software/abstract/para,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/administrativeArea,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/city,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/country,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/deliveryPoint,2016_EML,8,4,0.03,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/postalCode,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/electronicMailAddress,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/organizationName,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/role,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/administrativeArea,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/city,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/country,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/deliveryPoint,2016_EML,8,4,0.03,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/postalCode,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/electronicMailAddress,2016_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/individualName/givenName,2016_EML,8,4,0.03,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/individualName/salutation,2016_EML,4,4,0.02,1.60%
