XPath,Collection,XPathCount,RecordCount,AverageOccurancePerRecord,CollectionOccurance%
/eml/dataset/additionalInfo/para/literalLayout,2011_EML,47,47,0.19,18.80%
/eml/dataset/additionalInfo/section/para/literalLayout,2011_EML,5,5,0.02,2.00%
/eml/dataset/additionalInfo/section/title,2011_EML,5,5,0.02,2.00%
/eml/dataset/alternateIdentifier,2011_EML,170,170,0.68,68.00%
/eml/dataset/alternateIdentifier/@system,2011_EML,105,105,0.42,42.00%
/eml/dataset/associatedParty,2011_EML,311,56,1.24,22.40%
/eml/dataset/associatedParty/@id,2011_EML,6,2,0.02,0.80%
/eml/dataset/associatedParty/@scope,2011_EML,22,22,0.09,8.80%
/eml/dataset/associatedParty/address/@scope,2011_EML,22,22,0.09,8.80%
/eml/dataset/associatedParty/address/administrativeArea,2011_EML,49,43,0.20,17.20%
/eml/dataset/associatedParty/address/city,2011_EML,54,43,0.22,17.20%
/eml/dataset/associatedParty/address/country,2011_EML,38,31,0.15,12.40%
/eml/dataset/associatedParty/address/deliveryPoint,2011_EML,137,45,0.55,18.00%
/eml/dataset/associatedParty/address/postalCode,2011_EML,60,45,0.24,18.00%
/eml/dataset/associatedParty/electronicMailAddress,2011_EML,192,47,0.77,18.80%
/eml/dataset/associatedParty/individualName/givenName,2011_EML,275,56,1.10,22.40%
/eml/dataset/associatedParty/individualName/surName,2011_EML,292,56,1.17,22.40%
/eml/dataset/associatedParty/onlineUrl,2011_EML,26,22,0.10,8.80%
/eml/dataset/associatedParty/organizationName,2011_EML,57,45,0.23,18.00%
/eml/dataset/associatedParty/phone,2011_EML,109,30,0.44,12.00%
/eml/dataset/associatedParty/phone/@phonetype,2011_EML,54,30,0.22,12.00%
/eml/dataset/associatedParty/positionName,2011_EML,3,3,0.01,1.20%
/eml/dataset/associatedParty/role,2011_EML,133,56,0.53,22.40%
/eml/dataset/associatedParty/userId,2011_EML,33,21,0.13,8.40%
/eml/dataset/associatedParty/userId/@directory,2011_EML,21,21,0.08,8.40%
/eml/dataset/contact,2011_EML,272,250,1.09,100.00%
/eml/dataset/contact/@id,2011_EML,38,38,0.15,15.20%
/eml/dataset/contact/@scope,2011_EML,52,52,0.21,20.80%
/eml/dataset/contact/@system,2011_EML,6,6,0.02,2.40%
/eml/dataset/contact/address/@scope,2011_EML,52,52,0.21,20.80%
/eml/dataset/contact/address/administrativeArea,2011_EML,209,204,0.84,81.60%
/eml/dataset/contact/address/city,2011_EML,251,246,1.00,98.40%
/eml/dataset/contact/address/country,2011_EML,159,159,0.64,63.60%
/eml/dataset/contact/address/deliveryPoint,2011_EML,496,246,1.98,98.40%
/eml/dataset/contact/address/postalCode,2011_EML,251,246,1.00,98.40%
/eml/dataset/contact/electronicMailAddress,2011_EML,262,242,1.05,96.80%
/eml/dataset/contact/individualName/givenName,2011_EML,135,132,0.54,52.80%
/eml/dataset/contact/individualName/surName,2011_EML,134,132,0.54,52.80%
/eml/dataset/contact/onlineUrl,2011_EML,61,41,0.24,16.40%
/eml/dataset/contact/organizationName,2011_EML,207,187,0.83,74.80%
/eml/dataset/contact/phone,2011_EML,388,199,1.55,79.60%
/eml/dataset/contact/phone/@phonetype,2011_EML,367,202,1.47,80.80%
/eml/dataset/contact/positionName,2011_EML,189,170,0.76,68.00%
/eml/dataset/contact/userId,2011_EML,2,2,0.01,0.80%
/eml/dataset/contact/userId/@directory,2011_EML,2,2,0.01,0.80%
/eml/dataset/coverage/@scope,2011_EML,45,45,0.18,18.00%
/eml/dataset/coverage/geographicCoverage,2011_EML,371,211,1.48,84.40%
/eml/dataset/coverage/geographicCoverage/@id,2011_EML,63,17,0.25,6.80%
/eml/dataset/coverage/geographicCoverage/@scope,2011_EML,45,45,0.18,18.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates,2011_EML,368,211,1.47,84.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,2011_EML,142,41,0.57,16.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,2011_EML,142,41,0.57,16.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,2011_EML,41,41,0.16,16.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2011_EML,362,211,1.45,84.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2011_EML,363,211,1.45,84.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2011_EML,361,211,1.44,84.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2011_EML,361,211,1.44,84.40%
/eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLatitude,2011_EML,22,2,0.09,0.80%
/eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLongitude,2011_EML,22,2,0.09,0.80%
/eml/dataset/coverage/geographicCoverage/geographicDescription,2011_EML,371,211,1.48,84.40%
/eml/dataset/coverage/taxonomicCoverage,2011_EML,10,10,0.04,4.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,2011_EML,10,10,0.04,4.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,2011_EML,34,10,0.14,4.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/commonName,2011_EML,26,8,0.10,3.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,2011_EML,10,10,0.04,4.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,2011_EML,23,10,0.09,4.00%
/eml/dataset/coverage/temporalCoverage,2011_EML,229,227,0.92,90.80%
/eml/dataset/coverage/temporalCoverage/@scope,2011_EML,33,33,0.13,13.20%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2011_EML,198,196,0.79,78.40%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,2011_EML,198,196,0.79,78.40%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2011_EML,198,196,0.79,78.40%
/eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,2011_EML,31,31,0.12,12.40%
/eml/dataset/creator,2011_EML,882,250,3.53,100.00%
/eml/dataset/creator/@id,2011_EML,25,12,0.10,4.80%
/eml/dataset/creator/@scope,2011_EML,52,52,0.21,20.80%
/eml/dataset/creator/@system,2011_EML,1,1,0.00,0.40%
/eml/dataset/creator/address/@scope,2011_EML,37,37,0.15,14.80%
/eml/dataset/creator/address/administrativeArea,2011_EML,208,195,0.83,78.00%
/eml/dataset/creator/address/city,2011_EML,226,195,0.90,78.00%
/eml/dataset/creator/address/country,2011_EML,119,114,0.48,45.60%
/eml/dataset/creator/address/deliveryPoint,2011_EML,507,211,2.03,84.40%
/eml/dataset/creator/address/postalCode,2011_EML,244,197,0.98,78.80%
/eml/dataset/creator/electronicMailAddress,2011_EML,480,165,1.92,66.00%
/eml/dataset/creator/individualName/givenName,2011_EML,492,239,1.97,95.60%
/eml/dataset/creator/individualName/salutation,2011_EML,21,21,0.08,8.40%
/eml/dataset/creator/individualName/surName,2011_EML,413,241,1.65,96.40%
/eml/dataset/creator/onlineUrl,2011_EML,39,29,0.16,11.60%
/eml/dataset/creator/organizationName,2011_EML,534,218,2.14,87.20%
/eml/dataset/creator/phone,2011_EML,215,85,0.86,34.00%
/eml/dataset/creator/phone/@phonetype,2011_EML,141,85,0.56,34.00%
/eml/dataset/creator/positionName,2011_EML,104,63,0.42,25.20%
/eml/dataset/creator/userId,2011_EML,38,31,0.15,12.40%
/eml/dataset/creator/userId/@directory,2011_EML,31,31,0.12,12.40%
/eml/dataset/dataTable/@id,2011_EML,151,40,0.60,16.00%
/eml/dataset/dataTable/@scope,2011_EML,36,36,0.14,14.40%
/eml/dataset/dataTable/attributeList,2011_EML,250,146,1.00,58.40%
/eml/dataset/dataTable/attributeList/@id,2011_EML,128,28,0.51,11.20%
/eml/dataset/dataTable/attributeList/attribute/@id,2011_EML,2573,64,10.29,25.60%
/eml/dataset/dataTable/attributeList/attribute/@scope,2011_EML,36,36,0.14,14.40%
/eml/dataset/dataTable/attributeList/attribute/attributeDefinition,2011_EML,3189,146,12.76,58.40%
/eml/dataset/dataTable/attributeList/attribute/attributeLabel,2011_EML,1375,104,5.50,41.60%
/eml/dataset/dataTable/attributeList/attribute/attributeName,2011_EML,3228,146,12.91,58.40%
/eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/references,2011_EML,4,1,0.02,0.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,2011_EML,38,18,0.15,7.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,2011_EML,18,18,0.07,7.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,2011_EML,44,19,0.18,7.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,2011_EML,19,19,0.08,7.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,2011_EML,30,29,0.12,11.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,2011_EML,127,85,0.51,34.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum,2011_EML,24,20,0.10,8.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum/@exclusive,2011_EML,20,20,0.08,8.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum,2011_EML,24,20,0.10,8.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum/@exclusive,2011_EML,20,20,0.08,8.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimePrecision,2011_EML,22,20,0.09,8.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,2011_EML,24,20,0.10,8.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,2011_EML,8,4,0.03,1.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,2011_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,2011_EML,8,4,0.03,1.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,2011_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,2011_EML,22,18,0.09,7.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,2011_EML,11,8,0.04,3.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,2011_EML,7,7,0.03,2.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,2011_EML,14,11,0.06,4.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,2011_EML,15,15,0.06,6.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,2011_EML,774,86,3.10,34.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,2011_EML,758,86,3.03,34.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetName,2011_EML,6,6,0.02,2.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetURL,2011_EML,6,6,0.02,2.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,2011_EML,791,113,3.16,45.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/pattern,2011_EML,90,15,0.36,6.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,2011_EML,43,24,0.17,9.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,2011_EML,93,33,0.37,13.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,2011_EML,33,33,0.13,13.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,2011_EML,54,33,0.22,13.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,2011_EML,33,33,0.13,13.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,2011_EML,156,133,0.62,53.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,2011_EML,227,102,0.91,40.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,2011_EML,222,97,0.89,38.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,2011_EML,231,74,0.92,29.60%
/eml/dataset/dataTable/attributeList/attribute/method/methodStep/description/para,2011_EML,6,4,0.02,1.60%
/eml/dataset/dataTable/attributeList/attribute/methods/methodStep/description,2011_EML,9,6,0.04,2.40%
/eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,2011_EML,68,55,0.27,22.00%
/eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,2011_EML,55,55,0.22,22.00%
/eml/dataset/dataTable/attributeList/attribute/storageType,2011_EML,308,109,1.23,43.60%
/eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,2011_EML,88,71,0.35,28.40%
/eml/dataset/dataTable/constraint,2011_EML,7,2,0.03,0.80%
/eml/dataset/dataTable/constraint/primaryKey/constraintName,2011_EML,7,2,0.03,0.80%
/eml/dataset/dataTable/constraint/primaryKey/key/attributeReference,2011_EML,12,2,0.05,0.80%
/eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2011_EML,54,51,0.22,20.40%
/eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2011_EML,54,51,0.22,20.40%
/eml/dataset/dataTable/coverage/temporalCoverage/singleDateTime/calendarDate,2011_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/entityDescription,2011_EML,432,116,1.73,46.40%
/eml/dataset/dataTable/entityName,2011_EML,258,146,1.03,58.40%
/eml/dataset/dataTable/methods/methodStep/description/para,2011_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/methods/qualityControl,2011_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/methods/qualityControl/description/para,2011_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/numberOfRecords,2011_EML,45,35,0.18,14.00%
/eml/dataset/dataTable/physical/@id,2011_EML,13,7,0.05,2.80%
/eml/dataset/dataTable/physical/@scope,2011_EML,45,45,0.18,18.00%
/eml/dataset/dataTable/physical/characterEncoding,2011_EML,9,9,0.04,3.60%
/eml/dataset/dataTable/physical/dataFormat,2011_EML,324,140,1.30,56.00%
/eml/dataset/dataTable/physical/dataFormat/externallyDefinedFormat/formatName,2011_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,2011_EML,139,139,0.56,55.60%
/eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,2011_EML,51,51,0.20,20.40%
/eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,2011_EML,120,120,0.48,48.00%
/eml/dataset/dataTable/physical/dataFormat/textFormat/numPhysicalLinesPerRecord,2011_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/physical/dataFormat/textFormat/physicalLineDelimiter,2011_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,2011_EML,118,101,0.47,40.40%
/eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/collapseDelimiters,2011_EML,3,3,0.01,1.20%
/eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,2011_EML,139,139,0.56,55.60%
/eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/literalCharacter,2011_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,2011_EML,53,53,0.21,21.20%
/eml/dataset/dataTable/physical/distribution/@id,2011_EML,8,8,0.03,3.20%
/eml/dataset/dataTable/physical/distribution/@scope,2011_EML,25,25,0.10,10.00%
/eml/dataset/dataTable/physical/distribution/access/@authSystem,2011_EML,13,13,0.05,5.20%
/eml/dataset/dataTable/physical/distribution/access/@order,2011_EML,13,13,0.05,5.20%
/eml/dataset/dataTable/physical/distribution/access/@scope,2011_EML,11,11,0.04,4.40%
/eml/dataset/dataTable/physical/distribution/access/allow/permission,2011_EML,26,13,0.10,5.20%
/eml/dataset/dataTable/physical/distribution/access/allow/principal,2011_EML,26,13,0.10,5.20%
/eml/dataset/dataTable/physical/distribution/online/url,2011_EML,231,119,0.92,47.60%
/eml/dataset/dataTable/physical/distribution/online/url/@function,2011_EML,57,57,0.23,22.80%
/eml/dataset/dataTable/physical/encodingMethod,2011_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/physical/objectName,2011_EML,252,140,1.01,56.00%
/eml/dataset/dataTable/physical/size,2011_EML,116,39,0.46,15.60%
/eml/dataset/dataTable/physical/size/@unit,2011_EML,41,39,0.16,15.60%
/eml/dataset/distribution,2011_EML,226,225,0.90,90.00%
/eml/dataset/distribution/@id,2011_EML,1,1,0.00,0.40%
/eml/dataset/distribution/@scope,2011_EML,43,43,0.17,17.20%
/eml/dataset/distribution/online/connectionDefinition/@id,2011_EML,1,1,0.00,0.40%
/eml/dataset/distribution/online/connectionDefinition/parameterDefinition/defaultValue,2011_EML,3,1,0.01,0.40%
/eml/dataset/distribution/online/connectionDefinition/parameterDefinition/definition,2011_EML,3,1,0.01,0.40%
/eml/dataset/distribution/online/connectionDefinition/parameterDefinition/name,2011_EML,3,1,0.01,0.40%
/eml/dataset/distribution/online/connectionDefinition/schemeName,2011_EML,1,1,0.00,0.40%
/eml/dataset/distribution/online/connectionDefinition/schemeName/@system,2011_EML,1,1,0.00,0.40%
/eml/dataset/distribution/online/url,2011_EML,225,225,0.90,90.00%
/eml/dataset/distribution/online/url/@function,2011_EML,117,117,0.47,46.80%
/eml/dataset/intellectualRights,2011_EML,482,241,1.93,96.40%
/eml/dataset/intellectualRights/para,2011_EML,37,36,0.15,14.40%
/eml/dataset/intellectualRights/para/itemizedlist/listitem/para,2011_EML,44,8,0.18,3.20%
/eml/dataset/intellectualRights/para/itemizedlist/listitem/para/literalLayout,2011_EML,4,4,0.02,1.60%
/eml/dataset/intellectualRights/section/para,2011_EML,115,111,0.46,44.40%
/eml/dataset/intellectualRights/section/para/itemizedlist/listitem/para,2011_EML,735,105,2.94,42.00%
/eml/dataset/intellectualRights/section/para/literalLayout,2011_EML,86,86,0.34,34.40%
/eml/dataset/intellectualRights/section/section/para/literalLayout,2011_EML,18,18,0.07,7.20%
/eml/dataset/intellectualRights/section/section/title,2011_EML,18,18,0.07,7.20%
/eml/dataset/intellectualRights/section/title,2011_EML,92,88,0.37,35.20%
/eml/dataset/keywordSet/keyword,2011_EML,4626,227,18.50,90.80%
/eml/dataset/keywordSet/keyword/@keywordType,2011_EML,240,129,0.96,51.60%
/eml/dataset/keywordSet/keywordThesaurus,2011_EML,466,168,1.86,67.20%
/eml/dataset/language,2011_EML,156,156,0.62,62.40%
/eml/dataset/maintenance,2011_EML,166,166,0.66,66.40%
/eml/dataset/maintenance/description/para,2011_EML,139,116,0.56,46.40%
/eml/dataset/maintenance/description/para/literalLayout,2011_EML,48,48,0.19,19.20%
/eml/dataset/maintenance/description/section/para,2011_EML,2,2,0.01,0.80%
/eml/dataset/maintenance/description/section/title,2011_EML,2,2,0.01,0.80%
/eml/dataset/maintenance/maintenanceUpdateFrequency,2011_EML,84,84,0.34,33.60%
/eml/dataset/metadataProvider,2011_EML,80,80,0.32,32.00%
/eml/dataset/metadataProvider/@scope,2011_EML,30,30,0.12,12.00%
/eml/dataset/metadataProvider/address/@scope,2011_EML,27,27,0.11,10.80%
/eml/dataset/metadataProvider/address/administrativeArea,2011_EML,77,77,0.31,30.80%
/eml/dataset/metadataProvider/address/city,2011_EML,77,77,0.31,30.80%
/eml/dataset/metadataProvider/address/country,2011_EML,77,77,0.31,30.80%
/eml/dataset/metadataProvider/address/deliveryPoint,2011_EML,163,77,0.65,30.80%
/eml/dataset/metadataProvider/address/postalCode,2011_EML,77,77,0.31,30.80%
/eml/dataset/metadataProvider/electronicMailAddress,2011_EML,74,74,0.30,29.60%
