XPath,Collection,XPathCount,RecordCount,AverageOccurancePerRecord,CollectionOccurance%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2008_EML,248,248,0.99,99.20%
/eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,2008_EML,2,2,0.01,0.80%
/eml/dataset/creator,2008_EML,1042,250,4.17,100.00%
/eml/dataset/creator/@id,2008_EML,163,92,0.65,36.80%
/eml/dataset/creator/@scope,2008_EML,76,76,0.30,30.40%
/eml/dataset/creator/address/@scope,2008_EML,61,61,0.24,24.40%
/eml/dataset/creator/address/administrativeArea,2008_EML,370,230,1.48,92.00%
/eml/dataset/creator/address/city,2008_EML,382,230,1.53,92.00%
/eml/dataset/creator/address/country,2008_EML,270,221,1.08,88.40%
/eml/dataset/creator/address/deliveryPoint,2008_EML,916,227,3.66,90.80%
/eml/dataset/creator/address/postalCode,2008_EML,395,226,1.58,90.40%
/eml/dataset/creator/electronicMailAddress,2008_EML,808,228,3.23,91.20%
/eml/dataset/creator/individualName/givenName,2008_EML,449,222,1.80,88.80%
/eml/dataset/creator/individualName/salutation,2008_EML,76,66,0.30,26.40%
/eml/dataset/creator/individualName/surName,2008_EML,363,224,1.45,89.60%
/eml/dataset/creator/onlineUrl,2008_EML,257,177,1.03,70.80%
/eml/dataset/creator/organizationName,2008_EML,508,204,2.03,81.60%
/eml/dataset/creator/phone,2008_EML,422,130,1.69,52.00%
/eml/dataset/creator/phone/@phonetype,2008_EML,238,130,0.95,52.00%
/eml/dataset/creator/positionName,2008_EML,99,78,0.40,31.20%
/eml/dataset/creator/userId,2008_EML,13,7,0.05,2.80%
/eml/dataset/creator/userId/@directory,2008_EML,7,7,0.03,2.80%
/eml/dataset/dataTable/@id,2008_EML,15,6,0.06,2.40%
/eml/dataset/dataTable/@scope,2008_EML,75,75,0.30,30.00%
/eml/dataset/dataTable/alternateIdentifier,2008_EML,55,27,0.22,10.80%
/eml/dataset/dataTable/attributeList,2008_EML,212,179,0.85,71.60%
/eml/dataset/dataTable/attributeList/attribute/@id,2008_EML,1247,80,4.99,32.00%
/eml/dataset/dataTable/attributeList/attribute/@scope,2008_EML,75,75,0.30,30.00%
/eml/dataset/dataTable/attributeList/attribute/attributeDefinition,2008_EML,2867,179,11.47,71.60%
/eml/dataset/dataTable/attributeList/attribute/attributeLabel,2008_EML,1869,126,7.48,50.40%
/eml/dataset/dataTable/attributeList/attribute/attributeName,2008_EML,2958,175,11.83,70.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,2008_EML,4,2,0.02,0.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,2008_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,2008_EML,4,2,0.02,0.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,2008_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,2008_EML,5,5,0.02,2.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,2008_EML,101,68,0.40,27.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum,2008_EML,60,50,0.24,20.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum/@exclusive,2008_EML,57,57,0.23,22.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum,2008_EML,60,50,0.24,20.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum/@exclusive,2008_EML,57,57,0.23,22.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimePrecision,2008_EML,55,55,0.22,22.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,2008_EML,79,57,0.32,22.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,2008_EML,83,23,0.33,9.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,2008_EML,23,23,0.09,9.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,2008_EML,71,25,0.28,10.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,2008_EML,25,25,0.10,10.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,2008_EML,53,39,0.21,15.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,2008_EML,51,35,0.20,14.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,2008_EML,31,23,0.12,9.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,2008_EML,68,36,0.27,14.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,2008_EML,19,19,0.08,7.60%
