XPath,Collection,XPathCount,RecordCount,AverageOccurancePerRecord,CollectionOccurance%
/eml/dataset/alternateIdentifier,2013_EML,195,195,0.78,78.00%
/eml/dataset/alternateIdentifier/@system,2013_EML,9,9,0.04,3.60%
/eml/dataset/associatedParty,2013_EML,647,201,2.59,80.40%
/eml/dataset/associatedParty/@id,2013_EML,2,1,0.01,0.40%
/eml/dataset/associatedParty/address/administrativeArea,2013_EML,216,111,0.86,44.40%
/eml/dataset/associatedParty/address/city,2013_EML,221,111,0.88,44.40%
/eml/dataset/associatedParty/address/country,2013_EML,139,107,0.56,42.80%
/eml/dataset/associatedParty/address/deliveryPoint,2013_EML,540,112,2.16,44.80%
/eml/dataset/associatedParty/address/postalCode,2013_EML,206,111,0.82,44.40%
/eml/dataset/associatedParty/electronicMailAddress,2013_EML,281,75,1.12,30.00%
/eml/dataset/associatedParty/individualName/givenName,2013_EML,622,182,2.49,72.80%
/eml/dataset/associatedParty/individualName/salutation,2013_EML,1,1,0.00,0.40%
/eml/dataset/associatedParty/individualName/surName,2013_EML,630,199,2.52,79.60%
/eml/dataset/associatedParty/onlineUrl,2013_EML,108,59,0.43,23.60%
/eml/dataset/associatedParty/organizationName,2013_EML,156,79,0.62,31.60%
/eml/dataset/associatedParty/phone,2013_EML,289,69,1.16,27.60%
/eml/dataset/associatedParty/phone/@phonetype,2013_EML,139,71,0.56,28.40%
/eml/dataset/associatedParty/positionName,2013_EML,12,5,0.05,2.00%
/eml/dataset/associatedParty/role,2013_EML,347,201,1.39,80.40%
/eml/dataset/associatedParty/userId,2013_EML,3,3,0.01,1.20%
/eml/dataset/associatedParty/userId/@directory,2013_EML,3,3,0.01,1.20%
/eml/dataset/contact,2013_EML,315,250,1.26,100.00%
/eml/dataset/contact/@id,2013_EML,118,116,0.47,46.40%
/eml/dataset/contact/@scope,2013_EML,3,3,0.01,1.20%
/eml/dataset/contact/@system,2013_EML,115,115,0.46,46.00%
/eml/dataset/contact/address/@scope,2013_EML,3,3,0.01,1.20%
/eml/dataset/contact/address/administrativeArea,2013_EML,274,247,1.10,98.80%
/eml/dataset/contact/address/city,2013_EML,286,250,1.14,100.00%
/eml/dataset/contact/address/country,2013_EML,248,244,0.99,97.60%
/eml/dataset/contact/address/deliveryPoint,2013_EML,750,250,3.00,100.00%
/eml/dataset/contact/address/postalCode,2013_EML,285,249,1.14,99.60%
/eml/dataset/contact/electronicMailAddress,2013_EML,315,250,1.26,100.00%
/eml/dataset/contact/individualName/givenName,2013_EML,85,84,0.34,33.60%
/eml/dataset/contact/individualName/surName,2013_EML,85,84,0.34,33.60%
/eml/dataset/contact/onlineUrl,2013_EML,252,191,1.01,76.40%
/eml/dataset/contact/organizationName,2013_EML,164,106,0.66,42.40%
/eml/dataset/contact/phone,2013_EML,389,218,1.56,87.20%
/eml/dataset/contact/phone/@phonetype,2013_EML,293,218,1.17,87.20%
/eml/dataset/contact/positionName,2013_EML,254,210,1.02,84.00%
/eml/dataset/contact/userId,2013_EML,1,1,0.00,0.40%
/eml/dataset/contact/userId/@directory,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/@scope,2013_EML,2,2,0.01,0.80%
/eml/dataset/coverage/geographicCoverage,2013_EML,1167,241,4.67,96.40%
/eml/dataset/coverage/geographicCoverage/@id,2013_EML,984,123,3.94,49.20%
/eml/dataset/coverage/geographicCoverage/@scope,2013_EML,3,3,0.01,1.20%
/eml/dataset/coverage/geographicCoverage/@system,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates,2013_EML,1158,241,4.63,96.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,2013_EML,11,10,0.04,4.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,2013_EML,11,10,0.04,4.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,2013_EML,10,10,0.04,4.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2013_EML,1146,241,4.58,96.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2013_EML,1134,241,4.54,96.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2013_EML,1138,241,4.55,96.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2013_EML,1140,241,4.56,96.40%
/eml/dataset/coverage/geographicCoverage/geographicDescription,2013_EML,1057,241,4.23,96.40%
/eml/dataset/coverage/taxonomicCoverage,2013_EML,34,34,0.14,13.60%
/eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage,2013_EML,21,21,0.08,8.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/commonName,2013_EML,61,6,0.24,2.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,2013_EML,49,34,0.20,13.60%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,2013_EML,357,34,1.43,13.60%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/commonName,2013_EML,8,2,0.03,0.80%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,19,19,0.08,7.60%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,190,19,0.76,7.60%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,2,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,2,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,6,1,0.02,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,2,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,7,1,0.03,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,3,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,6,1,0.02,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,2013_EML,3,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,3,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,6,1,0.02,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,2013_EML,2,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,2,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,3,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2013_EML,1,1,0.00,0.40%
/eml/dataset/coverage/temporalCoverage,2013_EML,247,247,0.99,98.80%
/eml/dataset/coverage/temporalCoverage/@id,2013_EML,2,2,0.01,0.80%
/eml/dataset/coverage/temporalCoverage/@scope,2013_EML,2,2,0.01,0.80%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2013_EML,223,223,0.89,89.20%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,2013_EML,223,223,0.89,89.20%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2013_EML,223,223,0.89,89.20%
/eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,2013_EML,26,24,0.10,9.60%
/eml/dataset/creator,2013_EML,774,250,3.10,100.00%
/eml/dataset/creator/@id,2013_EML,199,129,0.80,51.60%
/eml/dataset/creator/@scope,2013_EML,4,3,0.02,1.20%
/eml/dataset/creator/@system,2013_EML,1,1,0.00,0.40%
/eml/dataset/creator/address/@scope,2013_EML,3,3,0.01,1.20%
/eml/dataset/creator/address/administrativeArea,2013_EML,294,238,1.18,95.20%
/eml/dataset/creator/address/city,2013_EML,302,240,1.21,96.00%
/eml/dataset/creator/address/country,2013_EML,238,230,0.95,92.00%
/eml/dataset/creator/address/deliveryPoint,2013_EML,692,240,2.77,96.00%
/eml/dataset/creator/address/postalCode,2013_EML,303,239,1.21,95.60%
/eml/dataset/creator/electronicMailAddress,2013_EML,354,112,1.42,44.80%
/eml/dataset/creator/individualName/givenName,2013_EML,355,227,1.42,90.80%
/eml/dataset/creator/individualName/salutation,2013_EML,49,48,0.20,19.20%
/eml/dataset/creator/individualName/surName,2013_EML,340,227,1.36,90.80%
/eml/dataset/creator/onlineUrl,2013_EML,107,81,0.43,32.40%
/eml/dataset/creator/organizationName,2013_EML,542,241,2.17,96.40%
/eml/dataset/creator/phone,2013_EML,230,82,0.92,32.80%
/eml/dataset/creator/phone/@phonetype,2013_EML,155,84,0.62,33.60%
/eml/dataset/creator/positionName,2013_EML,84,54,0.34,21.60%
/eml/dataset/creator/userId,2013_EML,7,4,0.03,1.60%
/eml/dataset/creator/userId/@directory,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/@id,2013_EML,31,12,0.12,4.80%
/eml/dataset/dataTable/attributeList,2013_EML,238,223,0.95,89.20%
/eml/dataset/dataTable/attributeList/attribute/@id,2013_EML,2895,192,11.58,76.80%
/eml/dataset/dataTable/attributeList/attribute/@scope,2013_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/attributeList/attribute/attributeDefinition,2013_EML,2916,223,11.66,89.20%
/eml/dataset/dataTable/attributeList/attribute/attributeLabel,2013_EML,2554,200,10.22,80.00%
/eml/dataset/dataTable/attributeList/attribute/attributeName,2013_EML,3251,223,13.00,89.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,2013_EML,65,58,0.26,23.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,2013_EML,58,58,0.23,23.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,2013_EML,69,62,0.28,24.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,2013_EML,62,62,0.25,24.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,2013_EML,66,66,0.26,26.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,2013_EML,249,194,1.00,77.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,2013_EML,56,13,0.22,5.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,2013_EML,13,13,0.05,5.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,2013_EML,48,13,0.19,5.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,2013_EML,13,13,0.05,5.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,2013_EML,69,56,0.28,22.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,2013_EML,31,22,0.12,8.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,2013_EML,11,7,0.04,2.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,2013_EML,84,54,0.34,21.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,2013_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,2013_EML,246,38,0.98,15.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,2013_EML,251,38,1.00,15.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,2013_EML,635,175,2.54,70.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/pattern,2013_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,2013_EML,36,5,0.14,2.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,2013_EML,41,5,0.16,2.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,2013_EML,97,56,0.39,22.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,2013_EML,28,14,0.11,5.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,2013_EML,14,14,0.06,5.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,2013_EML,18,15,0.07,6.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,2013_EML,15,15,0.06,6.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,2013_EML,211,205,0.84,82.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,2013_EML,188,86,0.75,34.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,2013_EML,275,128,1.10,51.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,2013_EML,326,157,1.30,62.80%
/eml/dataset/dataTable/attributeList/attribute/methods/methodStep/description/para,2013_EML,34,21,0.14,8.40%
/eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,2013_EML,270,185,1.08,74.00%
/eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,2013_EML,203,185,0.81,74.00%
/eml/dataset/dataTable/attributeList/attribute/storageType,2013_EML,296,97,1.18,38.80%
/eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,2013_EML,12,5,0.05,2.00%
/eml/dataset/dataTable/coverage/geographicCoverage/@scope,2013_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/coverage/geographicCoverage/@system,2013_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2013_EML,7,3,0.03,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2013_EML,7,3,0.03,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2013_EML,7,3,0.03,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2013_EML,7,3,0.03,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/geographicDescription,2013_EML,7,3,0.03,1.20%
/eml/dataset/dataTable/coverage/geographicCoverage/references,2013_EML,3,1,0.01,0.40%
/eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2013_EML,14,12,0.06,4.80%
/eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2013_EML,14,12,0.06,4.80%
/eml/dataset/dataTable/coverage/temporalCoverage/singleDateTime/calendarDate,2013_EML,4,2,0.02,0.80%
/eml/dataset/dataTable/entityDescription,2013_EML,470,216,1.88,86.40%
/eml/dataset/dataTable/entityName,2013_EML,243,223,0.97,89.20%
/eml/dataset/dataTable/methods/methodStep/description/para,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/abstract/para,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/administrativeArea,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/city,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/country,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/deliveryPoint,2013_EML,8,4,0.03,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/address/postalCode,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/electronicMailAddress,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/organizationName,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/role,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/administrativeArea,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/city,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/country,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/deliveryPoint,2013_EML,8,4,0.03,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/postalCode,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/electronicMailAddress,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/individualName/givenName,2013_EML,8,4,0.03,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/individualName/salutation,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/individualName/surName,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/creator/onlineUrl,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/implementation/distribution/online/url,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/implementation/distribution/online/url/@function,2013_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/methods/methodStep/software/implementation/operatingSystem,2013_EML,16,4,0.06,1.60%
/eml/dataset/dataTable/methods/methodStep/software/implementation/programmingLanguage,2013_EML,4,4,0.02,1.60%
