XPath,Collection,XPathCount,RecordCount,AverageOccurancePerRecord,CollectionOccurance%
/eml/dataset/associatedParty/@scope,2009_EML,23,23,0.09,9.20%
/eml/dataset/associatedParty/address/@scope,2009_EML,23,23,0.09,9.20%
/eml/dataset/associatedParty/address/administrativeArea,2009_EML,90,82,0.36,32.80%
/eml/dataset/associatedParty/address/city,2009_EML,93,82,0.37,32.80%
/eml/dataset/associatedParty/address/country,2009_EML,82,81,0.33,32.40%
/eml/dataset/associatedParty/address/deliveryPoint,2009_EML,204,82,0.82,32.80%
/eml/dataset/associatedParty/address/postalCode,2009_EML,102,82,0.41,32.80%
/eml/dataset/associatedParty/electronicMailAddress,2009_EML,236,63,0.94,25.20%
/eml/dataset/associatedParty/individualName/givenName,2009_EML,384,114,1.54,45.60%
/eml/dataset/associatedParty/individualName/surName,2009_EML,345,114,1.38,45.60%
/eml/dataset/associatedParty/onlineUrl,2009_EML,32,23,0.13,9.20%
/eml/dataset/associatedParty/organizationName,2009_EML,35,22,0.14,8.80%
/eml/dataset/associatedParty/phone,2009_EML,275,75,1.10,30.00%
/eml/dataset/associatedParty/phone/@phonetype,2009_EML,144,75,0.58,30.00%
/eml/dataset/associatedParty/positionName,2009_EML,130,50,0.52,20.00%
/eml/dataset/associatedParty/role,2009_EML,225,114,0.90,45.60%
/eml/dataset/associatedParty/userId,2009_EML,2,2,0.01,0.80%
/eml/dataset/associatedParty/userId/@directory,2009_EML,2,2,0.01,0.80%
/eml/dataset/contact,2009_EML,298,250,1.19,100.00%
/eml/dataset/contact/@id,2009_EML,23,23,0.09,9.20%
/eml/dataset/contact/@scope,2009_EML,41,41,0.16,16.40%
/eml/dataset/contact/@system,2009_EML,12,12,0.05,4.80%
/eml/dataset/contact/address/@scope,2009_EML,41,41,0.16,16.40%
/eml/dataset/contact/address/administrativeArea,2009_EML,263,248,1.05,99.20%
/eml/dataset/contact/address/city,2009_EML,268,250,1.07,100.00%
/eml/dataset/contact/address/country,2009_EML,253,248,1.01,99.20%
/eml/dataset/contact/address/deliveryPoint,2009_EML,560,250,2.24,100.00%
/eml/dataset/contact/address/postalCode,2009_EML,274,250,1.10,100.00%
/eml/dataset/contact/electronicMailAddress,2009_EML,298,250,1.19,100.00%
/eml/dataset/contact/individualName/givenName,2009_EML,98,96,0.39,38.40%
/eml/dataset/contact/individualName/salutation,2009_EML,10,10,0.04,4.00%
/eml/dataset/contact/individualName/surName,2009_EML,98,96,0.39,38.40%
/eml/dataset/contact/onlineUrl,2009_EML,178,157,0.71,62.80%
/eml/dataset/contact/organizationName,2009_EML,171,138,0.68,55.20%
/eml/dataset/contact/phone,2009_EML,356,218,1.42,87.20%
/eml/dataset/contact/phone/@phonetype,2009_EML,313,218,1.25,87.20%
/eml/dataset/contact/positionName,2009_EML,233,207,0.93,82.80%
/eml/dataset/contact/userId,2009_EML,14,12,0.06,4.80%
/eml/dataset/contact/userId/@directory,2009_EML,12,12,0.05,4.80%
/eml/dataset/coverage/@scope,2009_EML,41,41,0.16,16.40%
/eml/dataset/coverage/geographicCoverage,2009_EML,729,248,2.92,99.20%
/eml/dataset/coverage/geographicCoverage/@id,2009_EML,566,130,2.26,52.00%
/eml/dataset/coverage/geographicCoverage/@scope,2009_EML,41,41,0.16,16.40%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates,2009_EML,726,248,2.90,99.20%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,2009_EML,366,104,1.46,41.60%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,2009_EML,366,104,1.46,41.60%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,2009_EML,104,104,0.42,41.60%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2009_EML,724,248,2.90,99.20%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2009_EML,676,248,2.70,99.20%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2009_EML,661,248,2.64,99.20%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2009_EML,724,248,2.90,99.20%
/eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRing,2009_EML,15,15,0.06,6.00%
/eml/dataset/coverage/geographicCoverage/geographicDescription,2009_EML,728,247,2.91,98.80%
/eml/dataset/coverage/taxonomicCoverage,2009_EML,33,23,0.13,9.20%
/eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage,2009_EML,5,5,0.02,2.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,2009_EML,25,23,0.10,9.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,2009_EML,134,23,0.54,9.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/commonName,2009_EML,70,13,0.28,5.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,2009_EML,23,23,0.09,9.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,2009_EML,114,23,0.46,9.20%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2009_EML,2,2,0.01,0.80%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2009_EML,2,2,0.01,0.80%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2009_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2009_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2009_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2009_EML,2,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2009_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2009_EML,2,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,2009_EML,2,1,0.01,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2009_EML,1,1,0.00,0.40%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2009_EML,2,1,0.01,0.40%
/eml/dataset/coverage/temporalCoverage,2009_EML,224,224,0.90,89.60%
/eml/dataset/coverage/temporalCoverage/@scope,2009_EML,25,25,0.10,10.00%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2009_EML,224,224,0.90,89.60%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,2009_EML,224,224,0.90,89.60%
/eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2009_EML,224,224,0.90,89.60%
/eml/dataset/creator,2009_EML,1070,250,4.28,100.00%
/eml/dataset/creator/@id,2009_EML,285,99,1.14,39.60%
/eml/dataset/creator/@scope,2009_EML,41,41,0.16,16.40%
/eml/dataset/creator/address/@scope,2009_EML,41,41,0.16,16.40%
/eml/dataset/creator/address/administrativeArea,2009_EML,233,198,0.93,79.20%
/eml/dataset/creator/address/city,2009_EML,231,199,0.92,79.60%
/eml/dataset/creator/address/country,2009_EML,298,191,1.19,76.40%
/eml/dataset/creator/address/deliveryPoint,2009_EML,616,199,2.46,79.60%
/eml/dataset/creator/address/postalCode,2009_EML,372,199,1.49,79.60%
/eml/dataset/creator/electronicMailAddress,2009_EML,808,186,3.23,74.40%
/eml/dataset/creator/individualName/givenName,2009_EML,527,232,2.11,92.80%
/eml/dataset/creator/individualName/salutation,2009_EML,26,25,0.10,10.00%
/eml/dataset/creator/individualName/surName,2009_EML,403,242,1.61,96.80%
/eml/dataset/creator/onlineUrl,2009_EML,109,77,0.44,30.80%
/eml/dataset/creator/organizationName,2009_EML,372,184,1.49,73.60%
/eml/dataset/creator/phone,2009_EML,530,169,2.12,67.60%
/eml/dataset/creator/phone/@phonetype,2009_EML,334,169,1.34,67.60%
/eml/dataset/creator/positionName,2009_EML,63,63,0.25,25.20%
/eml/dataset/creator/userId,2009_EML,17,11,0.07,4.40%
/eml/dataset/creator/userId/@directory,2009_EML,11,11,0.04,4.40%
/eml/dataset/dataTable/@id,2009_EML,216,107,0.86,42.80%
/eml/dataset/dataTable/@scope,2009_EML,39,39,0.16,15.60%
/eml/dataset/dataTable/additionalInfo,2009_EML,42,33,0.17,13.20%
/eml/dataset/dataTable/alternateIdentifier,2009_EML,17,5,0.07,2.00%
/eml/dataset/dataTable/attributeList,2009_EML,350,205,1.40,82.00%
/eml/dataset/dataTable/attributeList/attribute/@id,2009_EML,4423,150,17.69,60.00%
/eml/dataset/dataTable/attributeList/attribute/@scope,2009_EML,39,39,0.16,15.60%
/eml/dataset/dataTable/attributeList/attribute/attributeDefinition,2009_EML,4405,205,17.62,82.00%
/eml/dataset/dataTable/attributeList/attribute/attributeLabel,2009_EML,3393,164,13.57,65.60%
/eml/dataset/dataTable/attributeList/attribute/attributeName,2009_EML,4644,205,18.58,82.00%
/eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/references,2009_EML,303,12,1.21,4.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,2009_EML,12,4,0.05,1.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,2009_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,2009_EML,8,4,0.03,1.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,2009_EML,4,4,0.02,1.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,2009_EML,71,71,0.28,28.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,2009_EML,232,120,0.93,48.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum,2009_EML,27,21,0.11,8.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum/@exclusive,2009_EML,21,21,0.08,8.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum,2009_EML,27,21,0.11,8.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum/@exclusive,2009_EML,21,21,0.08,8.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimePrecision,2009_EML,21,21,0.08,8.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,2009_EML,53,32,0.21,12.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,2009_EML,40,34,0.16,13.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,2009_EML,34,34,0.14,13.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,2009_EML,68,44,0.27,17.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,2009_EML,44,44,0.18,17.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,2009_EML,100,78,0.40,31.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,2009_EML,114,62,0.46,24.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,2009_EML,152,43,0.61,17.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,2009_EML,54,35,0.22,14.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,2009_EML,42,42,0.17,16.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,2009_EML,1108,103,4.43,41.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,2009_EML,1197,103,4.79,41.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetName,2009_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetURL,2009_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,2009_EML,564,132,2.26,52.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/pattern,2009_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/@enforced,2009_EML,3,3,0.01,1.20%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,2009_EML,29,5,0.12,2.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,2009_EML,29,5,0.12,2.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,2009_EML,41,24,0.16,9.60%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,2009_EML,219,55,0.88,22.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,2009_EML,55,55,0.22,22.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,2009_EML,152,55,0.61,22.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,2009_EML,55,55,0.22,22.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,2009_EML,219,180,0.88,72.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,2009_EML,391,140,1.56,56.00%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,2009_EML,604,132,2.42,52.80%
/eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,2009_EML,301,95,1.20,38.00%
/eml/dataset/dataTable/attributeList/attribute/method/methodStep/description/para,2009_EML,14,7,0.06,2.80%
/eml/dataset/dataTable/attributeList/attribute/methods/methodStep/description/para,2009_EML,3,3,0.01,1.20%
/eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,2009_EML,288,129,1.15,51.60%
/eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,2009_EML,131,129,0.52,51.60%
/eml/dataset/dataTable/attributeList/attribute/storageType,2009_EML,360,136,1.44,54.40%
/eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,2009_EML,103,101,0.41,40.40%
/eml/dataset/dataTable/caseSensitive,2009_EML,1,1,0.00,0.40%
/eml/dataset/dataTable/coverage/@scope,2009_EML,16,16,0.06,6.40%
/eml/dataset/dataTable/coverage/geographicCoverage/@id,2009_EML,63,33,0.25,13.20%
/eml/dataset/dataTable/coverage/geographicCoverage/@scope,2009_EML,14,14,0.06,5.60%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,2009_EML,45,33,0.18,13.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,2009_EML,63,33,0.25,13.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,2009_EML,33,33,0.13,13.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2009_EML,56,38,0.22,15.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2009_EML,57,38,0.23,15.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2009_EML,57,38,0.23,15.20%
/eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2009_EML,58,38,0.23,15.20%
/eml/dataset/dataTable/coverage/geographicCoverage/geographicDescription,2009_EML,68,38,0.27,15.20%
/eml/dataset/dataTable/coverage/geographicCoverage/references,2009_EML,14,14,0.06,5.60%
/eml/dataset/dataTable/coverage/temporalCoverage/@id,2009_EML,52,14,0.21,5.60%
/eml/dataset/dataTable/coverage/temporalCoverage/@scope,2009_EML,16,16,0.06,6.40%
/eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2009_EML,78,51,0.31,20.40%
/eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2009_EML,82,51,0.33,20.40%
/eml/dataset/dataTable/entityDescription,2009_EML,710,203,2.84,81.20%
/eml/dataset/dataTable/entityName,2009_EML,372,205,1.49,82.00%
/eml/dataset/dataTable/method/methodStep/description/para/literalLayout,2009_EML,14,14,0.06,5.60%
/eml/dataset/dataTable/method/sampling/samplingDescription/section/para/literalLayout,2009_EML,28,14,0.11,5.60%
/eml/dataset/dataTable/method/sampling/studyExtent/coverage/@scope,2009_EML,14,14,0.06,5.60%
/eml/dataset/dataTable/method/sampling/studyExtent/coverage/geographicCoverage/@scope,2009_EML,14,14,0.06,5.60%
/eml/dataset/dataTable/method/sampling/studyExtent/coverage/geographicCoverage/references,2009_EML,14,14,0.06,5.60%
/eml/dataset/dataTable/method/sampling/studyExtent/coverage/temporalCoverage/@scope,2009_EML,14,14,0.06,5.60%
/eml/dataset/dataTable/method/sampling/studyExtent/coverage/temporalCoverage/references,2009_EML,52,14,0.21,5.60%
/eml/dataset/dataTable/numberOfRecords,2009_EML,182,109,0.73,43.60%
/eml/dataset/dataTable/physical/@id,2009_EML,117,38,0.47,15.20%
