XPath,Collection,XPathCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2008_EML,100,100,1.00,100.00%
/eml/@packageId,2008_EML,100,100,1.00,100.00%
/eml/@schemaLocation,2008_EML,100,100,1.00,100.00%
/eml/@scope,2008_EML,43,43,0.43,43.00%
/eml/@system,2008_EML,100,100,1.00,100.00%
/eml/access,2008_EML,355,71,3.55,71.00%
/eml/access/@authSystem,2008_EML,71,71,0.71,71.00%
/eml/access/@order,2008_EML,71,71,0.71,71.00%
/eml/access/@scope,2008_EML,69,69,0.69,69.00%
/eml/access/@system,2008_EML,30,30,0.30,30.00%
/eml/access/allow/permission,2008_EML,142,71,1.42,71.00%
/eml/access/allow/principal,2008_EML,142,71,1.42,71.00%
/eml/additionalMetadata/additionalDataset/DatasetDistributionTypeandRestrictions,2008_EML,20,20,0.20,20.00%
/eml/additionalMetadata/additionalDataset/LTERsites/sitename,2008_EML,18,17,0.18,17.00%
/eml/additionalMetadata/additionalDataset/addDistribution/submissionDate,2008_EML,20,20,0.20,20.00%
/eml/additionalMetadata/additionalDataset/datasetAnomolies/anomolies,2008_EML,9,9,0.09,9.00%
/eml/additionalMetadata/additionalDataset/datasetInfoManagementNotes/notes,2008_EML,5,5,0.05,5.00%
/eml/additionalMetadata/additionalDataset/datasetSubmissionNotes/notes,2008_EML,16,16,0.16,16.00%
/eml/additionalMetadata/additionalDataset/projectHypotheses/para,2008_EML,12,12,0.12,12.00%
/eml/additionalMetadata/additionalDataset/projectPermits/permit,2008_EML,11,11,0.11,11.00%
/eml/additionalMetadata/additionalDataset/researchType,2008_EML,20,20,0.20,20.00%
/eml/additionalMetadata/metadata/localtags/featuredDataGroup,2008_EML,2,1,0.02,1.00%
/eml/additionalMetadata/metadata/localtags/projectId,2008_EML,2,2,0.02,2.00%
/eml/additionalMetadata/metadata/localtags/researchTheme,2008_EML,1,1,0.01,1.00%
/eml/additionalMetadata/metadata/localtags/system,2008_EML,2,2,0.02,2.00%
/eml/additionalMetadata/metadata/localtags/weight,2008_EML,2,2,0.02,2.00%
/eml/additionalMetadata/metadata/ns2:unitList/@schemaLocation,2008_EML,20,20,0.20,20.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@abbreviation,2008_EML,31,13,0.31,13.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@constantToSI,2008_EML,8,8,0.08,8.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@id,2008_EML,61,23,0.61,23.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@multiplierToSI,2008_EML,20,10,0.20,10.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@name,2008_EML,43,20,0.43,20.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@parentSI,2008_EML,17,9,0.17,9.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/@unitType,2008_EML,26,14,0.26,14.00%
/eml/additionalMetadata/metadata/ns2:unitList/ns2:unit/ns2:description,2008_EML,39,18,0.39,18.00%
/eml/additionalMetadata/metadata/unitList/unit/@abbreviation,2008_EML,120,30,1.20,30.00%
/eml/additionalMetadata/metadata/unitList/unit/@id,2008_EML,160,42,1.60,42.00%
/eml/additionalMetadata/metadata/unitList/unit/@multiplerToSI,2008_EML,120,30,1.20,30.00%
/eml/additionalMetadata/metadata/unitList/unit/@name,2008_EML,90,30,0.90,30.00%
/eml/additionalMetadata/metadata/unitList/unit/@parentSI,2008_EML,90,30,0.90,30.00%
/eml/additionalMetadata/metadata/unitList/unit/@unitType,2008_EML,90,30,0.90,30.00%
/eml/additionalMetadata/metadata/unitList/unit/description,2008_EML,90,30,0.90,30.00%
/eml/additionalMetadata/ns2:unitList/@convention,2008_EML,8,8,0.08,8.00%
/eml/additionalMetadata/ns2:unitList/@schemaLocation,2008_EML,6,6,0.06,6.00%
/eml/additionalMetadata/ns2:unitList/ns2:unit/@constantToSI,2008_EML,8,8,0.08,8.00%
/eml/additionalMetadata/ns2:unitList/ns2:unit/@id,2008_EML,16,8,0.16,8.00%
/eml/additionalMetadata/ns2:unitList/ns2:unit/@multiplierToSI,2008_EML,12,8,0.12,8.00%
/eml/additionalMetadata/ns2:unitList/ns2:unit/@name,2008_EML,16,8,0.16,8.00%
/eml/additionalMetadata/ns2:unitList/ns2:unit/@parentSI,2008_EML,7,7,0.07,7.00%
/eml/additionalMetadata/ns2:unitList/ns2:unit/@unitType,2008_EML,12,8,0.12,8.00%
/eml/additionalMetadata/ns2:unitList/ns2:unit/ns2:description,2008_EML,12,6,0.12,6.00%
/eml/dataset/@id,2008_EML,22,22,0.22,22.00%
/eml/dataset/@scope,2008_EML,59,59,0.59,59.00%
/eml/dataset/@system,2008_EML,2,2,0.02,2.00%
/eml/dataset/abstract,2008_EML,100,100,1.00,100.00%
/eml/dataset/abstract/para,2008_EML,212,87,2.12,87.00%
/eml/dataset/abstract/section/para,2008_EML,8,8,0.08,8.00%
/eml/dataset/abstract/section/para/literalLayout,2008_EML,2,1,0.02,1.00%
/eml/dataset/access/@authSystem,2008_EML,29,29,0.29,29.00%
/eml/dataset/access/@order,2008_EML,29,29,0.29,29.00%
/eml/dataset/access/@scope,2008_EML,29,29,0.29,29.00%
/eml/dataset/access/allow/permission,2008_EML,57,29,0.57,29.00%
/eml/dataset/access/allow/principal,2008_EML,57,29,0.57,29.00%
/eml/dataset/additionalInfo,2008_EML,5,5,0.05,5.00%
/eml/dataset/additionalInfo/para/literalLayout,2008_EML,1,1,0.01,1.00%
/eml/dataset/additionalInfo/section/para,2008_EML,3,3,0.03,3.00%
/eml/dataset/additionalInfo/section/para/literalLayout,2008_EML,7,1,0.07,1.00%
/eml/dataset/additionalInfo/section/para/orderedlist/listitem/para,2008_EML,1,1,0.01,1.00%
/eml/dataset/additionalInfo/section/title,2008_EML,7,4,0.07,4.00%
/eml/dataset/alternateIdentifier,2008_EML,54,54,0.54,54.00%
/eml/dataset/alternateIdentifier/@system,2008_EML,16,16,0.16,16.00%
/eml/dataset/associatedParty,2008_EML,196,35,1.96,35.00%
/eml/dataset/associatedParty/@scope,2008_EML,20,20,0.20,20.00%
/eml/dataset/associatedParty/address/@scope,2008_EML,20,20,0.20,20.00%
/eml/dataset/associatedParty/address/administrativeArea,2008_EML,37,28,0.37,28.00%
/eml/dataset/associatedParty/address/city,2008_EML,39,28,0.39,28.00%
/eml/dataset/associatedParty/address/country,2008_EML,29,27,0.29,27.00%
/eml/dataset/associatedParty/address/deliveryPoint,2008_EML,100,28,1.00,28.00%
/eml/dataset/associatedParty/address/postalCode,2008_EML,41,28,0.41,28.00%
/eml/dataset/associatedParty/electronicMailAddress,2008_EML,177,27,1.77,27.00%
/eml/dataset/associatedParty/individualName/givenName,2008_EML,210,35,2.10,35.00%
/eml/dataset/associatedParty/individualName/salutation,2008_EML,2,2,0.02,2.00%
/eml/dataset/associatedParty/individualName/surName,2008_EML,196,35,1.96,35.00%
/eml/dataset/associatedParty/onlineUrl,2008_EML,25,21,0.25,21.00%
/eml/dataset/associatedParty/organizationName,2008_EML,38,23,0.38,23.00%
/eml/dataset/associatedParty/phone,2008_EML,107,28,1.07,28.00%
/eml/dataset/associatedParty/phone/@phonetype,2008_EML,52,27,0.52,27.00%
/eml/dataset/associatedParty/positionName,2008_EML,9,4,0.09,4.00%
/eml/dataset/associatedParty/role,2008_EML,85,35,0.85,35.00%
/eml/dataset/associatedParty/userId,2008_EML,1,1,0.01,1.00%
/eml/dataset/associatedParty/userId/@directory,2008_EML,1,1,0.01,1.00%
/eml/dataset/contact,2008_EML,138,100,1.38,100.00%
/eml/dataset/contact/@id,2008_EML,11,11,0.11,11.00%
/eml/dataset/contact/@scope,2008_EML,29,29,0.29,29.00%
/eml/dataset/contact/address/@scope,2008_EML,29,29,0.29,29.00%
/eml/dataset/contact/address/administrativeArea,2008_EML,106,99,1.06,99.00%
/eml/dataset/contact/address/city,2008_EML,108,100,1.08,100.00%
/eml/dataset/contact/address/country,2008_EML,91,90,0.91,90.00%
/eml/dataset/contact/address/deliveryPoint,2008_EML,252,100,2.52,100.00%
/eml/dataset/contact/address/postalCode,2008_EML,110,100,1.10,100.00%
/eml/dataset/contact/electronicMailAddress,2008_EML,138,100,1.38,100.00%
/eml/dataset/contact/individualName/givenName,2008_EML,23,21,0.23,21.00%
/eml/dataset/contact/individualName/salutation,2008_EML,3,2,0.03,2.00%
/eml/dataset/contact/individualName/surName,2008_EML,23,21,0.23,21.00%
/eml/dataset/contact/onlineUrl,2008_EML,62,42,0.62,42.00%
/eml/dataset/contact/organizationName,2008_EML,82,51,0.82,51.00%
/eml/dataset/contact/phone,2008_EML,124,46,1.24,46.00%
/eml/dataset/contact/phone/@phonetype,2008_EML,91,46,0.91,46.00%
/eml/dataset/contact/positionName,2008_EML,128,96,1.28,96.00%
/eml/dataset/contact/userId,2008_EML,4,2,0.04,2.00%
/eml/dataset/contact/userId/@directory,2008_EML,2,2,0.02,2.00%
/eml/dataset/coverage/@scope,2008_EML,29,29,0.29,29.00%
/eml/dataset/coverage/geographicCoverage,2008_EML,141,94,1.41,94.00%
/eml/dataset/coverage/geographicCoverage/@id,2008_EML,10,10,0.10,10.00%
/eml/dataset/coverage/geographicCoverage/@scope,2008_EML,25,25,0.25,25.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates,2008_EML,137,94,1.37,94.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,2008_EML,11,6,0.11,6.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,2008_EML,11,6,0.11,6.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,2008_EML,6,6,0.06,6.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2008_EML,135,94,1.35,94.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2008_EML,132,94,1.32,94.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2008_EML,137,94,1.37,94.00%
/eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2008_EML,132,94,1.32,94.00%
/eml/dataset/coverage/geographicCoverage/geographicDescription,2008_EML,141,94,1.41,94.00%
/eml/dataset/coverage/taxonomicCoverage,2008_EML,8,8,0.08,8.00%
/eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage,2008_EML,4,4,0.04,4.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,2008_EML,8,8,0.08,8.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,2008_EML,9,8,0.09,8.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,2008_EML,8,8,0.08,8.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,2008_EML,9,8,0.09,8.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2008_EML,8,8,0.08,8.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2008_EML,10,8,0.10,8.00%
/eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2008_EML,9,8,0.09,8.00%
