Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BNZ_2018_EML,38.0,38.0,1.0,1.0
Resource Identifier,BNZ_2018_EML,38.0,38.0,1.0,1.0
Resource Title,BNZ_2018_EML,38.0,38.0,1.0,1.0
Author / Originator,BNZ_2018_EML,148.0,38.0,3.89,1.0
Metadata Contact,BNZ_2018_EML,38.0,38.0,1.0,1.0
Contributor Name,BNZ_2018_EML,114.0,29.0,3.0,0.7631578947368421
Publisher,BNZ_2018_EML,38.0,38.0,1.0,1.0
Publication Date,BNZ_2018_EML,38.0,38.0,1.0,1.0
Resource Contact,BNZ_2018_EML,38.0,38.0,1.0,1.0
Abstract,BNZ_2018_EML,38.0,38.0,1.0,1.0
Keyword,BNZ_2018_EML,179.0,38.0,4.71,1.0
Resource Distribution,BNZ_2018_EML,38.0,38.0,1.0,1.0
Spatial Extent,BNZ_2018_EML,38.0,38.0,1.0,1.0
Taxonomic Extent,BNZ_2018_EML,0.0,0.0,0.0,0.0
Temporal Extent,BNZ_2018_EML,38.0,38.0,1.0,1.0
Maintenance,BNZ_2018_EML,38.0,38.0,1.0,1.0
Resource Use Constraints,BNZ_2018_EML,38.0,38.0,1.0,1.0
Process Step,BNZ_2018_EML,38.0,38.0,1.0,1.0
Project Description,BNZ_2018_EML,38.0,38.0,1.0,1.0
Entity Type Definition,BNZ_2018_EML,193.0,38.0,5.08,1.0
Attribute Definition,BNZ_2018_EML,1746.0,38.0,45.95,1.0
Resource Access Constraints,BNZ_2018_EML,38.0,38.0,1.0,1.0
Resource Format,BNZ_2018_EML,193.0,38.0,5.08,1.0
Attribute List,BNZ_2018_EML,193.0,38.0,5.08,1.0
Attribute Constraints,BNZ_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BNZ_2018_EML,0.0,0.0,0.0,0.0
