Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BNZ_2013_EML,86.0,86.0,1.0,1.0
Resource Identifier,BNZ_2013_EML,86.0,86.0,1.0,1.0
Resource Title,BNZ_2013_EML,86.0,86.0,1.0,1.0
Author / Originator,BNZ_2013_EML,133.0,86.0,1.55,1.0
Metadata Contact,BNZ_2013_EML,86.0,86.0,1.0,1.0
Contributor Name,BNZ_2013_EML,76.0,56.0,0.88,0.6511627906976745
Publisher,BNZ_2013_EML,86.0,86.0,1.0,1.0
Publication Date,BNZ_2013_EML,86.0,86.0,1.0,1.0
Resource Contact,BNZ_2013_EML,86.0,86.0,1.0,1.0
Abstract,BNZ_2013_EML,86.0,86.0,1.0,1.0
Keyword,BNZ_2013_EML,533.0,86.0,6.2,1.0
Resource Distribution,BNZ_2013_EML,86.0,86.0,1.0,1.0
Spatial Extent,BNZ_2013_EML,85.0,85.0,0.99,0.9883720930232558
Taxonomic Extent,BNZ_2013_EML,0.0,0.0,0.0,0.0
Temporal Extent,BNZ_2013_EML,86.0,86.0,1.0,1.0
Maintenance,BNZ_2013_EML,86.0,86.0,1.0,1.0
Resource Use Constraints,BNZ_2013_EML,86.0,86.0,1.0,1.0
Process Step,BNZ_2013_EML,85.0,85.0,0.99,0.9883720930232558
Project Description,BNZ_2013_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BNZ_2013_EML,34.0,25.0,0.4,0.2906976744186047
Attribute Definition,BNZ_2013_EML,3193.0,82.0,37.13,0.9534883720930232
Resource Access Constraints,BNZ_2013_EML,86.0,86.0,1.0,1.0
Resource Format,BNZ_2013_EML,113.0,82.0,1.31,0.9534883720930232
Attribute List,BNZ_2013_EML,113.0,82.0,1.31,0.9534883720930232
Attribute Constraints,BNZ_2013_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BNZ_2013_EML,0.0,0.0,0.0,0.0
