Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BNZ_2017_EML,99.0,99.0,1.0,1.0
Resource Identifier,BNZ_2017_EML,99.0,99.0,1.0,1.0
Resource Title,BNZ_2017_EML,99.0,99.0,1.0,1.0
Author / Originator,BNZ_2017_EML,383.0,99.0,3.87,1.0
Metadata Contact,BNZ_2017_EML,99.0,99.0,1.0,1.0
Contributor Name,BNZ_2017_EML,74.0,28.0,0.75,0.2828282828282828
Publisher,BNZ_2017_EML,99.0,99.0,1.0,1.0
Publication Date,BNZ_2017_EML,99.0,99.0,1.0,1.0
Resource Contact,BNZ_2017_EML,99.0,99.0,1.0,1.0
Abstract,BNZ_2017_EML,99.0,99.0,1.0,1.0
Keyword,BNZ_2017_EML,565.0,99.0,5.71,1.0
Resource Distribution,BNZ_2017_EML,99.0,99.0,1.0,1.0
Spatial Extent,BNZ_2017_EML,99.0,99.0,1.0,1.0
Taxonomic Extent,BNZ_2017_EML,0.0,0.0,0.0,0.0
Temporal Extent,BNZ_2017_EML,99.0,99.0,1.0,1.0
Maintenance,BNZ_2017_EML,99.0,99.0,1.0,1.0
Resource Use Constraints,BNZ_2017_EML,99.0,99.0,1.0,1.0
Process Step,BNZ_2017_EML,99.0,99.0,1.0,1.0
Project Description,BNZ_2017_EML,99.0,99.0,1.0,1.0
Entity Type Definition,BNZ_2017_EML,170.0,99.0,1.72,1.0
Attribute Definition,BNZ_2017_EML,2279.0,99.0,23.02,1.0
Resource Access Constraints,BNZ_2017_EML,99.0,99.0,1.0,1.0
Resource Format,BNZ_2017_EML,170.0,99.0,1.72,1.0
Attribute List,BNZ_2017_EML,170.0,99.0,1.72,1.0
Attribute Constraints,BNZ_2017_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BNZ_2017_EML,0.0,0.0,0.0,0.0
