Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2011_EML,99,99,1.00,100.00%
Abstract,2011_EML,95,95,0.96,95.96%
Attribute Definition,2011_EML,386,43,3.90,43.43%
Attribute List,2011_EML,43,43,0.43,43.43%
Author,2011_EML,123,97,1.24,97.98%
Author / Originator,2011_EML,123,97,1.24,97.98%
Author / Originator Email Address,2011_EML,94,75,0.95,75.76%
Author / Originator World Wide Web Address,2011_EML,121,97,1.22,97.98%
Bounding Box,2011_EML,62,62,0.63,62.63%
Contributor Name,2011_EML,90,68,0.91,68.69%
Contributor Role,2011_EML,68,68,0.69,68.69%
Distribution Format,2011_EML,43,43,0.43,43.43%
Easternmost Longitude,2011_EML,62,62,0.63,62.63%
End Time,2011_EML,97,97,0.98,97.98%
Entity Type Definition,2011_EML,7,7,0.07,7.07%
Entity and Attribute Information,2011_EML,7,7,0.07,7.07%
Keyword,2011_EML,288,97,2.91,97.98%
Keyword Vocabulary,2011_EML,97,97,0.98,97.98%
Maintenance,2011_EML,97,97,0.98,97.98%
Metadata Access Constraints,2011_EML,97,97,0.98,97.98%
Metadata Contact,2011_EML,97,97,0.98,97.98%
Metadata Use Constraints,2011_EML,97,97,0.98,97.98%
Northernmost Latitude,2011_EML,62,62,0.63,62.63%
Organization Name,2011_EML,306,97,3.09,97.98%
Originating Organization,2011_EML,15,15,0.15,15.15%
Process Step,2011_EML,95,95,0.96,95.96%
Project Name,2011_EML,121,97,1.22,97.98%
Publication Date,2011_EML,97,97,0.98,97.98%
Publisher,2011_EML,97,97,0.98,97.98%
Resource Access Constraints,2011_EML,97,97,0.98,97.98%
Resource Contact,2011_EML,97,97,0.98,97.98%
Resource Creation/Revision Date,2011_EML,97,97,0.98,97.98%
Resource Distribution,2011_EML,70,70,0.71,70.71%
Resource Format,2011_EML,43,43,0.43,43.43%
Resource Identifier,2011_EML,97,97,0.98,97.98%
Resource Identifier Type,2011_EML,97,97,0.98,97.98%
Resource Lineage,2011_EML,95,95,0.96,95.96%
Resource Long Name,2011_EML,97,97,0.98,97.98%
Resource Status,2011_EML,97,97,0.98,97.98%
Resource Title,2011_EML,97,97,0.98,97.98%
Resource Use Constraints,2011_EML,97,97,0.98,97.98%
Resource on-line Link,2011_EML,70,70,0.71,70.71%
Rights,2011_EML,97,97,0.98,97.98%
Security Constraints,2011_EML,97,97,0.98,97.98%
Southernmost Latitude,2011_EML,62,62,0.63,62.63%
Spatial Extent,2011_EML,62,62,0.63,62.63%
Start Time,2011_EML,97,97,0.98,97.98%
Temporal Extent,2011_EML,97,97,0.98,97.98%
Unknown,2011_EML,11925,99,120.45,100.00%
Vertical Maximum,2011_EML,10,10,0.10,10.10%
Vertical Minimum,2011_EML,10,10,0.10,10.10%
Vertical Resolution,2011_EML,10,10,0.10,10.10%
Westernmost Longitude,2011_EML,62,62,0.63,62.63%
