Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2012_EML,195,195,1.00,100.00%
Abstract,2012_EML,195,195,1.00,100.00%
Attribute Definition,2012_EML,1765,152,9.05,77.95%
Attribute List,2012_EML,151,151,0.77,77.44%
Author,2012_EML,240,195,1.23,100.00%
Author / Originator,2012_EML,240,195,1.23,100.00%
Author / Originator Email Address,2012_EML,119,104,0.61,53.33%
Author / Originator World Wide Web Address,2012_EML,237,195,1.22,100.00%
Bounding Box,2012_EML,195,195,1.00,100.00%
Contributor Name,2012_EML,315,185,1.62,94.87%
Contributor Role,2012_EML,185,185,0.95,94.87%
Distribution Format,2012_EML,152,152,0.78,77.95%
Easternmost Longitude,2012_EML,195,195,1.00,100.00%
End Time,2012_EML,195,195,1.00,100.00%
Entity Type Definition,2012_EML,40,40,0.21,20.51%
Entity and Attribute Information,2012_EML,40,40,0.21,20.51%
Keyword,2012_EML,931,194,4.77,99.49%
Keyword Vocabulary,2012_EML,195,195,1.00,100.00%
Maintenance,2012_EML,194,194,0.99,99.49%
Metadata Access Constraints,2012_EML,195,195,1.00,100.00%
Metadata Contact,2012_EML,195,195,1.00,100.00%
Metadata Use Constraints,2012_EML,195,195,1.00,100.00%
Northernmost Latitude,2012_EML,195,195,1.00,100.00%
Organization Name,2012_EML,616,195,3.16,100.00%
Originating Organization,2012_EML,31,31,0.16,15.90%
Process Step,2012_EML,195,195,1.00,100.00%
Project Name,2012_EML,237,195,1.22,100.00%
Publication Date,2012_EML,163,163,0.84,83.59%
Publisher,2012_EML,195,195,1.00,100.00%
Resource Access Constraints,2012_EML,195,195,1.00,100.00%
Resource Contact,2012_EML,195,195,1.00,100.00%
Resource Creation/Revision Date,2012_EML,163,163,0.84,83.59%
Resource Distribution,2012_EML,152,152,0.78,77.95%
Resource Format,2012_EML,152,152,0.78,77.95%
Resource Identifier,2012_EML,195,195,1.00,100.00%
Resource Identifier Type,2012_EML,195,195,1.00,100.00%
Resource Lineage,2012_EML,195,195,1.00,100.00%
Resource Long Name,2012_EML,195,195,1.00,100.00%
Resource Status,2012_EML,195,195,1.00,100.00%
Resource Title,2012_EML,195,195,1.00,100.00%
Resource Use Constraints,2012_EML,195,195,1.00,100.00%
Resource on-line Link,2012_EML,153,153,0.78,78.46%
Rights,2012_EML,195,195,1.00,100.00%
Security Constraints,2012_EML,195,195,1.00,100.00%
Southernmost Latitude,2012_EML,195,195,1.00,100.00%
Spatial Extent,2012_EML,195,195,1.00,100.00%
Start Time,2012_EML,195,195,1.00,100.00%
Temporal Extent,2012_EML,195,195,1.00,100.00%
Unknown,2012_EML,27406,195,140.54,100.00%
Vertical Maximum,2012_EML,26,26,0.13,13.33%
Vertical Minimum,2012_EML,26,26,0.13,13.33%
Vertical Resolution,2012_EML,26,26,0.13,13.33%
Westernmost Longitude,2012_EML,195,195,1.00,100.00%
