Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BNZ_2016_EML,479.0,479.0,1.0,1.0
Resource Identifier,BNZ_2016_EML,479.0,479.0,1.0,1.0
Resource Title,BNZ_2016_EML,479.0,479.0,1.0,1.0
Author / Originator,BNZ_2016_EML,1362.0,479.0,2.84,1.0
Metadata Contact,BNZ_2016_EML,479.0,479.0,1.0,1.0
Contributor Name,BNZ_2016_EML,544.0,281.0,1.14,0.5866388308977035
Publisher,BNZ_2016_EML,479.0,479.0,1.0,1.0
Publication Date,BNZ_2016_EML,479.0,479.0,1.0,1.0
Resource Contact,BNZ_2016_EML,564.0,479.0,1.18,1.0
Abstract,BNZ_2016_EML,478.0,478.0,1.0,0.9979123173277662
Keyword,BNZ_2016_EML,2474.0,479.0,5.16,1.0
Resource Distribution,BNZ_2016_EML,477.0,477.0,1.0,0.9958246346555324
Spatial Extent,BNZ_2016_EML,462.0,462.0,0.96,0.9645093945720251
Taxonomic Extent,BNZ_2016_EML,0.0,0.0,0.0,0.0
Temporal Extent,BNZ_2016_EML,462.0,462.0,0.96,0.9645093945720251
Maintenance,BNZ_2016_EML,479.0,479.0,1.0,1.0
Resource Use Constraints,BNZ_2016_EML,479.0,479.0,1.0,1.0
Process Step,BNZ_2016_EML,428.0,428.0,0.89,0.8935281837160751
Project Description,BNZ_2016_EML,393.0,393.0,0.82,0.8204592901878914
Entity Type Definition,BNZ_2016_EML,742.0,477.0,1.55,0.9958246346555324
Attribute Definition,BNZ_2016_EML,9745.0,477.0,20.34,0.9958246346555324
Resource Access Constraints,BNZ_2016_EML,479.0,479.0,1.0,1.0
Resource Format,BNZ_2016_EML,742.0,477.0,1.55,0.9958246346555324
Attribute List,BNZ_2016_EML,742.0,477.0,1.55,0.9958246346555324
Attribute Constraints,BNZ_2016_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BNZ_2016_EML,0.0,0.0,0.0,0.0
