Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2014_EML,75,75,1.00,100.00%
Abstract,2014_EML,75,75,1.00,100.00%
Attribute Definition,2014_EML,602,51,8.03,68.00%
Attribute List,2014_EML,51,51,0.68,68.00%
Author,2014_EML,193,75,2.57,100.00%
Author / Originator,2014_EML,193,75,2.57,100.00%
Author / Originator Email Address,2014_EML,147,75,1.96,100.00%
Author / Originator World Wide Web Address,2014_EML,193,75,2.57,100.00%
Bounding Box,2014_EML,66,66,0.88,88.00%
Contributor Name,2014_EML,15,14,0.20,18.67%
Contributor Role,2014_EML,14,14,0.19,18.67%
Distribution Format,2014_EML,51,51,0.68,68.00%
Easternmost Longitude,2014_EML,66,66,0.88,88.00%
End Time,2014_EML,75,75,1.00,100.00%
Entity Type Definition,2014_EML,51,51,0.68,68.00%
Entity and Attribute Information,2014_EML,51,51,0.68,68.00%
Keyword,2014_EML,320,75,4.27,100.00%
Keyword Vocabulary,2014_EML,75,75,1.00,100.00%
Maintenance,2014_EML,75,75,1.00,100.00%
Metadata Access Constraints,2014_EML,75,75,1.00,100.00%
Metadata Contact,2014_EML,75,75,1.00,100.00%
Metadata Use Constraints,2014_EML,75,75,1.00,100.00%
Northernmost Latitude,2014_EML,66,66,0.88,88.00%
Organization Name,2014_EML,300,75,4.00,100.00%
Originating Organization,2014_EML,75,75,1.00,100.00%
Process Step,2014_EML,73,73,0.97,97.33%
Project Name,2014_EML,193,75,2.57,100.00%
Publication Date,2014_EML,75,75,1.00,100.00%
Publisher,2014_EML,75,75,1.00,100.00%
Resource Access Constraints,2014_EML,75,75,1.00,100.00%
Resource Contact,2014_EML,75,75,1.00,100.00%
Resource Creation/Revision Date,2014_EML,75,75,1.00,100.00%
Resource Distribution,2014_EML,57,57,0.76,76.00%
Resource Format,2014_EML,51,51,0.68,68.00%
Resource Identifier,2014_EML,75,75,1.00,100.00%
Resource Identifier Type,2014_EML,75,75,1.00,100.00%
Resource Lineage,2014_EML,73,73,0.97,97.33%
Resource Long Name,2014_EML,75,75,1.00,100.00%
Resource Status,2014_EML,75,75,1.00,100.00%
Resource Title,2014_EML,75,75,1.00,100.00%
Resource Use Constraints,2014_EML,75,75,1.00,100.00%
Resource on-line Link,2014_EML,57,57,0.76,76.00%
Rights,2014_EML,75,75,1.00,100.00%
Security Constraints,2014_EML,75,75,1.00,100.00%
Southernmost Latitude,2014_EML,66,66,0.88,88.00%
Spatial Extent,2014_EML,66,66,0.88,88.00%
Start Time,2014_EML,75,75,1.00,100.00%
Temporal Extent,2014_EML,75,75,1.00,100.00%
Unknown,2014_EML,10081,75,134.41,100.00%
Vertical Maximum,2014_EML,1,1,0.01,1.33%
Vertical Minimum,2014_EML,1,1,0.01,1.33%
Vertical Resolution,2014_EML,1,1,0.01,1.33%
Westernmost Longitude,2014_EML,66,66,0.88,88.00%
