Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BNZ_2008_EML,301.0,301.0,1.0,1.0
Resource Identifier,BNZ_2008_EML,301.0,301.0,1.0,1.0
Resource Title,BNZ_2008_EML,301.0,301.0,1.0,1.0
Author / Originator,BNZ_2008_EML,382.0,301.0,1.27,1.0
Metadata Contact,BNZ_2008_EML,301.0,301.0,1.0,1.0
Contributor Name,BNZ_2008_EML,710.0,239.0,2.36,0.7940199335548173
Publisher,BNZ_2008_EML,301.0,301.0,1.0,1.0
Publication Date,BNZ_2008_EML,301.0,301.0,1.0,1.0
Resource Contact,BNZ_2008_EML,301.0,301.0,1.0,1.0
Abstract,BNZ_2008_EML,290.0,290.0,0.96,0.9634551495016612
Keyword,BNZ_2008_EML,1484.0,301.0,4.93,1.0
Resource Distribution,BNZ_2008_EML,301.0,301.0,1.0,1.0
Spatial Extent,BNZ_2008_EML,279.0,279.0,0.93,0.9269102990033222
Taxonomic Extent,BNZ_2008_EML,0.0,0.0,0.0,0.0
Temporal Extent,BNZ_2008_EML,301.0,301.0,1.0,1.0
Maintenance,BNZ_2008_EML,301.0,301.0,1.0,1.0
Resource Use Constraints,BNZ_2008_EML,301.0,301.0,1.0,1.0
Process Step,BNZ_2008_EML,188.0,188.0,0.62,0.6245847176079734
Project Description,BNZ_2008_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BNZ_2008_EML,156.0,85.0,0.52,0.2823920265780731
Attribute Definition,BNZ_2008_EML,7484.0,267.0,24.86,0.8870431893687708
Resource Access Constraints,BNZ_2008_EML,230.0,230.0,0.76,0.7641196013289037
Resource Format,BNZ_2008_EML,472.0,267.0,1.57,0.8870431893687708
Attribute List,BNZ_2008_EML,472.0,267.0,1.57,0.8870431893687708
Attribute Constraints,BNZ_2008_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BNZ_2008_EML,0.0,0.0,0.0,0.0
