Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BNZ_2009_EML,482.0,482.0,1.0,1.0
Resource Identifier,BNZ_2009_EML,482.0,482.0,1.0,1.0
Resource Title,BNZ_2009_EML,482.0,482.0,1.0,1.0
Author / Originator,BNZ_2009_EML,554.0,482.0,1.15,1.0
Metadata Contact,BNZ_2009_EML,482.0,482.0,1.0,1.0
Contributor Name,BNZ_2009_EML,363.0,241.0,0.75,0.5
Publisher,BNZ_2009_EML,482.0,482.0,1.0,1.0
Publication Date,BNZ_2009_EML,455.0,455.0,0.94,0.9439834024896264
Resource Contact,BNZ_2009_EML,482.0,482.0,1.0,1.0
Abstract,BNZ_2009_EML,462.0,462.0,0.96,0.95850622406639
Keyword,BNZ_2009_EML,1816.0,397.0,3.77,0.8236514522821576
Resource Distribution,BNZ_2009_EML,439.0,439.0,0.91,0.9107883817427386
Spatial Extent,BNZ_2009_EML,410.0,410.0,0.85,0.8506224066390041
Taxonomic Extent,BNZ_2009_EML,0.0,0.0,0.0,0.0
Temporal Extent,BNZ_2009_EML,439.0,439.0,0.91,0.9107883817427386
Maintenance,BNZ_2009_EML,482.0,482.0,1.0,1.0
Resource Use Constraints,BNZ_2009_EML,482.0,482.0,1.0,1.0
Process Step,BNZ_2009_EML,417.0,417.0,0.87,0.8651452282157677
Project Description,BNZ_2009_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BNZ_2009_EML,102.0,93.0,0.21,0.19294605809128632
Attribute Definition,BNZ_2009_EML,5383.0,342.0,11.17,0.7095435684647303
Resource Access Constraints,BNZ_2009_EML,382.0,382.0,0.79,0.7925311203319502
Resource Format,BNZ_2009_EML,359.0,342.0,0.74,0.7095435684647303
Attribute List,BNZ_2009_EML,359.0,342.0,0.74,0.7095435684647303
Attribute Constraints,BNZ_2009_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BNZ_2009_EML,0.0,0.0,0.0,0.0
