Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2018_EML,38,38,1.00,100.00%
Abstract,2018_EML,38,38,1.00,100.00%
Attribute Definition,2018_EML,334,38,8.79,100.00%
Attribute List,2018_EML,38,38,1.00,100.00%
Author,2018_EML,148,38,3.89,100.00%
Author / Originator,2018_EML,148,38,3.89,100.00%
Author / Originator Email Address,2018_EML,114,38,3.00,100.00%
Author / Originator World Wide Web Address,2018_EML,148,38,3.89,100.00%
Bounding Box,2018_EML,38,38,1.00,100.00%
Contributor Name,2018_EML,114,29,3.00,76.32%
Contributor Role,2018_EML,29,29,0.76,76.32%
Distribution Format,2018_EML,46,38,1.21,100.00%
Easternmost Longitude,2018_EML,38,38,1.00,100.00%
End Time,2018_EML,38,38,1.00,100.00%
Entity Type Definition,2018_EML,43,38,1.13,100.00%
Entity and Attribute Information,2018_EML,43,38,1.13,100.00%
Keyword,2018_EML,170,38,4.47,100.00%
Keyword Vocabulary,2018_EML,38,38,1.00,100.00%
Maintenance,2018_EML,38,38,1.00,100.00%
Metadata Access Constraints,2018_EML,38,38,1.00,100.00%
Metadata Contact,2018_EML,38,38,1.00,100.00%
Metadata Use Constraints,2018_EML,38,38,1.00,100.00%
Northernmost Latitude,2018_EML,38,38,1.00,100.00%
Organization Name,2018_EML,152,38,4.00,100.00%
Originating Organization,2018_EML,38,38,1.00,100.00%
Process Step,2018_EML,38,38,1.00,100.00%
Project Description,2018_EML,38,38,1.00,100.00%
Project Name,2018_EML,148,38,3.89,100.00%
Publication Date,2018_EML,38,38,1.00,100.00%
Publisher,2018_EML,38,38,1.00,100.00%
Related Resource Citation,2018_EML,38,38,1.00,100.00%
Resource Access Constraints,2018_EML,38,38,1.00,100.00%
Resource Contact,2018_EML,38,38,1.00,100.00%
Resource Creation/Revision Date,2018_EML,38,38,1.00,100.00%
Resource Distribution,2018_EML,38,38,1.00,100.00%
Resource Format,2018_EML,46,38,1.21,100.00%
Resource Identifier,2018_EML,38,38,1.00,100.00%
Resource Identifier Type,2018_EML,38,38,1.00,100.00%
Resource Lineage,2018_EML,38,38,1.00,100.00%
Resource Long Name,2018_EML,38,38,1.00,100.00%
Resource Status,2018_EML,38,38,1.00,100.00%
Resource Title,2018_EML,38,38,1.00,100.00%
Resource Use Constraints,2018_EML,38,38,1.00,100.00%
Resource on-line Link,2018_EML,38,38,1.00,100.00%
Rights,2018_EML,38,38,1.00,100.00%
Security Constraints,2018_EML,38,38,1.00,100.00%
Southernmost Latitude,2018_EML,38,38,1.00,100.00%
Spatial Extent,2018_EML,38,38,1.00,100.00%
Start Time,2018_EML,38,38,1.00,100.00%
Temporal Extent,2018_EML,38,38,1.00,100.00%
Unknown,2018_EML,9268,38,243.89,100.00%
Westernmost Longitude,2018_EML,38,38,1.00,100.00%
