Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,VCR_2011_EML,12.0,12.0,1.0,1.0
Resource Identifier,VCR_2011_EML,12.0,12.0,1.0,1.0
Resource Title,VCR_2011_EML,12.0,12.0,1.0,1.0
Author / Originator,VCR_2011_EML,14.0,12.0,1.17,1.0
Metadata Contact,VCR_2011_EML,12.0,12.0,1.0,1.0
Contributor Name,VCR_2011_EML,0.0,0.0,0.0,0.0
Publisher,VCR_2011_EML,12.0,12.0,1.0,1.0
Publication Date,VCR_2011_EML,12.0,12.0,1.0,1.0
Resource Contact,VCR_2011_EML,19.0,12.0,1.58,1.0
Abstract,VCR_2011_EML,12.0,12.0,1.0,1.0
Keyword,VCR_2011_EML,42.0,12.0,3.5,1.0
Resource Distribution,VCR_2011_EML,0.0,0.0,0.0,0.0
Spatial Extent,VCR_2011_EML,12.0,12.0,1.0,1.0
Taxonomic Extent,VCR_2011_EML,0.0,0.0,0.0,0.0
Temporal Extent,VCR_2011_EML,12.0,12.0,1.0,1.0
Maintenance,VCR_2011_EML,12.0,12.0,1.0,1.0
Resource Use Constraints,VCR_2011_EML,12.0,12.0,1.0,1.0
Process Step,VCR_2011_EML,0.0,0.0,0.0,0.0
Project Description,VCR_2011_EML,6.0,6.0,0.5,0.5
Entity Type Definition,VCR_2011_EML,6.0,6.0,0.5,0.5
Attribute Definition,VCR_2011_EML,96.0,6.0,8.0,0.5
Resource Access Constraints,VCR_2011_EML,12.0,12.0,1.0,1.0
Resource Format,VCR_2011_EML,6.0,6.0,0.5,0.5
Attribute List,VCR_2011_EML,6.0,6.0,0.5,0.5
Attribute Constraints,VCR_2011_EML,0.0,0.0,0.0,0.0
Resource Quality Description,VCR_2011_EML,0.0,0.0,0.0,0.0
