Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,VCR_2012_EML,104.0,104.0,1.0,1.0
Resource Identifier,VCR_2012_EML,104.0,104.0,1.0,1.0
Resource Title,VCR_2012_EML,104.0,104.0,1.0,1.0
Author / Originator,VCR_2012_EML,185.0,104.0,1.78,1.0
Metadata Contact,VCR_2012_EML,104.0,104.0,1.0,1.0
Contributor Name,VCR_2012_EML,0.0,0.0,0.0,0.0
Publisher,VCR_2012_EML,104.0,104.0,1.0,1.0
Publication Date,VCR_2012_EML,95.0,95.0,0.91,0.9134615384615384
Resource Contact,VCR_2012_EML,221.0,104.0,2.12,1.0
Abstract,VCR_2012_EML,76.0,76.0,0.73,0.7307692307692307
Keyword,VCR_2012_EML,542.0,104.0,5.21,1.0
Resource Distribution,VCR_2012_EML,0.0,0.0,0.0,0.0
Spatial Extent,VCR_2012_EML,255.0,104.0,2.45,1.0
Taxonomic Extent,VCR_2012_EML,0.0,0.0,0.0,0.0
Temporal Extent,VCR_2012_EML,104.0,104.0,1.0,1.0
Maintenance,VCR_2012_EML,104.0,104.0,1.0,1.0
Resource Use Constraints,VCR_2012_EML,104.0,104.0,1.0,1.0
Process Step,VCR_2012_EML,68.0,68.0,0.65,0.6538461538461539
Project Description,VCR_2012_EML,59.0,59.0,0.57,0.5673076923076923
Entity Type Definition,VCR_2012_EML,86.0,86.0,0.83,0.8269230769230769
Attribute Definition,VCR_2012_EML,939.0,86.0,9.03,0.8269230769230769
Resource Access Constraints,VCR_2012_EML,104.0,104.0,1.0,1.0
Resource Format,VCR_2012_EML,86.0,86.0,0.83,0.8269230769230769
Attribute List,VCR_2012_EML,86.0,86.0,0.83,0.8269230769230769
Attribute Constraints,VCR_2012_EML,0.0,0.0,0.0,0.0
Resource Quality Description,VCR_2012_EML,0.0,0.0,0.0,0.0
