Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,VCR_2015_EML,203.0,203.0,1.0,1.0
Resource Identifier,VCR_2015_EML,203.0,203.0,1.0,1.0
Resource Title,VCR_2015_EML,203.0,203.0,1.0,1.0
Author / Originator,VCR_2015_EML,398.0,203.0,1.96,1.0
Metadata Contact,VCR_2015_EML,203.0,203.0,1.0,1.0
Contributor Name,VCR_2015_EML,0.0,0.0,0.0,0.0
Publisher,VCR_2015_EML,203.0,203.0,1.0,1.0
Publication Date,VCR_2015_EML,203.0,203.0,1.0,1.0
Resource Contact,VCR_2015_EML,680.0,203.0,3.35,1.0
Abstract,VCR_2015_EML,145.0,145.0,0.71,0.7142857142857143
Keyword,VCR_2015_EML,1048.0,203.0,5.16,1.0
Resource Distribution,VCR_2015_EML,0.0,0.0,0.0,0.0
Spatial Extent,VCR_2015_EML,563.0,203.0,2.77,1.0
Taxonomic Extent,VCR_2015_EML,0.0,0.0,0.0,0.0
Temporal Extent,VCR_2015_EML,200.0,200.0,0.99,0.9852216748768472
Maintenance,VCR_2015_EML,203.0,203.0,1.0,1.0
Resource Use Constraints,VCR_2015_EML,203.0,203.0,1.0,1.0
Process Step,VCR_2015_EML,113.0,113.0,0.56,0.5566502463054187
Project Description,VCR_2015_EML,101.0,101.0,0.5,0.4975369458128079
Entity Type Definition,VCR_2015_EML,162.0,162.0,0.8,0.7980295566502463
Attribute Definition,VCR_2015_EML,2173.0,162.0,10.7,0.7980295566502463
Resource Access Constraints,VCR_2015_EML,203.0,203.0,1.0,1.0
Resource Format,VCR_2015_EML,162.0,162.0,0.8,0.7980295566502463
Attribute List,VCR_2015_EML,162.0,162.0,0.8,0.7980295566502463
Attribute Constraints,VCR_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,VCR_2015_EML,0.0,0.0,0.0,0.0
