Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,VCR_2018_EML,194.0,194.0,1.0,1.0
Resource Identifier,VCR_2018_EML,194.0,194.0,1.0,1.0
Resource Title,VCR_2018_EML,194.0,194.0,1.0,1.0
Author / Originator,VCR_2018_EML,376.0,194.0,1.94,1.0
Metadata Contact,VCR_2018_EML,194.0,194.0,1.0,1.0
Contributor Name,VCR_2018_EML,0.0,0.0,0.0,0.0
Publisher,VCR_2018_EML,194.0,194.0,1.0,1.0
Publication Date,VCR_2018_EML,194.0,194.0,1.0,1.0
Resource Contact,VCR_2018_EML,463.0,194.0,2.39,1.0
Abstract,VCR_2018_EML,154.0,154.0,0.79,0.7938144329896907
Keyword,VCR_2018_EML,1063.0,194.0,5.48,1.0
Resource Distribution,VCR_2018_EML,0.0,0.0,0.0,0.0
Spatial Extent,VCR_2018_EML,487.0,194.0,2.51,1.0
Taxonomic Extent,VCR_2018_EML,14.0,14.0,0.07,0.07216494845360824
Temporal Extent,VCR_2018_EML,192.0,192.0,0.99,0.9896907216494846
Maintenance,VCR_2018_EML,194.0,194.0,1.0,1.0
Resource Use Constraints,VCR_2018_EML,194.0,194.0,1.0,1.0
Process Step,VCR_2018_EML,147.0,147.0,0.76,0.7577319587628866
Project Description,VCR_2018_EML,89.0,89.0,0.46,0.4587628865979381
Entity Type Definition,VCR_2018_EML,169.0,159.0,0.87,0.8195876288659794
Attribute Definition,VCR_2018_EML,2479.0,159.0,12.78,0.8195876288659794
Resource Access Constraints,VCR_2018_EML,194.0,194.0,1.0,1.0
Resource Format,VCR_2018_EML,169.0,159.0,0.87,0.8195876288659794
Attribute List,VCR_2018_EML,169.0,159.0,0.87,0.8195876288659794
Attribute Constraints,VCR_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,VCR_2018_EML,0.0,0.0,0.0,0.0
