Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2007_EML,25,25,1.00,100.00%
Abstract,2007_EML,18,18,0.72,72.00%
Attribute Definition,2007_EML,2055,18,82.20,72.00%
Attribute List,2007_EML,18,18,0.72,72.00%
Author,2007_EML,66,23,2.64,92.00%
Author / Originator,2007_EML,66,23,2.64,92.00%
Author / Originator World Wide Web Address,2007_EML,56,23,2.24,92.00%
Bounding Box,2007_EML,38,23,1.52,92.00%
Distribution Format,2007_EML,18,18,0.72,72.00%
Easternmost Longitude,2007_EML,38,23,1.52,92.00%
End Time,2007_EML,16,16,0.64,64.00%
Entity Type Definition,2007_EML,18,18,0.72,72.00%
Entity and Attribute Information,2007_EML,18,18,0.72,72.00%
Keyword,2007_EML,105,23,4.20,92.00%
Keyword Type,2007_EML,23,23,0.92,92.00%
Keyword Vocabulary,2007_EML,38,23,1.52,92.00%
Maintenance,2007_EML,23,23,0.92,92.00%
Metadata Access Constraints,2007_EML,23,23,0.92,92.00%
Metadata Contact,2007_EML,23,23,0.92,92.00%
Metadata Use Constraints,2007_EML,23,23,0.92,92.00%
Northernmost Latitude,2007_EML,38,23,1.52,92.00%
Organization Name,2007_EML,46,23,1.84,92.00%
Parent Identifier,2007_EML,4,4,0.16,16.00%
Process Step,2007_EML,23,23,0.92,92.00%
Project Description,2007_EML,5,5,0.20,20.00%
Project Name,2007_EML,56,23,2.24,92.00%
Publication Date,2007_EML,18,18,0.72,72.00%
Publisher,2007_EML,23,23,0.92,92.00%
Related Resource Citation,2007_EML,5,5,0.20,20.00%
Related Resource Identifier,2007_EML,4,4,0.16,16.00%
Resource Access Constraints,2007_EML,23,23,0.92,92.00%
Resource Contact,2007_EML,46,23,1.84,92.00%
Resource Creation/Revision Date,2007_EML,18,18,0.72,72.00%
Resource Format,2007_EML,18,18,0.72,72.00%
Resource Identifier,2007_EML,23,23,0.92,92.00%
Resource Identifier Type,2007_EML,23,23,0.92,92.00%
Resource Lineage,2007_EML,23,23,0.92,92.00%
Resource Long Name,2007_EML,23,23,0.92,92.00%
Resource Status,2007_EML,23,23,0.92,92.00%
Resource Title,2007_EML,23,23,0.92,92.00%
Resource Update Frequency,2007_EML,23,23,0.92,92.00%
Resource Use Constraints,2007_EML,23,23,0.92,92.00%
Rights,2007_EML,23,23,0.92,92.00%
Security Constraints,2007_EML,23,23,0.92,92.00%
Southernmost Latitude,2007_EML,38,23,1.52,92.00%
Spatial Extent,2007_EML,38,23,1.52,92.00%
Start Time,2007_EML,16,16,0.64,64.00%
Supplemental Information,2007_EML,15,15,0.60,60.00%
Temporal Extent,2007_EML,21,21,0.84,84.00%
Unknown,2007_EML,9708,25,388.32,100.00%
Westernmost Longitude,2007_EML,38,23,1.52,92.00%
