Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2009_EML,132,132,1.00,100.00%
Abstract,2009_EML,108,108,0.82,81.82%
Attribute Definition,2009_EML,1608,101,12.18,76.52%
Attribute List,2009_EML,101,101,0.77,76.52%
Author,2009_EML,243,127,1.84,96.21%
Author / Originator,2009_EML,243,127,1.84,96.21%
Author / Originator Email Address,2009_EML,6,6,0.05,4.55%
Author / Originator World Wide Web Address,2009_EML,231,121,1.75,91.67%
Bounding Box,2009_EML,599,127,4.54,96.21%
Distribution Format,2009_EML,101,101,0.77,76.52%
Easternmost Longitude,2009_EML,599,127,4.54,96.21%
End Time,2009_EML,121,121,0.92,91.67%
Entity Type Definition,2009_EML,101,101,0.77,76.52%
Entity and Attribute Information,2009_EML,101,101,0.77,76.52%
Keyword,2009_EML,571,127,4.33,96.21%
Keyword Type,2009_EML,127,127,0.96,96.21%
Keyword Vocabulary,2009_EML,179,108,1.36,81.82%
Maintenance,2009_EML,127,127,0.96,96.21%
Metadata Access Constraints,2009_EML,127,127,0.96,96.21%
Metadata Contact,2009_EML,127,127,0.96,96.21%
Metadata Use Constraints,2009_EML,127,127,0.96,96.21%
Northernmost Latitude,2009_EML,586,127,4.44,96.21%
Organization Name,2009_EML,260,127,1.97,96.21%
Originating Organization,2009_EML,6,6,0.05,4.55%
Parent Identifier,2009_EML,40,40,0.30,30.30%
Process Step,2009_EML,72,72,0.55,54.55%
Project Description,2009_EML,58,58,0.44,43.94%
Project Name,2009_EML,231,121,1.75,91.67%
Publication Date,2009_EML,82,82,0.62,62.12%
Publisher,2009_EML,127,127,0.96,96.21%
Related Resource Citation,2009_EML,58,58,0.44,43.94%
Related Resource Identifier,2009_EML,40,40,0.30,30.30%
Resource Access Constraints,2009_EML,127,127,0.96,96.21%
Resource Contact,2009_EML,280,127,2.12,96.21%
Resource Creation/Revision Date,2009_EML,82,82,0.62,62.12%
Resource Format,2009_EML,101,101,0.77,76.52%
Resource Identifier,2009_EML,127,127,0.96,96.21%
Resource Identifier Type,2009_EML,127,127,0.96,96.21%
Resource Lineage,2009_EML,72,72,0.55,54.55%
Resource Long Name,2009_EML,127,127,0.96,96.21%
Resource Status,2009_EML,127,127,0.96,96.21%
Resource Title,2009_EML,127,127,0.96,96.21%
Resource Update Frequency,2009_EML,127,127,0.96,96.21%
Resource Use Constraints,2009_EML,127,127,0.96,96.21%
Rights,2009_EML,127,127,0.96,96.21%
Security Constraints,2009_EML,127,127,0.96,96.21%
Southernmost Latitude,2009_EML,599,127,4.54,96.21%
Spatial Extent,2009_EML,643,127,4.87,96.21%
Start Time,2009_EML,121,121,0.92,91.67%
Supplemental Information,2009_EML,81,81,0.61,61.36%
Temporal Extent,2009_EML,123,123,0.93,93.18%
Unknown,2009_EML,30049,132,227.64,100.00%
Vertical Maximum,2009_EML,34,34,0.26,25.76%
Vertical Minimum,2009_EML,34,34,0.26,25.76%
Vertical Resolution,2009_EML,34,34,0.26,25.76%
Westernmost Longitude,2009_EML,573,127,4.34,96.21%
