Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2013_EML,7,7,1.00,100.00%
Abstract,2013_EML,7,7,1.00,100.00%
Attribute Definition,2013_EML,7,1,1.00,14.29%
Attribute List,2013_EML,1,1,0.14,14.29%
Author,2013_EML,18,7,2.57,100.00%
Author / Originator,2013_EML,18,7,2.57,100.00%
Author / Originator World Wide Web Address,2013_EML,16,7,2.29,100.00%
Bounding Box,2013_EML,27,7,3.86,100.00%
Distribution Format,2013_EML,1,1,0.14,14.29%
Easternmost Longitude,2013_EML,27,7,3.86,100.00%
End Time,2013_EML,7,7,1.00,100.00%
Entity Type Definition,2013_EML,1,1,0.14,14.29%
Entity and Attribute Information,2013_EML,1,1,0.14,14.29%
Keyword,2013_EML,41,7,5.86,100.00%
Keyword Type,2013_EML,7,7,1.00,100.00%
Keyword Vocabulary,2013_EML,13,7,1.86,100.00%
Maintenance,2013_EML,7,7,1.00,100.00%
Metadata Access Constraints,2013_EML,7,7,1.00,100.00%
Metadata Contact,2013_EML,7,7,1.00,100.00%
Metadata Use Constraints,2013_EML,7,7,1.00,100.00%
Northernmost Latitude,2013_EML,27,7,3.86,100.00%
Organization Name,2013_EML,14,7,2.00,100.00%
Parent Identifier,2013_EML,1,1,0.14,14.29%
Process Step,2013_EML,3,3,0.43,42.86%
Project Description,2013_EML,1,1,0.14,14.29%
Project Name,2013_EML,16,7,2.29,100.00%
Publication Date,2013_EML,6,6,0.86,85.71%
Publisher,2013_EML,7,7,1.00,100.00%
Related Resource Citation,2013_EML,1,1,0.14,14.29%
Related Resource Identifier,2013_EML,1,1,0.14,14.29%
Resource Access Constraints,2013_EML,7,7,1.00,100.00%
Resource Contact,2013_EML,15,7,2.14,100.00%
Resource Creation/Revision Date,2013_EML,6,6,0.86,85.71%
Resource Format,2013_EML,1,1,0.14,14.29%
Resource Identifier,2013_EML,7,7,1.00,100.00%
Resource Identifier Type,2013_EML,7,7,1.00,100.00%
Resource Lineage,2013_EML,3,3,0.43,42.86%
Resource Long Name,2013_EML,7,7,1.00,100.00%
Resource Status,2013_EML,7,7,1.00,100.00%
Resource Title,2013_EML,7,7,1.00,100.00%
Resource Update Frequency,2013_EML,7,7,1.00,100.00%
Resource Use Constraints,2013_EML,7,7,1.00,100.00%
Rights,2013_EML,7,7,1.00,100.00%
Security Constraints,2013_EML,7,7,1.00,100.00%
Southernmost Latitude,2013_EML,27,7,3.86,100.00%
Spatial Extent,2013_EML,28,7,4.00,100.00%
Start Time,2013_EML,7,7,1.00,100.00%
Temporal Extent,2013_EML,7,7,1.00,100.00%
Unknown,2013_EML,1065,7,152.14,100.00%
Vertical Maximum,2013_EML,2,2,0.29,28.57%
Vertical Minimum,2013_EML,2,2,0.29,28.57%
Vertical Resolution,2013_EML,2,2,0.29,28.57%
Westernmost Longitude,2013_EML,27,7,3.86,100.00%
