Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,VCR_2016_EML,107.0,107.0,1.0,1.0
Resource Identifier,VCR_2016_EML,107.0,107.0,1.0,1.0
Resource Title,VCR_2016_EML,107.0,107.0,1.0,1.0
Author / Originator,VCR_2016_EML,244.0,107.0,2.28,1.0
Metadata Contact,VCR_2016_EML,107.0,107.0,1.0,1.0
Contributor Name,VCR_2016_EML,0.0,0.0,0.0,0.0
Publisher,VCR_2016_EML,107.0,107.0,1.0,1.0
Publication Date,VCR_2016_EML,107.0,107.0,1.0,1.0
Resource Contact,VCR_2016_EML,370.0,107.0,3.46,1.0
Abstract,VCR_2016_EML,85.0,85.0,0.79,0.794392523364486
Keyword,VCR_2016_EML,526.0,107.0,4.92,1.0
Resource Distribution,VCR_2016_EML,0.0,0.0,0.0,0.0
Spatial Extent,VCR_2016_EML,407.0,107.0,3.8,1.0
Taxonomic Extent,VCR_2016_EML,0.0,0.0,0.0,0.0
Temporal Extent,VCR_2016_EML,105.0,105.0,0.98,0.9813084112149532
Maintenance,VCR_2016_EML,107.0,107.0,1.0,1.0
Resource Use Constraints,VCR_2016_EML,107.0,107.0,1.0,1.0
Process Step,VCR_2016_EML,61.0,61.0,0.57,0.5700934579439252
Project Description,VCR_2016_EML,49.0,49.0,0.46,0.4579439252336449
Entity Type Definition,VCR_2016_EML,87.0,87.0,0.81,0.8130841121495327
Attribute Definition,VCR_2016_EML,1422.0,87.0,13.29,0.8130841121495327
Resource Access Constraints,VCR_2016_EML,107.0,107.0,1.0,1.0
Resource Format,VCR_2016_EML,87.0,87.0,0.81,0.8130841121495327
Attribute List,VCR_2016_EML,87.0,87.0,0.81,0.8130841121495327
Attribute Constraints,VCR_2016_EML,0.0,0.0,0.0,0.0
Resource Quality Description,VCR_2016_EML,0.0,0.0,0.0,0.0
