Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,VCR_2008_EML,20.0,20.0,1.0,1.0
Resource Identifier,VCR_2008_EML,20.0,20.0,1.0,1.0
Resource Title,VCR_2008_EML,20.0,20.0,1.0,1.0
Author / Originator,VCR_2008_EML,45.0,20.0,2.25,1.0
Metadata Contact,VCR_2008_EML,20.0,20.0,1.0,1.0
Contributor Name,VCR_2008_EML,0.0,0.0,0.0,0.0
Publisher,VCR_2008_EML,20.0,20.0,1.0,1.0
Publication Date,VCR_2008_EML,19.0,19.0,0.95,0.95
Resource Contact,VCR_2008_EML,66.0,20.0,3.3,1.0
Abstract,VCR_2008_EML,17.0,17.0,0.85,0.85
Keyword,VCR_2008_EML,128.0,20.0,6.4,1.0
Resource Distribution,VCR_2008_EML,3.0,3.0,0.15,0.15
Spatial Extent,VCR_2008_EML,193.0,20.0,9.65,1.0
Taxonomic Extent,VCR_2008_EML,0.0,0.0,0.0,0.0
Temporal Extent,VCR_2008_EML,20.0,20.0,1.0,1.0
Maintenance,VCR_2008_EML,20.0,20.0,1.0,1.0
Resource Use Constraints,VCR_2008_EML,20.0,20.0,1.0,1.0
Process Step,VCR_2008_EML,9.0,9.0,0.45,0.45
Project Description,VCR_2008_EML,15.0,15.0,0.75,0.75
Entity Type Definition,VCR_2008_EML,16.0,16.0,0.8,0.8
Attribute Definition,VCR_2008_EML,245.0,16.0,12.25,0.8
Resource Access Constraints,VCR_2008_EML,17.0,17.0,0.85,0.85
Resource Format,VCR_2008_EML,16.0,16.0,0.8,0.8
Attribute List,VCR_2008_EML,16.0,16.0,0.8,0.8
Attribute Constraints,VCR_2008_EML,0.0,0.0,0.0,0.0
Resource Quality Description,VCR_2008_EML,0.0,0.0,0.0,0.0
