Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,VCR_2007_EML,25.0,25.0,1.0,1.0
Resource Identifier,VCR_2007_EML,25.0,25.0,1.0,1.0
Resource Title,VCR_2007_EML,25.0,25.0,1.0,1.0
Author / Originator,VCR_2007_EML,69.0,25.0,2.76,1.0
Metadata Contact,VCR_2007_EML,25.0,25.0,1.0,1.0
Contributor Name,VCR_2007_EML,0.0,0.0,0.0,0.0
Publisher,VCR_2007_EML,25.0,25.0,1.0,1.0
Publication Date,VCR_2007_EML,19.0,19.0,0.76,0.76
Resource Contact,VCR_2007_EML,50.0,25.0,2.0,1.0
Abstract,VCR_2007_EML,20.0,20.0,0.8,0.8
Keyword,VCR_2007_EML,114.0,25.0,4.56,1.0
Resource Distribution,VCR_2007_EML,2.0,2.0,0.08,0.08
Spatial Extent,VCR_2007_EML,41.0,25.0,1.64,1.0
Taxonomic Extent,VCR_2007_EML,0.0,0.0,0.0,0.0
Temporal Extent,VCR_2007_EML,22.0,22.0,0.88,0.88
Maintenance,VCR_2007_EML,25.0,25.0,1.0,1.0
Resource Use Constraints,VCR_2007_EML,25.0,25.0,1.0,1.0
Process Step,VCR_2007_EML,25.0,25.0,1.0,1.0
Project Description,VCR_2007_EML,5.0,5.0,0.2,0.2
Entity Type Definition,VCR_2007_EML,20.0,20.0,0.8,0.8
Attribute Definition,VCR_2007_EML,2310.0,20.0,92.4,0.8
Resource Access Constraints,VCR_2007_EML,23.0,23.0,0.92,0.92
Resource Format,VCR_2007_EML,20.0,20.0,0.8,0.8
Attribute List,VCR_2007_EML,20.0,20.0,0.8,0.8
Attribute Constraints,VCR_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,VCR_2007_EML,0.0,0.0,0.0,0.0
