Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,VCR_2006_EML,50.0,50.0,1.0,1.0
Resource Identifier,VCR_2006_EML,50.0,50.0,1.0,1.0
Resource Title,VCR_2006_EML,50.0,50.0,1.0,1.0
Author / Originator,VCR_2006_EML,99.0,50.0,1.98,1.0
Metadata Contact,VCR_2006_EML,50.0,50.0,1.0,1.0
Contributor Name,VCR_2006_EML,0.0,0.0,0.0,0.0
Publisher,VCR_2006_EML,50.0,50.0,1.0,1.0
Publication Date,VCR_2006_EML,40.0,40.0,0.8,0.8
Resource Contact,VCR_2006_EML,106.0,50.0,2.12,1.0
Abstract,VCR_2006_EML,45.0,45.0,0.9,0.9
Keyword,VCR_2006_EML,223.0,50.0,4.46,1.0
Resource Distribution,VCR_2006_EML,5.0,5.0,0.1,0.1
Spatial Extent,VCR_2006_EML,62.0,50.0,1.24,1.0
Taxonomic Extent,VCR_2006_EML,0.0,0.0,0.0,0.0
Temporal Extent,VCR_2006_EML,50.0,50.0,1.0,1.0
Maintenance,VCR_2006_EML,50.0,50.0,1.0,1.0
Resource Use Constraints,VCR_2006_EML,50.0,50.0,1.0,1.0
Process Step,VCR_2006_EML,24.0,24.0,0.48,0.48
Project Description,VCR_2006_EML,5.0,5.0,0.1,0.1
Entity Type Definition,VCR_2006_EML,36.0,36.0,0.72,0.72
Attribute Definition,VCR_2006_EML,495.0,36.0,9.9,0.72
Resource Access Constraints,VCR_2006_EML,45.0,45.0,0.9,0.9
Resource Format,VCR_2006_EML,36.0,36.0,0.72,0.72
Attribute List,VCR_2006_EML,36.0,36.0,0.72,0.72
Attribute Constraints,VCR_2006_EML,0.0,0.0,0.0,0.0
Resource Quality Description,VCR_2006_EML,0.0,0.0,0.0,0.0
