Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SBC_2015_EML,232.0,232.0,1.0,1.0
Resource Identifier,SBC_2015_EML,232.0,232.0,1.0,1.0
Resource Title,SBC_2015_EML,232.0,232.0,1.0,1.0
Author / Originator,SBC_2015_EML,672.0,232.0,2.9,1.0
Metadata Contact,SBC_2015_EML,0.0,0.0,0.0,0.0
Contributor Name,SBC_2015_EML,223.0,88.0,0.96,0.3793103448275862
Publisher,SBC_2015_EML,232.0,232.0,1.0,1.0
Publication Date,SBC_2015_EML,232.0,232.0,1.0,1.0
Resource Contact,SBC_2015_EML,466.0,232.0,2.01,1.0
Abstract,SBC_2015_EML,232.0,232.0,1.0,1.0
Keyword,SBC_2015_EML,4412.0,231.0,19.02,0.9956896551724138
Resource Distribution,SBC_2015_EML,228.0,228.0,0.98,0.9827586206896552
Spatial Extent,SBC_2015_EML,1337.0,232.0,5.76,1.0
Taxonomic Extent,SBC_2015_EML,30.0,30.0,0.13,0.12931034482758622
Temporal Extent,SBC_2015_EML,230.0,230.0,0.99,0.9913793103448276
Maintenance,SBC_2015_EML,6.0,6.0,0.03,0.02586206896551724
Resource Use Constraints,SBC_2015_EML,232.0,232.0,1.0,1.0
Process Step,SBC_2015_EML,230.0,230.0,0.99,0.9913793103448276
Project Description,SBC_2015_EML,232.0,232.0,1.0,1.0
Entity Type Definition,SBC_2015_EML,339.0,227.0,1.46,0.9784482758620692
Attribute Definition,SBC_2015_EML,6947.0,227.0,29.94,0.9784482758620692
Resource Access Constraints,SBC_2015_EML,232.0,232.0,1.0,1.0
Resource Format,SBC_2015_EML,339.0,227.0,1.46,0.9784482758620692
Attribute List,SBC_2015_EML,339.0,227.0,1.46,0.9784482758620692
Attribute Constraints,SBC_2015_EML,28.0,1.0,0.12,0.004310344827586207
Resource Quality Description,SBC_2015_EML,0.0,0.0,0.0,0.0
