Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2018_EML,68,68,1.00,100.00%
Abstract,2018_EML,68,68,1.00,100.00%
Attribute Definition,2018_EML,1019,67,14.99,98.53%
Attribute List,2018_EML,79,67,1.16,98.53%
Author,2018_EML,154,68,2.26,100.00%
Author / Originator,2018_EML,154,68,2.26,100.00%
Author / Originator Email Address,2018_EML,35,35,0.51,51.47%
Author / Originator Identifier,2018_EML,123,58,1.81,85.29%
Author / Originator Identifier Type,2018_EML,46,46,0.68,67.65%
Author / Originator World Wide Web Address,2018_EML,119,68,1.75,100.00%
Bounding Box,2018_EML,137,68,2.01,100.00%
Contributor Name,2018_EML,10,5,0.15,7.35%
Contributor Role,2018_EML,10,5,0.15,7.35%
Distribution Format,2018_EML,68,67,1.00,98.53%
Easternmost Longitude,2018_EML,136,68,2.00,100.00%
End Time,2018_EML,68,68,1.00,100.00%
Entity Type Definition,2018_EML,79,67,1.16,98.53%
Entity and Attribute Information,2018_EML,79,67,1.16,98.53%
Instrument,2018_EML,37,12,0.54,17.65%
Keyword,2018_EML,951,68,13.99,100.00%
Keyword Type,2018_EML,116,58,1.71,85.29%
Keyword Vocabulary,2018_EML,311,68,4.57,100.00%
Metadata Access Constraints,2018_EML,68,68,1.00,100.00%
Metadata Use Constraints,2018_EML,68,68,1.00,100.00%
Northernmost Latitude,2018_EML,137,68,2.01,100.00%
Organization Name,2018_EML,136,68,2.00,100.00%
Originating Organization,2018_EML,68,68,1.00,100.00%
Parent Identifier,2018_EML,10,10,0.15,14.71%
Place Keyword,2018_EML,109,58,1.60,85.29%
Process Step,2018_EML,68,68,1.00,100.00%
Project Description,2018_EML,68,68,1.00,100.00%
Project Name,2018_EML,119,68,1.75,100.00%
Publication Date,2018_EML,68,68,1.00,100.00%
Publisher,2018_EML,68,68,1.00,100.00%
Related Resource Citation,2018_EML,68,68,1.00,100.00%
Related Resource Identifier,2018_EML,10,10,0.15,14.71%
Resource Access Constraints,2018_EML,68,68,1.00,100.00%
Resource Contact,2018_EML,68,68,1.00,100.00%
Resource Creation/Revision Date,2018_EML,68,68,1.00,100.00%
Resource Distribution,2018_EML,68,68,1.00,100.00%
Resource Format,2018_EML,68,67,1.00,98.53%
Resource Identifier,2018_EML,68,68,1.00,100.00%
Resource Identifier Type,2018_EML,68,68,1.00,100.00%
Resource Language,2018_EML,22,22,0.32,32.35%
Resource Lineage,2018_EML,68,68,1.00,100.00%
Resource Long Name,2018_EML,68,68,1.00,100.00%
Resource Status,2018_EML,68,68,1.00,100.00%
Resource Title,2018_EML,68,68,1.00,100.00%
Resource Use Constraints,2018_EML,68,68,1.00,100.00%
Resource on-line Link,2018_EML,68,68,1.00,100.00%
Responsible Party Identifier,2018_EML,10,5,0.15,7.35%
Rights,2018_EML,68,68,1.00,100.00%
Security Constraints,2018_EML,68,68,1.00,100.00%
Southernmost Latitude,2018_EML,137,68,2.01,100.00%
Spatial Extent,2018_EML,137,68,2.01,100.00%
Start Time,2018_EML,68,68,1.00,100.00%
Supplemental Information,2018_EML,28,28,0.41,41.18%
Temporal Extent,2018_EML,68,68,1.00,100.00%
Unknown,2018_EML,13418,68,197.32,100.00%
Vertical Maximum,2018_EML,5,5,0.07,7.35%
Vertical Minimum,2018_EML,5,5,0.07,7.35%
Vertical Resolution,2018_EML,5,5,0.07,7.35%
Westernmost Longitude,2018_EML,136,68,2.00,100.00%
