Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SBC_2017_EML,27.0,27.0,1.0,1.0
Resource Identifier,SBC_2017_EML,27.0,27.0,1.0,1.0
Resource Title,SBC_2017_EML,27.0,27.0,1.0,1.0
Author / Originator,SBC_2017_EML,77.0,27.0,2.85,1.0
Metadata Contact,SBC_2017_EML,0.0,0.0,0.0,0.0
Contributor Name,SBC_2017_EML,0.0,0.0,0.0,0.0
Publisher,SBC_2017_EML,27.0,27.0,1.0,1.0
Publication Date,SBC_2017_EML,27.0,27.0,1.0,1.0
Resource Contact,SBC_2017_EML,27.0,27.0,1.0,1.0
Abstract,SBC_2017_EML,27.0,27.0,1.0,1.0
Keyword,SBC_2017_EML,698.0,27.0,25.85,1.0
Resource Distribution,SBC_2017_EML,27.0,27.0,1.0,1.0
Spatial Extent,SBC_2017_EML,169.0,27.0,6.26,1.0
Taxonomic Extent,SBC_2017_EML,4.0,4.0,0.15,0.14814814814814814
Temporal Extent,SBC_2017_EML,27.0,27.0,1.0,1.0
Maintenance,SBC_2017_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,SBC_2017_EML,27.0,27.0,1.0,1.0
Process Step,SBC_2017_EML,27.0,27.0,1.0,1.0
Project Description,SBC_2017_EML,27.0,27.0,1.0,1.0
Entity Type Definition,SBC_2017_EML,42.0,26.0,1.56,0.9629629629629628
Attribute Definition,SBC_2017_EML,564.0,26.0,20.89,0.9629629629629628
Resource Access Constraints,SBC_2017_EML,27.0,27.0,1.0,1.0
Resource Format,SBC_2017_EML,42.0,26.0,1.56,0.9629629629629628
Attribute List,SBC_2017_EML,42.0,26.0,1.56,0.9629629629629628
Attribute Constraints,SBC_2017_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SBC_2017_EML,0.0,0.0,0.0,0.0
