Collection,Record,Resource Identifier,Resource Title,Author / Originator,Metadata Contact,Contributor Name,Publisher,Publication Date,Resource Contact,Abstract,Keyword,Resource Distribution,Spatial Extent,Taxonomic Extent,Temporal Extent,Maintenance,Resource Use Constraints,Process Step,Project Description,Entity Type Definition,Attribute Definition,Resource Access Constraints,Resource Format,Attribute List,Attribute Constraints,Resource Quality Description
2007.0,2005.10.xml,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,1.0,1.0,1.0,0.0,0.0
2007.0,2005.11.xml,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,1.0,1.0,1.0,0.0,0.0
2007.0,2005.12.xml,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,1.0,1.0,1.0,0.0,0.0
2007.0,2005.13.xml,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,87.0,1.0,1.0,1.0,0.0,0.0
2007.0,2005.5.xml,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,87.0,0.0,1.0,1.0,0.0,0.0
2007.0,2005.6.xml,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,0.0,1.0,1.0,0.0,0.0
2007.0,2005.7.xml,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0
2007.0,2005.8.xml,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,0.0,1.0,1.0,0.0,0.0
2007.0,2005.9.xml,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,0.0,1.0,1.0,0.0,0.0
