Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SBC_2008_EML,10.0,10.0,1.0,1.0
Resource Identifier,SBC_2008_EML,10.0,10.0,1.0,1.0
Resource Title,SBC_2008_EML,10.0,10.0,1.0,1.0
Author / Originator,SBC_2008_EML,27.0,10.0,2.7,1.0
Metadata Contact,SBC_2008_EML,0.0,0.0,0.0,0.0
Contributor Name,SBC_2008_EML,0.0,0.0,0.0,0.0
Publisher,SBC_2008_EML,10.0,10.0,1.0,1.0
Publication Date,SBC_2008_EML,10.0,10.0,1.0,1.0
Resource Contact,SBC_2008_EML,10.0,10.0,1.0,1.0
Abstract,SBC_2008_EML,10.0,10.0,1.0,1.0
Keyword,SBC_2008_EML,196.0,10.0,19.6,1.0
Resource Distribution,SBC_2008_EML,10.0,10.0,1.0,1.0
Spatial Extent,SBC_2008_EML,56.0,10.0,5.6,1.0
Taxonomic Extent,SBC_2008_EML,0.0,0.0,0.0,0.0
Temporal Extent,SBC_2008_EML,8.0,8.0,0.8,0.8
Maintenance,SBC_2008_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,SBC_2008_EML,10.0,10.0,1.0,1.0
Process Step,SBC_2008_EML,8.0,8.0,0.8,0.8
Project Description,SBC_2008_EML,10.0,10.0,1.0,1.0
Entity Type Definition,SBC_2008_EML,13.0,8.0,1.3,0.8
Attribute Definition,SBC_2008_EML,191.0,8.0,19.1,0.8
Resource Access Constraints,SBC_2008_EML,6.0,6.0,0.6,0.6
Resource Format,SBC_2008_EML,13.0,8.0,1.3,0.8
Attribute List,SBC_2008_EML,13.0,8.0,1.3,0.8
Attribute Constraints,SBC_2008_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SBC_2008_EML,0.0,0.0,0.0,0.0
