Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2014_EML,2,2,1.00,100.00%
Abstract,2014_EML,2,2,1.00,100.00%
Attribute Constraints,2014_EML,28,1,14.00,50.00%
Attribute Definition,2014_EML,21,2,10.50,100.00%
Attribute List,2014_EML,3,2,1.50,100.00%
Author,2014_EML,7,2,3.50,100.00%
Author / Originator,2014_EML,7,2,3.50,100.00%
Author / Originator Identifier,2014_EML,7,2,3.50,100.00%
Author / Originator World Wide Web Address,2014_EML,7,2,3.50,100.00%
Bounding Box,2014_EML,15,2,7.50,100.00%
Distribution Format,2014_EML,2,2,1.00,100.00%
Easternmost Longitude,2014_EML,15,2,7.50,100.00%
End Time,2014_EML,2,2,1.00,100.00%
Entity Type Definition,2014_EML,30,2,15.00,100.00%
Entity and Attribute Information,2014_EML,30,2,15.00,100.00%
Instrument,2014_EML,1,1,0.50,50.00%
Keyword,2014_EML,55,2,27.50,100.00%
Keyword Type,2014_EML,5,2,2.50,100.00%
Keyword Vocabulary,2014_EML,13,2,6.50,100.00%
Metadata Access Constraints,2014_EML,2,2,1.00,100.00%
Metadata Use Constraints,2014_EML,2,2,1.00,100.00%
Northernmost Latitude,2014_EML,14,2,7.00,100.00%
Organization Name,2014_EML,4,2,2.00,100.00%
Originating Organization,2014_EML,2,2,1.00,100.00%
Place Keyword,2014_EML,18,2,9.00,100.00%
Process Step,2014_EML,2,2,1.00,100.00%
Project Description,2014_EML,2,2,1.00,100.00%
Project Name,2014_EML,7,2,3.50,100.00%
Publication Date,2014_EML,2,2,1.00,100.00%
Publisher,2014_EML,2,2,1.00,100.00%
Related Resource Citation,2014_EML,2,2,1.00,100.00%
Resource Access Constraints,2014_EML,2,2,1.00,100.00%
Resource Contact,2014_EML,2,2,1.00,100.00%
Resource Creation/Revision Date,2014_EML,2,2,1.00,100.00%
Resource Distribution,2014_EML,2,2,1.00,100.00%
Resource Format,2014_EML,2,2,1.00,100.00%
Resource Identifier,2014_EML,2,2,1.00,100.00%
Resource Identifier Type,2014_EML,2,2,1.00,100.00%
Resource Language,2014_EML,2,2,1.00,100.00%
Resource Lineage,2014_EML,2,2,1.00,100.00%
Resource Long Name,2014_EML,2,2,1.00,100.00%
Resource Status,2014_EML,2,2,1.00,100.00%
Resource Title,2014_EML,2,2,1.00,100.00%
Resource Use Constraints,2014_EML,2,2,1.00,100.00%
Resource on-line Link,2014_EML,2,2,1.00,100.00%
Rights,2014_EML,2,2,1.00,100.00%
Security Constraints,2014_EML,2,2,1.00,100.00%
Southernmost Latitude,2014_EML,15,2,7.50,100.00%
Spatial Extent,2014_EML,15,2,7.50,100.00%
Start Time,2014_EML,2,2,1.00,100.00%
Taxonomic Extent,2014_EML,2,2,1.00,100.00%
Temporal Extent,2014_EML,2,2,1.00,100.00%
Unknown,2014_EML,764,2,382.00,100.00%
Westernmost Longitude,2014_EML,15,2,7.50,100.00%
