Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SBC_2007_EML,9.0,9.0,1.0,1.0
Resource Identifier,SBC_2007_EML,9.0,9.0,1.0,1.0
Resource Title,SBC_2007_EML,9.0,9.0,1.0,1.0
Author / Originator,SBC_2007_EML,19.0,9.0,2.11,1.0
Metadata Contact,SBC_2007_EML,0.0,0.0,0.0,0.0
Contributor Name,SBC_2007_EML,16.0,8.0,1.78,0.8888888888888888
Publisher,SBC_2007_EML,9.0,9.0,1.0,1.0
Publication Date,SBC_2007_EML,9.0,9.0,1.0,1.0
Resource Contact,SBC_2007_EML,9.0,9.0,1.0,1.0
Abstract,SBC_2007_EML,9.0,9.0,1.0,1.0
Keyword,SBC_2007_EML,145.0,9.0,16.11,1.0
Resource Distribution,SBC_2007_EML,9.0,9.0,1.0,1.0
Spatial Extent,SBC_2007_EML,9.0,9.0,1.0,1.0
Taxonomic Extent,SBC_2007_EML,0.0,0.0,0.0,0.0
Temporal Extent,SBC_2007_EML,9.0,9.0,1.0,1.0
Maintenance,SBC_2007_EML,7.0,7.0,0.78,0.7777777777777778
Resource Use Constraints,SBC_2007_EML,9.0,9.0,1.0,1.0
Process Step,SBC_2007_EML,8.0,8.0,0.89,0.8888888888888888
Project Description,SBC_2007_EML,9.0,9.0,1.0,1.0
Entity Type Definition,SBC_2007_EML,9.0,9.0,1.0,1.0
Attribute Definition,SBC_2007_EML,699.0,9.0,77.67,1.0
Resource Access Constraints,SBC_2007_EML,4.0,4.0,0.44,0.4444444444444444
Resource Format,SBC_2007_EML,9.0,9.0,1.0,1.0
Attribute List,SBC_2007_EML,9.0,9.0,1.0,1.0
Attribute Constraints,SBC_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,SBC_2007_EML,0.0,0.0,0.0,0.0
