Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SBC_2009_EML,374.0,374.0,1.0,1.0
Resource Identifier,SBC_2009_EML,374.0,374.0,1.0,1.0
Resource Title,SBC_2009_EML,374.0,374.0,1.0,1.0
Author / Originator,SBC_2009_EML,1173.0,374.0,3.14,1.0
Metadata Contact,SBC_2009_EML,0.0,0.0,0.0,0.0
Contributor Name,SBC_2009_EML,459.0,183.0,1.23,0.4893048128342246
Publisher,SBC_2009_EML,350.0,350.0,0.94,0.9358288770053476
Publication Date,SBC_2009_EML,348.0,348.0,0.93,0.93048128342246
Resource Contact,SBC_2009_EML,374.0,374.0,1.0,1.0
Abstract,SBC_2009_EML,374.0,374.0,1.0,1.0
Keyword,SBC_2009_EML,6243.0,374.0,16.69,1.0
Resource Distribution,SBC_2009_EML,397.0,372.0,1.06,0.9946524064171124
Spatial Extent,SBC_2009_EML,2620.0,373.0,7.01,0.997326203208556
Taxonomic Extent,SBC_2009_EML,15.0,15.0,0.04,0.04010695187165776
Temporal Extent,SBC_2009_EML,373.0,373.0,1.0,0.997326203208556
Maintenance,SBC_2009_EML,23.0,23.0,0.06,0.06149732620320856
Resource Use Constraints,SBC_2009_EML,374.0,374.0,1.0,1.0
Process Step,SBC_2009_EML,366.0,366.0,0.98,0.9786096256684492
Project Description,SBC_2009_EML,374.0,374.0,1.0,1.0
Entity Type Definition,SBC_2009_EML,535.0,368.0,1.43,0.9839572192513371
Attribute Definition,SBC_2009_EML,12662.0,372.0,33.86,0.9946524064171124
Resource Access Constraints,SBC_2009_EML,222.0,222.0,0.59,0.5935828877005348
Resource Format,SBC_2009_EML,539.0,372.0,1.44,0.9946524064171124
Attribute List,SBC_2009_EML,539.0,372.0,1.44,0.9946524064171124
Attribute Constraints,SBC_2009_EML,3.0,3.0,0.01,0.008021390374331552
Resource Quality Description,SBC_2009_EML,0.0,0.0,0.0,0.0
