Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SBC_2012_EML,47.0,47.0,1.0,1.0
Resource Identifier,SBC_2012_EML,47.0,47.0,1.0,1.0
Resource Title,SBC_2012_EML,47.0,47.0,1.0,1.0
Author / Originator,SBC_2012_EML,172.0,47.0,3.66,1.0
Metadata Contact,SBC_2012_EML,0.0,0.0,0.0,0.0
Contributor Name,SBC_2012_EML,3.0,3.0,0.06,0.06382978723404255
Publisher,SBC_2012_EML,47.0,47.0,1.0,1.0
Publication Date,SBC_2012_EML,47.0,47.0,1.0,1.0
Resource Contact,SBC_2012_EML,47.0,47.0,1.0,1.0
Abstract,SBC_2012_EML,47.0,47.0,1.0,1.0
Keyword,SBC_2012_EML,1509.0,47.0,32.11,1.0
Resource Distribution,SBC_2012_EML,47.0,47.0,1.0,1.0
Spatial Extent,SBC_2012_EML,258.0,47.0,5.49,1.0
Taxonomic Extent,SBC_2012_EML,30.0,30.0,0.64,0.6382978723404256
Temporal Extent,SBC_2012_EML,44.0,44.0,0.94,0.9361702127659576
Maintenance,SBC_2012_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,SBC_2012_EML,47.0,47.0,1.0,1.0
Process Step,SBC_2012_EML,47.0,47.0,1.0,1.0
Project Description,SBC_2012_EML,47.0,47.0,1.0,1.0
Entity Type Definition,SBC_2012_EML,112.0,47.0,2.38,1.0
Attribute Definition,SBC_2012_EML,789.0,47.0,16.79,1.0
Resource Access Constraints,SBC_2012_EML,45.0,45.0,0.96,0.9574468085106383
Resource Format,SBC_2012_EML,112.0,47.0,2.38,1.0
Attribute List,SBC_2012_EML,112.0,47.0,2.38,1.0
Attribute Constraints,SBC_2012_EML,30.0,3.0,0.64,0.06382978723404255
Resource Quality Description,SBC_2012_EML,0.0,0.0,0.0,0.0
