XPath,SBC_2005_EML,SBC_2006_EML,SBC_2007_EML,SBC_2008_EML,SBC_2009_EML,SBC_2010_EML,SBC_2011_EML,SBC_2012_EML,SBC_2013_EML,SBC_2014_EML,SBC_2015_EML,SBC_2016_EML,SBC_2017_EML,SBC_2018_EML
/eml:eml/additionalMetadata/metadata/unitList/unitType/stmml:dimension/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/alternateIdentifier,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/entityDescription,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/entityName,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/entityType,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/physical/@scope,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/physical/distribution/@id,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/physical/distribution/@scope,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/physical/distribution/online/url,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/physical/distribution/online/url/@function,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/otherEntity/physical/objectName,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@abbreviation,0.02325581395348837,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@id,0.02325581395348837,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@multiplerToSI,0.02325581395348837,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@name,0.02325581395348837,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@parentSI,0.02325581395348837,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/@unitType,0.02325581395348837,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/unitList/unit/description,0.02325581395348837,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/@id,0.12790697674418605,0.24444444444444444,0.1111111111111111,0.2,0.46524064171123,0.5111111111111111,0.5263157894736842,0.7021276595744681,0.2222222222222222,1.0,0.9741379310344828,1.0,0.1851851851851852,0.75
/eml:eml/dataset/@scope,0.8720930232558141,0.8666666666666667,0.8888888888888888,0.8,0.5374331550802139,0.4222222222222222,0.3684210526315789,0.2765957446808511,0.7777777777777778,0.0,0.02586206896551724,0.0,0.0,0.0
/eml:eml/dataset/abstract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.008620689655172414,0.0,0.0,0.0
/eml:eml/dataset/abstract/para,0.9186046511627908,0.8666666666666667,1.0,1.0,0.6390374331550802,1.0,1.0,1.0,0.8888888888888888,0.5,0.75,0.7272727272727273,0.9629629629629628,0.9852941176470588
/eml:eml/dataset/abstract/para/emphasis,0.11627906976744184,0.022222222222222227,0.0,0.0,0.013368983957219251,0.0,0.0,0.1914893617021277,0.0,0.5,0.04310344827586207,0.030303030303030307,0.5555555555555556,0.04411764705882353
/eml:eml/dataset/abstract/para/itemizedlist/listitem/para,0.0,0.0,0.0,0.0,0.08823529411764706,0.2888888888888889,0.3684210526315789,0.10638297872340426,0.0,0.0,0.08189655172413793,0.24242424242424246,0.0,0.0
/eml:eml/dataset/abstract/para/itemizedlist/listitem/para/emphasis,0.0,0.0,0.0,0.0,0.08823529411764706,0.2888888888888889,0.3684210526315789,0.10638297872340426,0.0,0.0,0.08189655172413793,0.24242424242424246,0.0,0.0
/eml:eml/dataset/abstract/para/itemizedlist/listitem/para/superscript,0.0,0.0,0.0,0.0,0.08823529411764706,0.2888888888888889,0.3684210526315789,0.10638297872340426,0.0,0.0,0.08189655172413793,0.24242424242424246,0.0,0.0
/eml:eml/dataset/abstract/para/superscript,0.0,0.0,0.0,0.0,0.03475935828877005,0.15555555555555556,0.3684210526315789,0.0,0.0,0.0,0.03448275862068965,0.12121212121212123,0.2962962962962963,0.014705882352941175
/eml:eml/dataset/abstract/para/ulink,0.0,0.06666666666666668,0.0,0.0,0.0,0.04444444444444445,0.0,0.1914893617021277,0.0,0.0,0.03017241379310345,0.15151515151515152,0.1851851851851852,0.014705882352941175
/eml:eml/dataset/abstract/para/ulink/@url,0.0,0.06666666666666668,0.0,0.0,0.0,0.04444444444444445,0.0,0.1914893617021277,0.0,0.0,0.03017241379310345,0.15151515151515152,0.1851851851851852,0.014705882352941175
/eml:eml/dataset/abstract/section/para,0.08139534883720931,0.13333333333333333,0.0,0.0,0.37433155080213903,0.0,0.0,0.06382978723404255,0.4444444444444444,0.5,0.25862068965517243,0.30303030303030304,0.037037037037037035,0.014705882352941175
/eml:eml/dataset/abstract/section/para/emphasis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.014705882352941175
/eml:eml/dataset/abstract/section/para/itemizedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.0,0.0,0.0
/eml:eml/dataset/abstract/section/para/superscript,0.0,0.0,0.0,0.0,0.013368983957219251,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.030303030303030307,0.0,0.0
/eml:eml/dataset/abstract/section/para/ulink,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.06382978723404255,0.5555555555555556,0.0,0.03448275862068965,0.24242424242424246,0.0,0.0
/eml:eml/dataset/abstract/section/para/ulink/@url,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.06382978723404255,0.5555555555555556,0.0,0.03448275862068965,0.24242424242424246,0.0,0.0
/eml:eml/dataset/abstract/section/title,0.08139534883720931,0.13333333333333333,0.0,0.0,0.3609625668449198,0.0,0.15789473684210525,0.06382978723404255,0.5555555555555556,0.0,0.2327586206896552,0.060606060606060615,0.0,0.014705882352941175
/eml:eml/dataset/access/@authSystem,0.6511627906976745,0.7333333333333333,0.5555555555555556,0.4,0.4064171122994653,0.13333333333333333,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@order,0.6511627906976745,0.7333333333333333,0.5555555555555556,0.4,0.4064171122994653,0.13333333333333333,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@scope,0.6511627906976745,0.7333333333333333,0.5555555555555556,0.4,0.4064171122994653,0.13333333333333333,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/permission,0.6511627906976745,0.7333333333333333,0.5555555555555556,0.4,0.4064171122994653,0.13333333333333333,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/principal,0.6511627906976745,0.7333333333333333,0.5555555555555556,0.4,0.4064171122994653,0.13333333333333333,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/deny/permission,0.05813953488372092,0.022222222222222227,0.0,0.0,0.08021390374331551,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/deny/principal,0.05813953488372092,0.022222222222222227,0.0,0.0,0.08021390374331551,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/additionalInfo,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/additionalInfo/para,0.02325581395348837,0.15555555555555556,0.1111111111111111,0.0,0.056149732620320865,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,0.4117647058823529
/eml:eml/dataset/additionalInfo/section/para,0.02325581395348837,0.08888888888888889,0.0,0.0,0.05882352941176471,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/alternateIdentifier,0.12790697674418605,0.13333333333333333,0.1111111111111111,0.2,0.4625668449197861,0.5111111111111111,0.5263157894736842,0.7021276595744681,0.3333333333333333,1.0,0.9827586206896552,1.0,1.0,1.0
/eml:eml/dataset/alternateIdentifier/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.008620689655172414,0.030303030303030307,1.0,1.0
/eml:eml/dataset/associatedParty/@id,0.09302325581395347,0.1111111111111111,0.1111111111111111,0.0,0.25935828877005346,0.26666666666666666,0.0,0.0425531914893617,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/@scope,0.4883720930232558,0.7111111111111111,0.7777777777777778,0.0,0.2352941176470588,0.15555555555555556,0.15789473684210525,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/@system,0.04651162790697674,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/address/@scope,0.4883720930232558,0.7111111111111111,0.7777777777777778,0.0,0.22994652406417115,0.15555555555555556,0.15789473684210525,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/address/administrativeArea,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4839572192513369,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/address/city,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4839572192513369,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/address/country,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4839572192513369,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/address/deliveryPoint,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4839572192513369,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/address/postalCode,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4839572192513369,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/electronicMailAddress,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4839572192513369,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/individualName/givenName,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.481283422459893,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/individualName/salutation,0.22093023255813954,0.04444444444444445,0.0,0.0,0.02406417112299465,0.022222222222222227,0.15789473684210525,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/individualName/surName,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4866310160427808,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/onlineUrl,0.36046511627906974,0.6444444444444445,0.7777777777777778,0.0,0.2219251336898396,0.15555555555555556,0.15789473684210525,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/organizationName,0.22093023255813954,0.6,0.7777777777777778,0.0,0.14705882352941174,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,0.02155172413793104,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/phone,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4839572192513369,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/phone/@phonetype,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4839572192513369,0.4,0.15789473684210525,0.06382978723404255,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/positionName,0.04651162790697674,0.1111111111111111,0.1111111111111111,0.0,0.25668449197860965,0.24444444444444444,0.0,0.0425531914893617,0.0,0.0,0.3620689655172414,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/role,0.5348837209302325,0.8222222222222222,0.8888888888888888,0.0,0.4893048128342246,0.4,0.15789473684210525,0.06382978723404255,0.4444444444444444,0.0,0.3793103448275862,0.24242424242424246,0.0,0.07352941176470587
/eml:eml/dataset/associatedParty/userId,0.04651162790697674,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
