Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,SBC_2014_EML,2.0,2.0,1.0,1.0
Resource Identifier,SBC_2014_EML,2.0,2.0,1.0,1.0
Resource Title,SBC_2014_EML,2.0,2.0,1.0,1.0
Author / Originator,SBC_2014_EML,7.0,2.0,3.5,1.0
Metadata Contact,SBC_2014_EML,0.0,0.0,0.0,0.0
Contributor Name,SBC_2014_EML,0.0,0.0,0.0,0.0
Publisher,SBC_2014_EML,2.0,2.0,1.0,1.0
Publication Date,SBC_2014_EML,2.0,2.0,1.0,1.0
Resource Contact,SBC_2014_EML,2.0,2.0,1.0,1.0
Abstract,SBC_2014_EML,2.0,2.0,1.0,1.0
Keyword,SBC_2014_EML,57.0,2.0,28.5,1.0
Resource Distribution,SBC_2014_EML,2.0,2.0,1.0,1.0
Spatial Extent,SBC_2014_EML,15.0,2.0,7.5,1.0
Taxonomic Extent,SBC_2014_EML,2.0,2.0,1.0,1.0
Temporal Extent,SBC_2014_EML,2.0,2.0,1.0,1.0
Maintenance,SBC_2014_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,SBC_2014_EML,2.0,2.0,1.0,1.0
Process Step,SBC_2014_EML,2.0,2.0,1.0,1.0
Project Description,SBC_2014_EML,2.0,2.0,1.0,1.0
Entity Type Definition,SBC_2014_EML,30.0,2.0,15.0,1.0
Attribute Definition,SBC_2014_EML,133.0,2.0,66.5,1.0
Resource Access Constraints,SBC_2014_EML,2.0,2.0,1.0,1.0
Resource Format,SBC_2014_EML,30.0,2.0,15.0,1.0
Attribute List,SBC_2014_EML,30.0,2.0,15.0,1.0
Attribute Constraints,SBC_2014_EML,28.0,1.0,14.0,0.5
Resource Quality Description,SBC_2014_EML,0.0,0.0,0.0,0.0
