Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,GCE_2008_EML,66.0,66.0,1.0,1.0
Resource Identifier,GCE_2008_EML,66.0,66.0,1.0,1.0
Resource Title,GCE_2008_EML,66.0,66.0,1.0,1.0
Author / Originator,GCE_2008_EML,132.0,66.0,2.0,1.0
Metadata Contact,GCE_2008_EML,66.0,66.0,1.0,1.0
Contributor Name,GCE_2008_EML,202.0,60.0,3.06,0.9090909090909092
Publisher,GCE_2008_EML,66.0,66.0,1.0,1.0
Publication Date,GCE_2008_EML,66.0,66.0,1.0,1.0
Resource Contact,GCE_2008_EML,66.0,66.0,1.0,1.0
Abstract,GCE_2008_EML,66.0,66.0,1.0,1.0
Keyword,GCE_2008_EML,2107.0,66.0,31.92,1.0
Resource Distribution,GCE_2008_EML,66.0,66.0,1.0,1.0
Spatial Extent,GCE_2008_EML,64.0,64.0,0.97,0.9696969696969696
Taxonomic Extent,GCE_2008_EML,66.0,66.0,1.0,1.0
Temporal Extent,GCE_2008_EML,66.0,66.0,1.0,1.0
Maintenance,GCE_2008_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,GCE_2008_EML,66.0,66.0,1.0,1.0
Process Step,GCE_2008_EML,66.0,66.0,1.0,1.0
Project Description,GCE_2008_EML,66.0,66.0,1.0,1.0
Entity Type Definition,GCE_2008_EML,49.0,49.0,0.74,0.7424242424242424
Attribute Definition,GCE_2008_EML,1187.0,66.0,17.98,1.0
Resource Access Constraints,GCE_2008_EML,58.0,58.0,0.88,0.8787878787878788
Resource Format,GCE_2008_EML,66.0,66.0,1.0,1.0
Attribute List,GCE_2008_EML,66.0,66.0,1.0,1.0
Attribute Constraints,GCE_2008_EML,0.0,0.0,0.0,0.0
Resource Quality Description,GCE_2008_EML,58.0,58.0,0.88,0.8787878787878788
