Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Resource Identifier,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Resource Title,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Author / Originator,GCE_2005_EML,2886.0,1443.0,2.0,1.0
Metadata Contact,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Contributor Name,GCE_2005_EML,2654.0,1340.0,1.84,0.9286209286209286
Publisher,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Publication Date,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Resource Contact,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Abstract,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Keyword,GCE_2005_EML,25118.0,1443.0,17.41,1.0
Resource Distribution,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Spatial Extent,GCE_2005_EML,1439.0,1439.0,1.0,0.9972279972279972
Taxonomic Extent,GCE_2005_EML,296.0,296.0,0.21,0.20512820512820512
Temporal Extent,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Maintenance,GCE_2005_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Process Step,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Project Description,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Entity Type Definition,GCE_2005_EML,852.0,852.0,0.59,0.5904365904365905
Attribute Definition,GCE_2005_EML,31880.0,1443.0,22.09,1.0
Resource Access Constraints,GCE_2005_EML,1027.0,1027.0,0.71,0.7117117117117117
Resource Format,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Attribute List,GCE_2005_EML,1443.0,1443.0,1.0,1.0
Attribute Constraints,GCE_2005_EML,0.0,0.0,0.0,0.0
Resource Quality Description,GCE_2005_EML,1027.0,1027.0,0.71,0.7117117117117117
