Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,GCE_2010_EML,63.0,63.0,1.0,1.0
Resource Identifier,GCE_2010_EML,63.0,63.0,1.0,1.0
Resource Title,GCE_2010_EML,63.0,63.0,1.0,1.0
Author / Originator,GCE_2010_EML,126.0,63.0,2.0,1.0
Metadata Contact,GCE_2010_EML,63.0,63.0,1.0,1.0
Contributor Name,GCE_2010_EML,139.0,55.0,2.21,0.873015873015873
Publisher,GCE_2010_EML,63.0,63.0,1.0,1.0
Publication Date,GCE_2010_EML,63.0,63.0,1.0,1.0
Resource Contact,GCE_2010_EML,63.0,63.0,1.0,1.0
Abstract,GCE_2010_EML,63.0,63.0,1.0,1.0
Keyword,GCE_2010_EML,1869.0,63.0,29.67,1.0
Resource Distribution,GCE_2010_EML,63.0,63.0,1.0,1.0
Spatial Extent,GCE_2010_EML,63.0,63.0,1.0,1.0
Taxonomic Extent,GCE_2010_EML,57.0,57.0,0.9,0.9047619047619048
Temporal Extent,GCE_2010_EML,63.0,63.0,1.0,1.0
Maintenance,GCE_2010_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,GCE_2010_EML,63.0,63.0,1.0,1.0
Process Step,GCE_2010_EML,63.0,63.0,1.0,1.0
Project Description,GCE_2010_EML,63.0,63.0,1.0,1.0
Entity Type Definition,GCE_2010_EML,62.0,62.0,0.98,0.984126984126984
Attribute Definition,GCE_2010_EML,1298.0,63.0,20.6,1.0
Resource Access Constraints,GCE_2010_EML,63.0,63.0,1.0,1.0
Resource Format,GCE_2010_EML,63.0,63.0,1.0,1.0
Attribute List,GCE_2010_EML,63.0,63.0,1.0,1.0
Attribute Constraints,GCE_2010_EML,0.0,0.0,0.0,0.0
Resource Quality Description,GCE_2010_EML,63.0,63.0,1.0,1.0
