Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2014_EML,47,47,1.00,100.00%
Abstract,2014_EML,47,47,1.00,100.00%
Attribute Definition,2014_EML,865,40,18.40,85.11%
Attribute List,2014_EML,50,40,1.06,85.11%
Author,2014_EML,94,47,2.00,100.00%
Author / Originator,2014_EML,94,47,2.00,100.00%
Author / Originator Email Address,2014_EML,89,47,1.89,100.00%
Author / Originator Identifier,2014_EML,47,47,1.00,100.00%
Author / Originator World Wide Web Address,2014_EML,94,47,2.00,100.00%
Bounding Box,2014_EML,41,41,0.87,87.23%
Contributor Name,2014_EML,128,47,2.72,100.00%
Contributor Role,2014_EML,87,47,1.85,100.00%
Distribution Format,2014_EML,40,40,0.85,85.11%
Easternmost Longitude,2014_EML,41,41,0.87,87.23%
End Time,2014_EML,47,47,1.00,100.00%
Entity Type Definition,2014_EML,50,40,1.06,85.11%
Entity and Attribute Information,2014_EML,50,40,1.06,85.11%
Instrument,2014_EML,173,44,3.68,93.62%
Keyword,2014_EML,1468,47,31.23,100.00%
Keyword Type,2014_EML,135,47,2.87,100.00%
Keyword Vocabulary,2014_EML,162,47,3.45,100.00%
Metadata Access Constraints,2014_EML,47,47,1.00,100.00%
Metadata Contact,2014_EML,47,47,1.00,100.00%
Metadata Use Constraints,2014_EML,47,47,1.00,100.00%
Northernmost Latitude,2014_EML,41,41,0.87,87.23%
Organization Name,2014_EML,177,47,3.77,100.00%
Originating Organization,2014_EML,94,47,2.00,100.00%
Place Keyword,2014_EML,156,47,3.32,100.00%
Process Step,2014_EML,47,47,1.00,100.00%
Project Description,2014_EML,47,47,1.00,100.00%
Project Name,2014_EML,94,47,2.00,100.00%
Publication Date,2014_EML,47,47,1.00,100.00%
Publisher,2014_EML,47,47,1.00,100.00%
Related Resource Citation,2014_EML,47,47,1.00,100.00%
Resource Access Constraints,2014_EML,47,47,1.00,100.00%
Resource Contact,2014_EML,47,47,1.00,100.00%
Resource Creation/Revision Date,2014_EML,47,47,1.00,100.00%
Resource Distribution,2014_EML,47,47,1.00,100.00%
Resource Format,2014_EML,40,40,0.85,85.11%
Resource Identifier,2014_EML,47,47,1.00,100.00%
Resource Identifier Type,2014_EML,47,47,1.00,100.00%
Resource Lineage,2014_EML,47,47,1.00,100.00%
Resource Long Name,2014_EML,47,47,1.00,100.00%
Resource Quality Description,2014_EML,40,40,0.85,85.11%
Resource Status,2014_EML,47,47,1.00,100.00%
Resource Title,2014_EML,47,47,1.00,100.00%
Resource Use Constraints,2014_EML,47,47,1.00,100.00%
Resource on-line Link,2014_EML,47,47,1.00,100.00%
Rights,2014_EML,47,47,1.00,100.00%
Security Constraints,2014_EML,47,47,1.00,100.00%
Southernmost Latitude,2014_EML,41,41,0.87,87.23%
Spatial Extent,2014_EML,41,41,0.87,87.23%
Start Time,2014_EML,47,47,1.00,100.00%
Taxonomic Extent,2014_EML,30,30,0.64,63.83%
Temporal Extent,2014_EML,47,47,1.00,100.00%
Temporal Keyword,2014_EML,6,6,0.13,12.77%
Unknown,2014_EML,15367,47,326.96,100.00%
Westernmost Longitude,2014_EML,41,41,0.87,87.23%
