Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,GCE_2006_EML,158.0,158.0,1.0,1.0
Resource Identifier,GCE_2006_EML,158.0,158.0,1.0,1.0
Resource Title,GCE_2006_EML,158.0,158.0,1.0,1.0
Author / Originator,GCE_2006_EML,316.0,158.0,2.0,1.0
Metadata Contact,GCE_2006_EML,158.0,158.0,1.0,1.0
Contributor Name,GCE_2006_EML,298.0,146.0,1.89,0.9240506329113924
Publisher,GCE_2006_EML,158.0,158.0,1.0,1.0
Publication Date,GCE_2006_EML,158.0,158.0,1.0,1.0
Resource Contact,GCE_2006_EML,158.0,158.0,1.0,1.0
Abstract,GCE_2006_EML,158.0,158.0,1.0,1.0
Keyword,GCE_2006_EML,2610.0,158.0,16.52,1.0
Resource Distribution,GCE_2006_EML,158.0,158.0,1.0,1.0
Spatial Extent,GCE_2006_EML,158.0,158.0,1.0,1.0
Taxonomic Extent,GCE_2006_EML,32.0,32.0,0.2,0.20253164556962025
Temporal Extent,GCE_2006_EML,158.0,158.0,1.0,1.0
Maintenance,GCE_2006_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,GCE_2006_EML,158.0,158.0,1.0,1.0
Process Step,GCE_2006_EML,158.0,158.0,1.0,1.0
Project Description,GCE_2006_EML,158.0,158.0,1.0,1.0
Entity Type Definition,GCE_2006_EML,26.0,26.0,0.16,0.16455696202531644
Attribute Definition,GCE_2006_EML,3291.0,158.0,20.83,1.0
Resource Access Constraints,GCE_2006_EML,28.0,28.0,0.18,0.17721518987341772
Resource Format,GCE_2006_EML,158.0,158.0,1.0,1.0
Attribute List,GCE_2006_EML,158.0,158.0,1.0,1.0
Attribute Constraints,GCE_2006_EML,0.0,0.0,0.0,0.0
Resource Quality Description,GCE_2006_EML,28.0,28.0,0.18,0.17721518987341772
