Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,GCE_2017_EML,23.0,23.0,1.0,1.0
Resource Identifier,GCE_2017_EML,23.0,23.0,1.0,1.0
Resource Title,GCE_2017_EML,23.0,23.0,1.0,1.0
Author / Originator,GCE_2017_EML,46.0,23.0,2.0,1.0
Metadata Contact,GCE_2017_EML,23.0,23.0,1.0,1.0
Contributor Name,GCE_2017_EML,75.0,20.0,3.26,0.8695652173913043
Publisher,GCE_2017_EML,23.0,23.0,1.0,1.0
Publication Date,GCE_2017_EML,23.0,23.0,1.0,1.0
Resource Contact,GCE_2017_EML,23.0,23.0,1.0,1.0
Abstract,GCE_2017_EML,23.0,23.0,1.0,1.0
Keyword,GCE_2017_EML,820.0,23.0,35.65,1.0
Resource Distribution,GCE_2017_EML,23.0,23.0,1.0,1.0
Spatial Extent,GCE_2017_EML,23.0,23.0,1.0,1.0
Taxonomic Extent,GCE_2017_EML,13.0,13.0,0.57,0.5652173913043478
Temporal Extent,GCE_2017_EML,23.0,23.0,1.0,1.0
Maintenance,GCE_2017_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,GCE_2017_EML,23.0,23.0,1.0,1.0
Process Step,GCE_2017_EML,23.0,23.0,1.0,1.0
Project Description,GCE_2017_EML,23.0,23.0,1.0,1.0
Entity Type Definition,GCE_2017_EML,60.0,23.0,2.61,1.0
Attribute Definition,GCE_2017_EML,590.0,23.0,25.65,1.0
Resource Access Constraints,GCE_2017_EML,23.0,23.0,1.0,1.0
Resource Format,GCE_2017_EML,60.0,23.0,2.61,1.0
Attribute List,GCE_2017_EML,60.0,23.0,2.61,1.0
Attribute Constraints,GCE_2017_EML,0.0,0.0,0.0,0.0
Resource Quality Description,GCE_2017_EML,60.0,23.0,2.61,1.0
