Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2011_EML,3,3,1.00,100.00%
Abstract,2011_EML,3,3,1.00,100.00%
Author,2011_EML,6,3,2.00,100.00%
Author / Originator,2011_EML,6,3,2.00,100.00%
Author / Originator Email Address,2011_EML,6,3,2.00,100.00%
Author / Originator Identifier,2011_EML,3,3,1.00,100.00%
Author / Originator World Wide Web Address,2011_EML,6,3,2.00,100.00%
Bounding Box,2011_EML,3,3,1.00,100.00%
Contributor Name,2011_EML,16,3,5.33,100.00%
Contributor Role,2011_EML,12,3,4.00,100.00%
Easternmost Longitude,2011_EML,3,3,1.00,100.00%
End Time,2011_EML,3,3,1.00,100.00%
Instrument,2011_EML,18,3,6.00,100.00%
Keyword,2011_EML,45,3,15.00,100.00%
Keyword Type,2011_EML,6,3,2.00,100.00%
Keyword Vocabulary,2011_EML,6,3,2.00,100.00%
Metadata Access Constraints,2011_EML,3,3,1.00,100.00%
Metadata Contact,2011_EML,3,3,1.00,100.00%
Metadata Use Constraints,2011_EML,3,3,1.00,100.00%
Northernmost Latitude,2011_EML,3,3,1.00,100.00%
Organization Name,2011_EML,10,3,3.33,100.00%
Originating Organization,2011_EML,6,3,2.00,100.00%
Place Keyword,2011_EML,13,3,4.33,100.00%
Process Step,2011_EML,3,3,1.00,100.00%
Project Description,2011_EML,3,3,1.00,100.00%
Project Name,2011_EML,6,3,2.00,100.00%
Publication Date,2011_EML,3,3,1.00,100.00%
Publisher,2011_EML,3,3,1.00,100.00%
Related Resource Citation,2011_EML,3,3,1.00,100.00%
Resource Access Constraints,2011_EML,3,3,1.00,100.00%
Resource Contact,2011_EML,3,3,1.00,100.00%
Resource Creation/Revision Date,2011_EML,3,3,1.00,100.00%
Resource Distribution,2011_EML,3,3,1.00,100.00%
Resource Identifier,2011_EML,3,3,1.00,100.00%
Resource Identifier Type,2011_EML,3,3,1.00,100.00%
Resource Lineage,2011_EML,3,3,1.00,100.00%
Resource Long Name,2011_EML,3,3,1.00,100.00%
Resource Status,2011_EML,3,3,1.00,100.00%
Resource Title,2011_EML,3,3,1.00,100.00%
Resource Use Constraints,2011_EML,3,3,1.00,100.00%
Resource on-line Link,2011_EML,3,3,1.00,100.00%
Rights,2011_EML,3,3,1.00,100.00%
Security Constraints,2011_EML,3,3,1.00,100.00%
Southernmost Latitude,2011_EML,3,3,1.00,100.00%
Spatial Extent,2011_EML,3,3,1.00,100.00%
Start Time,2011_EML,3,3,1.00,100.00%
Temporal Extent,2011_EML,3,3,1.00,100.00%
Unknown,2011_EML,353,3,117.67,100.00%
Westernmost Longitude,2011_EML,3,3,1.00,100.00%
