Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,GCE_2015_EML,959.0,959.0,1.0,1.0
Resource Identifier,GCE_2015_EML,959.0,959.0,1.0,1.0
Resource Title,GCE_2015_EML,959.0,959.0,1.0,1.0
Author / Originator,GCE_2015_EML,1918.0,959.0,2.0,1.0
Metadata Contact,GCE_2015_EML,959.0,959.0,1.0,1.0
Contributor Name,GCE_2015_EML,2212.0,898.0,2.31,0.9363920750782064
Publisher,GCE_2015_EML,959.0,959.0,1.0,1.0
Publication Date,GCE_2015_EML,959.0,959.0,1.0,1.0
Resource Contact,GCE_2015_EML,1910.0,959.0,1.99,1.0
Abstract,GCE_2015_EML,959.0,959.0,1.0,1.0
Keyword,GCE_2015_EML,23055.0,959.0,24.04,1.0
Resource Distribution,GCE_2015_EML,959.0,959.0,1.0,1.0
Spatial Extent,GCE_2015_EML,944.0,944.0,0.98,0.9843587069864442
Taxonomic Extent,GCE_2015_EML,281.0,281.0,0.29,0.2930135557872784
Temporal Extent,GCE_2015_EML,959.0,959.0,1.0,1.0
Maintenance,GCE_2015_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,GCE_2015_EML,959.0,959.0,1.0,1.0
Process Step,GCE_2015_EML,959.0,959.0,1.0,1.0
Project Description,GCE_2015_EML,959.0,959.0,1.0,1.0
Entity Type Definition,GCE_2015_EML,1133.0,948.0,1.18,0.9885297184567258
Attribute Definition,GCE_2015_EML,34936.0,948.0,36.43,0.9885297184567258
Resource Access Constraints,GCE_2015_EML,959.0,959.0,1.0,1.0
Resource Format,GCE_2015_EML,1133.0,948.0,1.18,0.9885297184567258
Attribute List,GCE_2015_EML,1133.0,948.0,1.18,0.9885297184567258
Attribute Constraints,GCE_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,GCE_2015_EML,1133.0,948.0,1.18,0.9885297184567258
