Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2006_EML,158,158,1.00,100.00%
Abstract,2006_EML,28,28,0.18,17.72%
Attribute Definition,2006_EML,546,28,3.46,17.72%
Attribute List,2006_EML,28,28,0.18,17.72%
Author,2006_EML,56,28,0.35,17.72%
Author / Originator,2006_EML,56,28,0.35,17.72%
Author / Originator Email Address,2006_EML,56,28,0.35,17.72%
Author / Originator Identifier,2006_EML,28,28,0.18,17.72%
Author / Originator World Wide Web Address,2006_EML,56,28,0.35,17.72%
Bounding Box,2006_EML,28,28,0.18,17.72%
Contributor Name,2006_EML,64,24,0.41,15.19%
Contributor Role,2006_EML,39,24,0.25,15.19%
Distribution Format,2006_EML,28,28,0.18,17.72%
Easternmost Longitude,2006_EML,28,28,0.18,17.72%
End Time,2006_EML,28,28,0.18,17.72%
Entity Type Definition,2006_EML,26,26,0.16,16.46%
Entity and Attribute Information,2006_EML,26,26,0.16,16.46%
Instrument,2006_EML,223,24,1.41,15.19%
Keyword,2006_EML,714,28,4.52,17.72%
Keyword Type,2006_EML,69,28,0.44,17.72%
Keyword Vocabulary,2006_EML,82,25,0.52,15.82%
Metadata Access Constraints,2006_EML,28,28,0.18,17.72%
Metadata Contact,2006_EML,28,28,0.18,17.72%
Metadata Use Constraints,2006_EML,28,28,0.18,17.72%
Northernmost Latitude,2006_EML,28,28,0.18,17.72%
Organization Name,2006_EML,112,28,0.71,17.72%
Originating Organization,2006_EML,56,28,0.35,17.72%
Place Keyword,2006_EML,84,28,0.53,17.72%
Process Step,2006_EML,28,28,0.18,17.72%
Project Description,2006_EML,28,28,0.18,17.72%
Project Name,2006_EML,56,28,0.35,17.72%
Publication Date,2006_EML,28,28,0.18,17.72%
Publisher,2006_EML,28,28,0.18,17.72%
Related Resource Citation,2006_EML,28,28,0.18,17.72%
Resource Access Constraints,2006_EML,28,28,0.18,17.72%
Resource Contact,2006_EML,28,28,0.18,17.72%
Resource Creation/Revision Date,2006_EML,28,28,0.18,17.72%
Resource Distribution,2006_EML,28,28,0.18,17.72%
Resource Format,2006_EML,28,28,0.18,17.72%
Resource Identifier,2006_EML,28,28,0.18,17.72%
Resource Identifier Type,2006_EML,28,28,0.18,17.72%
Resource Lineage,2006_EML,28,28,0.18,17.72%
Resource Long Name,2006_EML,28,28,0.18,17.72%
Resource Quality Description,2006_EML,28,28,0.18,17.72%
Resource Status,2006_EML,28,28,0.18,17.72%
Resource Title,2006_EML,28,28,0.18,17.72%
Resource Use Constraints,2006_EML,28,28,0.18,17.72%
Resource on-line Link,2006_EML,28,28,0.18,17.72%
Rights,2006_EML,28,28,0.18,17.72%
Security Constraints,2006_EML,28,28,0.18,17.72%
Southernmost Latitude,2006_EML,28,28,0.18,17.72%
Spatial Extent,2006_EML,28,28,0.18,17.72%
Start Time,2006_EML,28,28,0.18,17.72%
Taxonomic Extent,2006_EML,14,14,0.09,8.86%
Temporal Extent,2006_EML,28,28,0.18,17.72%
Unknown,2006_EML,50463,158,319.39,100.00%
Westernmost Longitude,2006_EML,28,28,0.18,17.72%
